id_job,idle_energy_J,total_energy_J,idle_duration_sec,total_duration_sec,idle_pct_energy,idle_duration_min,total_duration_min
11672169811194,1750.39456022633,7998431.473905269,4,3900,0.02188422274963484,0.6666666666666666,650.0
11701784246856,9203.120075537456,8116619.453603662,16,4136,0.11338612248787151,2.6666666666666665,689.3333333333334
11887426389368,15552.506793076484,8271500.705142195,38,4020,0.1880252126848984,6.333333333333333,670.0
12130330208549,1013.6463917525773,7376780.304450562,3,3508,0.013741040805309381,0.5,584.6666666666666
12131459904259,2353.1060609493597,15941456.071288902,4,7037,0.014760923032541444,0.6666666666666666,1172.8333333333333
12442586039040,3990.9305564648116,8059218.821742843,7,3982,0.04952006695360773,1.1666666666666667,663.6666666666666
12963784416485,10726.169247407954,15479768.131166877,20,7256,0.06929153690494849,3.3333333333333335,1209.3333333333333
14186682143931,14373.495234875723,15820477.39785394,38,8012,0.0908537389448532,6.333333333333333,1335.3333333333333
14282729278251,166124.10500134606,5603421.335141223,491,4588,2.964690589292608,81.83333333333333,764.6666666666666
14647082943833,3525.2478723404256,4042795.7914001374,8,2018,0.08719826709623467,1.3333333333333333,336.3333333333333
15686136331649,6650.602733928163,16472153.268522488,16,8200,0.040374823045370475,2.6666666666666665,1366.6666666666667
15720858631354,1855.176083530339,15436859.786859216,4,7136,0.012017833349173623,0.6666666666666666,1189.3333333333333
15877995115685,7709.750990020808,4074162.801194017,16,2068,0.18923522122781417,2.6666666666666665,344.6666666666667
16008623061291,325490.01785051,12444057.236301849,1210,30552,2.615626171350204,201.66666666666666,5092.0
16243287844930,4197.020569070558,4054320.7492631916,9,2056,0.10351969734593149,1.5,342.6666666666667
16288232228809,73477.22830113542,5599245.474002174,230,4686,1.3122701735849434,38.333333333333336,781.0
16775211574771,1791.1265494912118,4119019.6532676853,4,1996,0.043484292386667345,0.6666666666666666,332.6666666666667
17015674399102,7882.293897969796,3980447.297714174,16,1770,0.19802533003002729,2.6666666666666665,295.0
17825795509658,7161.984475720903,7672831.374626716,16,3636,0.09334213311926635,2.6666666666666665,606.0
17999004987470,4571.09493281075,16410385.292146064,8,8144,0.027854890981739808,1.3333333333333333,1357.3333333333333
18308236073276,14717.98839458414,3817937.307774432,31,1818,0.3854958111704462,5.166666666666667,303.0
18512102028367,3275.5336125429553,16450772.843561303,6,7792,0.01991112298304558,1.0,1298.6666666666667
19701860921697,5873.354043697094,16098143.67700519,12,7956,0.03648466656491999,2.0,1326.0
19841126289467,8410.29190389722,16038564.89207265,16,7771,0.05243793294781729,2.6666666666666665,1295.1666666666667
20592797437811,3458.5027171964475,15149221.649004506,6,7130,0.02282957367267588,1.0,1188.3333333333333
20837315505850,263123.5908906017,7525220.685500225,584,4040,3.4965564717270614,97.33333333333333,673.3333333333334
21243308854360,12171.664954849475,4014647.2678320664,23,2068,0.3031814289732669,3.8333333333333335,344.6666666666667
21385554594693,111839.58501382153,6251487.428073749,347,6738,1.7890075970013157,57.833333333333336,1123.0
21624292191664,10830.0412441089,4215267.238306385,20,2076,0.2569241908482226,3.3333333333333335,346.0
22072544389661,84515.20426813087,5866753.626858392,277,5912,1.4405787193996793,46.166666666666664,985.3333333333334
22388051329946,1450.3296928694158,15438343.717944589,3,7079,0.009394334776881804,0.5,1179.8333333333333
22747705886913,716.9729639175257,3773145.113696306,2,1767,0.01900199812922524,0.3333333333333333,294.5
23005343516226,4070.69207275223,15191068.237030495,8,7130,0.026796615019010386,1.3333333333333333,1188.3333333333333
23057558973783,3512.21277485447,7893000.065557998,8,3588,0.0444978176318585,1.3333333333333333,598.0
23180230772560,5649.969376445766,4052021.2476052972,12,2060,0.13943582797806994,2.0,343.3333333333333
23303481248643,7980.63460687867,3894959.7886448563,14,1822,0.20489645695816824,2.3333333333333335,303.6666666666667
23392498985676,2814.0843392178704,4031172.5904019037,6,1996,0.06980808377984404,1.0,332.6666666666667
23712233935086,106986.20401198283,5540648.737509683,308,4280,1.9309328037292108,51.333333333333336,713.3333333333334
24636145338445,1725.8722128803117,3838375.023162193,3,1768,0.044963616177829215,0.5,294.6666666666667
25927287186207,17683.622874688437,4132500.32816392,32,2022,0.4279158250556102,5.333333333333333,337.0
25941554536676,965.2721200406122,14536657.52186611,3,7014,0.0066402618248978165,0.5,1169.0
25948698565436,6009.6153073830765,4127981.997394651,12,2060,0.14558240106609005,2.0,343.3333333333333
25982291411224,86991.27161050648,7646119.69405007,203,3804,1.1377178894832094,33.833333333333336,634.0
26653683538259,3682.19589198036,16062446.429503083,6,7872,0.022924253214734455,1.0,1312.0
27226011639966,16458.820282483834,8008132.346854723,32,4008,0.20552632710856988,5.333333333333333,668.0
27924727138990,2132.1558529703348,15842605.463110952,6,7944,0.013458366162907975,1.0,1324.0
28319407288705,103848.8674834134,6536165.233632599,228,3652,1.5888347948893176,38.0,608.6666666666666
28616623128316,29462.963982415735,15611844.727240352,53,7120,0.188721861491533,8.833333333333334,1186.6666666666667
29358576358138,14605.455620817507,15238673.938743003,27,7098,0.09584466259681826,4.5,1183.0
29770494582122,3064.4756005490735,3935140.402225543,6,1800,0.07787461913216466,1.0,300.0
29829566191360,2176.998253217757,3913332.767530323,6,1796,0.055630287086258834,1.0,299.3333333333333
29891506037946,3888.6275082273023,3800499.017263146,8,1790,0.10231886630055283,1.3333333333333333,298.3333333333333
30017664911489,1775.8521732545814,16011720.372272687,4,7946,0.011090951702665282,0.6666666666666666,1324.3333333333333
30596442217487,5538.023958666972,3863429.6776992297,12,1824,0.14334475894912643,2.0,304.0
30927299534289,3039.9376671732525,4072559.806230431,7,1998,0.07464439595270239,1.1666666666666667,333.0
31091963887103,7723.748449711147,7599742.91425291,20,3624,0.10163170697821465,3.3333333333333335,604.0
31348775609478,2221.9954151505963,3792474.2777843755,5,1763,0.05858959751333427,0.8333333333333334,293.8333333333333
31738490646508,3200.0323953328757,8140678.1912197275,8,3978,0.03930916221186986,1.3333333333333333,663.0
31810002298333,7564.529603231868,4143899.532279276,16,2080,0.18254616320466482,2.6666666666666665,346.6666666666667
32153928008072,1400.294780927835,3775763.814565339,4,1764,0.03708639760585859,0.6666666666666666,294.0
32264567735137,7992.668318368252,8115668.708813192,15,3597,0.09848440843437377,2.5,599.5
33309805818215,1593.4860733263333,7318654.57881313,3,3550,0.021772937309260876,0.5,591.6666666666666
33352820358490,69070.44904928951,6739757.774433876,231,8500,1.0248209410625482,38.5,1416.6666666666667
34709806412980,2499.784621993127,4124497.6283612545,5,1960,0.060608220618285136,0.8333333333333334,326.6666666666667
35154101197518,8488.137581914423,16287127.391045168,17,8228,0.05211562099392242,2.8333333333333335,1371.3333333333333
35228693326474,7469.915940288263,3868198.308360787,16,1832,0.19311098720411168,2.6666666666666665,305.3333333333333
36440233808457,5798.586384223985,15532131.750164608,12,7248,0.03733284315053877,2.0,1208.0
36630430991892,3975.705595177703,8021522.860298977,8,4018,0.04956297780879877,1.3333333333333333,669.6666666666666
37280196349358,6970.269439126299,4088274.484916134,16,2076,0.17049416483270413,2.6666666666666665,346.0
37445103896302,158712.2116132402,6113407.839565234,504,6304,2.59613321699354,84.0,1050.6666666666667
