timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1622451281.2,0,38,13,30779,1731,44,43,112.97,16,,,,
1632782636.717,0,100,31,1017,31493,50,54,99.23,16,682.0,877.0,622.0,100.0
1620763385.462,0,0,0,1919,30591,40,40,44.75,16,,,,
1632775858.162,0,85,27,1017,31493,49,55,90.72,16,525.0,877.0,555.0,100.0
1632780299.433,1,67,20,1017,31493,48,48,105.33,16,667.0,877.0,600.0,100.0
1616710794.327,0,99,46,1431,31079,69,73,223.22,16,,,,
1616713757.232,0,99,56,1431,31079,67,72,131.43,16,,,,
1622451346.076,0,46,16,30779,1731,43,42,60.82,16,,,,
1631279399.987,0,0,0,32510,0,34,32,26.42,16,,,,
1631280379.791,0,0,0,32510,0,34,31,26.36,16,,,,
1631280047.887,0,0,0,32510,0,34,31,26.37,16,,,,
1616696125.846,0,98,65,1431,31079,69,74,190.61,16,,,,
1620763384.184,0,0,0,1919,30591,40,40,44.74,16,,,,
1616695191.306,0,99,43,1431,31079,69,75,214.33,16,,,,
1622451545.784,0,36,13,30779,1731,43,42,54.4,16,,,,
1631279158.496,0,0,0,32510,0,34,32,26.57,16,,,,
1620763185.65,0,0,0,1919,30591,45,45,46.32,16,,,,
1620763274.645,0,0,0,1919,30591,42,41,45.25,16,,,,
1631280209.145,0,0,0,32510,0,34,31,26.48,16,,,,
1616751144.421,0,99,47,1431,31079,69,73,207.98,16,,,,
1632778761.192,1,100,31,1017,31493,49,49,92.67,16,667.0,877.0,645.0,100.0
1622450851.979,0,38,13,30779,1731,43,42,83.31,16,,,,
1616703827.556,0,99,61,1431,31079,69,75,158.97,16,,,,
1632786897.066,0,100,29,1017,31493,50,54,105.11,16,667.0,877.0,600.0,100.0
1620763199.714,1,0,0,1919,30591,39,38,45.18,16,,,,
1631278847.042,0,0,0,32510,0,34,32,26.34,16,,,,
1632784590.383,0,0,0,1017,31493,46,45,48.07,16,1380.0,877.0,1237.0,100.0
1622450863.213,0,28,10,30779,1731,43,42,77.53,16,,,,
1631279571.562,0,0,0,32510,0,34,31,26.61,16,,,,
1620763420.702,1,0,0,1485,31025,36,35,44.55,16,,,,
1631278655.36,0,0,0,32510,0,34,32,26.43,16,,,,
1632777454.682,1,62,23,1017,31493,46,47,98.75,16,705.0,877.0,645.0,100.0
1622450507.442,0,31,11,30779,1731,38,37,91.77,16,,,,
1616708996.789,0,99,43,1431,31079,68,72,226.68,16,,,,
1622451355.933,0,42,15,30779,1731,43,43,105.6,16,,,,
1631279916.138,0,0,0,32510,0,34,31,26.39,16,,,,
1620763171.257,0,0,0,1919,30591,46,46,46.51,16,,,,
1620763333.958,0,0,0,1919,30591,41,40,44.87,16,,,,
1616686795.097,0,99,43,1431,31079,69,74,211.55,16,,,,
1631279560.528,0,0,0,32510,0,34,32,26.36,16,,,,
1632781001.506,1,100,32,1017,31493,49,49,101.96,16,690.0,877.0,622.0,100.0
1616741080.33,0,99,41,1431,31079,69,74,200.21,16,,,,
1631279294.37,0,0,0,32510,0,34,32,26.57,16,,,,
1622450682.368,0,42,14,30779,1731,43,42,63.68,16,,,,
1616704666.263,0,100,59,1431,31079,68,74,139.65,16,,,,
1631278828.852,0,0,0,32510,0,34,32,26.37,16,,,,
1622450998.567,0,39,13,30779,1731,44,43,100.38,16,,,,
1616700426.396,0,99,46,1431,31079,69,74,152.53,16,,,,
1620763220.655,0,0,0,1919,30591,44,43,45.73,16,,,,
1631279578.642,0,0,0,32510,0,34,31,26.52,16,,,,
1616741165.005,0,100,45,1431,31079,69,72,225.35,16,,,,
1631280176.735,0,0,0,32510,0,34,31,26.43,16,,,,
1631279297.695,0,0,0,32510,0,34,32,26.33,16,,,,
1616713909.944,0,99,44,1431,31079,67,71,211.82,16,,,,
1631279652.634,0,0,0,32510,0,34,32,26.47,16,,,,
1620763379.483,0,0,0,1919,30591,40,40,44.74,16,,,,
1631279793.03,0,0,0,32510,0,34,31,26.42,16,,,,
1620763128.017,0,0,0,1919,30591,49,49,47.63,16,,,,
1616733536.536,0,99,57,1431,31079,67,74,148.21,16,,,,
1622450644.042,0,34,11,30779,1731,42,41,67.69,16,,,,
1632781391.47,1,96,31,1017,31493,49,50,100.24,16,735.0,877.0,675.0,100.0
1622451224.04,0,30,11,30779,1731,43,42,57.91,16,,,,
1632777530.626,1,69,22,1017,31493,46,46,102.64,16,720.0,877.0,645.0,100.0
1632780994.438,0,88,29,1017,31493,51,56,72.33,16,562.0,877.0,555.0,100.0
1632783208.254,1,63,22,1017,31493,48,49,86.75,16,585.0,877.0,592.0,100.0
1620763285.278,1,0,0,1919,30591,37,36,44.71,16,,,,
1632777799.148,1,100,52,1017,31493,47,48,66.17,16,780.0,877.0,697.0,100.0
1620763278.258,0,0,0,1919,30591,42,41,45.22,16,,,,
1620763242.403,1,0,0,1919,30591,38,36,44.9,16,,,,
1622451217.87,0,47,16,30779,1731,43,42,64.23,16,,,,
1620763254.537,0,0,0,1919,30591,42,42,45.44,16,,,,
1632779184.115,1,100,51,1017,31493,47,49,93.05,16,735.0,877.0,675.0,100.0
1632777125.268,1,81,31,1017,31493,46,47,82.73,16,675.0,877.0,675.0,100.0
1632785832.609,0,100,41,1017,31493,52,55,97.5,16,502.0,877.0,555.0,100.0
1622450602.685,0,35,12,30779,1731,41,40,59.58,16,,,,
1632783626.092,0,96,30,1017,31493,51,56,101.54,16,675.0,877.0,622.0,100.0
1620763296.475,1,0,0,1919,30591,37,36,44.6,16,,,,
1616740850.624,0,99,56,1431,31079,68,74,124.5,16,,,,
1622451689.358,0,27,10,30779,1731,43,42,59.37,16,,,,
1632777687.728,1,76,19,1017,31493,46,47,80.7,16,622.0,877.0,562.0,100.0
1620763332.89,0,0,0,1919,30591,41,40,44.96,16,,,,
1622451624.614,0,34,11,30779,1731,43,43,74.7,16,,,,
1616740259.802,0,98,64,1431,31079,69,75,179.8,16,,,,
1616742345.031,0,99,61,1431,31079,68,73,154.97,16,,,,
1631278734.325,0,0,0,32510,0,34,32,26.49,16,,,,
1632782107.324,1,100,89,1017,31493,47,48,153.11,16,1320.0,877.0,1192.0,100.0
1616683761.083,0,60,43,1431,31079,62,64,53.3,16,,,,
1631278752.158,0,0,0,32510,0,34,31,26.43,16,,,,
1616740107.42,0,98,60,1431,31079,66,74,204.04,16,,,,
1622451169.772,0,36,12,30779,1731,43,42,69.99,16,,,,
1622451553.347,0,47,17,30779,1731,44,43,83.45,16,,,,
1620763342.375,1,0,0,1919,30591,37,35,44.61,16,,,,
1622450793.437,0,38,12,30779,1731,43,42,85.37,16,,,,
1622451486.154,0,62,21,30779,1731,44,43,107.69,16,,,,
1616739650.196,0,99,48,1431,31079,65,70,232.83,16,,,,
1620763392.414,1,0,0,1919,30591,36,35,44.61,16,,,,
1620763307.311,1,0,0,1919,30591,37,36,44.64,16,,,,
1631280091.984,0,0,0,32510,0,34,31,26.38,16,,,,
1622451104.498,0,35,11,30779,1731,43,42,79.91,16,,,,
1632779955.992,1,76,24,1017,31493,49,49,101.75,16,705.0,877.0,615.0,100.0
