timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1614777801.753,1,0,0,31471,1039,33,30,36.58,16
1621713290.888,1,100,0,873,31637,53,48,49.49,16
1624295118.043,0,0,0,28475,4035,35,34,37.74,16
1621713219.066,1,100,2,873,31637,57,52,51.17,16
1621713485.563,0,100,1,2257,30253,44,43,47.02,16
1624530844.104,0,94,41,11769,20741,65,67,217.34,16
1624525987.165,0,20,1,11769,20741,59,58,55.27,16
1614778843.995,1,0,0,31471,1039,33,30,36.5,16
1628957714.863,0,21,1,26655,5855,49,50,70.66,16
1628960094.38,0,100,92,25685,6825,50,58,189.64,16
1628958580.918,0,21,1,24735,7775,50,53,175.82,16
1624533864.215,0,40,1,11769,20741,61,61,190.75,16
1624256422.367,0,0,0,28475,4035,36,36,38.39,16
1624527132.116,0,95,42,11769,20741,66,67,185.13,16
1614777674.232,1,0,0,31471,1039,33,30,36.6,16
1628958370.309,0,100,94,25101,7409,51,58,197.87,16
1624270571.864,0,0,0,28475,4035,35,34,37.5,16
1624255840.343,0,1,0,28475,4035,37,36,38.03,16
1628958026.863,0,100,92,26275,6235,51,58,192.87,16
1624524754.196,0,96,42,11769,20741,64,64,181.55,16
1621713182.894,1,100,5,873,31637,56,51,51.92,16
1614777275.66,1,0,0,31471,1039,32,30,36.43,16
1624533726.241,0,39,1,11769,20741,56,55,87.07,16
1621712969.698,1,100,0,29639,2871,40,34,44.82,16
1624280822.194,0,0,0,28475,4035,35,34,37.78,16
1628960715.144,0,100,92,26921,5589,50,58,189.24,16
1621713208.715,0,99,30,2123,30387,57,55,209.79,16
1614777176.111,1,0,0,31471,1039,33,30,36.65,16
1628957194.27,0,0,0,32506,4,28,25,25.74,16
1624256953.55,0,0,0,28475,4035,37,36,38.05,16
1628959305.029,0,95,71,29953,2557,49,51,48.87,16
1621713133.842,1,100,1,4353,28157,53,48,50.6,16
1614776834.333,1,0,0,31471,1039,33,31,36.73,16
1624531052.864,0,14,4,11769,20741,59,58,56.29,16
1614779380.111,1,0,0,31471,1039,33,30,36.4,16
1628957404.799,0,100,94,25919,6591,49,56,180.9,16
1624290739.458,0,0,0,28475,4035,35,34,37.79,16
1624276433.465,0,0,0,28475,4035,35,34,37.6,16
1624527967.941,0,0,0,11769,20741,61,60,55.67,16
1628961483.929,0,93,5,26971,5539,49,52,185.74,16
1621713149.804,0,99,38,2163,30347,55,52,61.16,16
1624518966.718,0,40,28,11769,20741,54,52,51.84,16
1628958304.371,0,100,92,26919,5591,50,55,49.35,16
1614777369.333,1,0,0,31471,1039,32,30,36.42,16
1624528990.407,0,71,39,11769,20741,63,66,84.27,16
1628960208.442,0,100,93,24649,7861,50,57,172.05,16
1614775766.394,1,0,0,32510,0,31,29,26.18,16
1624527937.416,0,0,0,11769,20741,60,59,55.94,16
1624255498.85,0,0,0,28475,4035,37,35,37.96,16
1628962321.488,0,100,94,25151,7359,50,55,178.29,16
1624533825.911,0,95,42,11769,20741,61,63,212.95,16
1628962240.96,0,100,94,25479,7031,49,55,172.16,16
1628962866.344,0,81,75,26099,6411,49,55,190.6,16
1624522907.799,0,74,33,11769,20741,60,59,160.43,16
1628962862.412,0,100,94,24793,7717,50,56,180.42,16
1624267969.153,0,0,0,28475,4035,35,35,37.74,16
1628958597.98,0,100,94,24421,8089,51,57,175.71,16
1624267545.564,0,0,0,28475,4035,36,35,37.81,16
1624532595.394,0,94,42,11769,20741,64,66,130.91,16
1614780463.125,1,0,0,31471,1039,33,31,36.51,16
1621713054.993,1,99,16,6051,26459,49,43,151.54,16
1614778912.805,1,0,0,31471,1039,33,30,36.4,16
1621713333.387,1,100,0,873,31637,53,49,49.78,16
1621713291.415,0,99,13,2273,30237,51,48,186.2,16
1621713105.168,1,100,0,4353,28157,51,47,48.73,16
1624273457.298,0,0,0,28475,4035,35,34,37.46,16
1621713239.894,1,100,0,873,31637,54,50,50.26,16
1624272044.579,0,0,0,28475,4035,34,34,37.94,16
1624292133.737,0,0,0,28475,4035,35,34,37.72,16
1614778206.797,1,0,0,31471,1039,33,30,36.49,16
1624269276.909,0,0,0,28475,4035,35,34,37.7,16
1621713485.027,0,100,1,2257,30253,44,43,47.01,16
1621712980.256,1,100,0,30349,2161,40,35,45.34,16
1621713079.477,1,100,2,5847,26663,53,49,58.43,16
1614778203.594,1,0,0,31471,1039,33,30,36.51,16
1621713352.443,1,100,0,873,31637,52,47,49.01,16
1624261026.311,0,0,0,28475,4035,36,35,37.9,16
1624526091.221,0,11,4,11769,20741,61,60,61.68,16
1614775885.046,1,0,0,31471,1039,32,30,36.45,16
1621713099.089,1,100,0,4353,28157,51,46,48.75,16
1624293983.144,0,1,0,28475,4035,35,34,37.71,16
1614777986.804,1,0,0,31471,1039,33,30,36.41,16
1624520340.98,0,94,42,11769,20741,61,61,200.77,16
1624524448.089,0,29,1,11769,20741,61,63,216.22,16
1628958839.115,0,100,94,24753,7757,51,57,177.71,16
1621713288.451,0,100,0,2123,30387,49,47,75.41,16
1624525035.188,0,94,43,11769,20741,64,66,174.46,16
1628956829.492,0,0,0,32510,0,28,25,25.68,16
1624520625.155,0,96,42,11769,20741,62,63,152.28,16
1614778240.322,1,0,0,31471,1039,33,30,36.49,16
1614776272.085,1,0,0,31471,1039,33,31,36.56,16
1624262645.342,0,0,0,28475,4035,36,35,40.51,16
1614775889.086,1,0,0,31471,1039,33,30,36.45,16
1614778714.27,1,0,0,31471,1039,33,30,36.59,16
1624531433.76,0,15,6,11769,20741,59,58,54.86,16
1624278312.032,0,0,0,28475,4035,35,34,37.7,16
