timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1631923611.743,0,0,0,32055,455,37,35,40.85,16,1230.0,877.0,1102.0,250.0
1626237786.918,0,100,73,899,31611,69,77,217.6,16,,,,
1632607641.486,0,87,13,31869,641,55,52,125.05,16,1380.0,877.0,1237.0,200.0
1626243367.2,0,100,76,899,31611,68,77,208.69,16,,,,
1626224822.544,0,100,92,901,31609,69,80,165.59,16,,,,
1628360922.221,0,0,0,25025,7485,40,37,45.59,16,,,,
1628361332.742,0,98,36,25025,7485,42,40,46.25,16,,,,
1631936604.253,0,0,0,32055,455,28,26,38.93,16,1230.0,877.0,1102.0,250.0
1629182188.687,0,0,0,30744,1766,32,28,37.44,16,,,,
1629632805.408,0,0,0,30744,1766,33,30,37.66,16,,,,
1629127152.708,0,0,0,30744,1766,33,30,37.72,16,,,,
1628362917.545,0,0,0,24795,7715,41,38,45.69,16,,,,
1632607232.407,0,86,13,31869,641,54,50,128.06,16,1380.0,877.0,1237.0,200.0
1628361926.98,0,0,0,25025,7485,40,37,45.47,16,,,,
1631924990.907,1,36,10,1795,30715,39,36,55.15,16,1380.0,877.0,1237.0,250.0
1629670776.428,0,0,0,30744,1766,31,28,37.37,16,,,,
1632608574.115,0,86,13,31869,641,55,52,128.07,16,1380.0,877.0,1237.0,200.0
1632609052.382,0,85,13,31869,641,55,52,128.64,16,1380.0,877.0,1237.0,200.0
1629642417.872,0,0,0,30744,1766,33,30,37.76,16,,,,
1628360804.794,0,98,36,25025,7485,44,42,154.71,16,,,,
1626222425.993,0,100,93,903,31607,68,79,192.07,16,,,,
1631932317.266,0,0,0,32055,455,28,26,37.69,16,1230.0,877.0,1102.0,250.0
1628363109.2,0,98,36,24795,7715,43,42,152.95,16,,,,
1626244720.232,0,100,75,899,31611,69,77,222.71,16,,,,
1632607781.168,0,86,13,31869,641,55,52,128.55,16,1380.0,877.0,1237.0,200.0
1629802763.002,0,0,0,30744,1766,33,30,37.53,16,,,,
1626218215.232,0,100,75,903,31607,68,77,67.44,16,,,,
1631938530.934,1,66,19,1795,30715,32,29,54.72,16,1380.0,877.0,1237.0,250.0
1629571024.226,0,0,0,30744,1766,32,29,37.47,16,,,,
1632608195.969,0,86,13,31869,641,55,52,128.72,16,1380.0,877.0,1237.0,200.0
1629596122.98,0,0,0,30744,1766,33,30,37.76,16,,,,
1626212287.797,0,100,95,907,31603,68,79,195.28,16,,,,
1631932398.796,0,0,0,32055,455,28,26,37.74,16,1230.0,877.0,1102.0,250.0
1628360016.807,0,0,0,26509,6001,42,39,46.06,16,,,,
1631923615.923,1,63,18,1795,30715,39,37,58.28,16,1380.0,877.0,1237.0,250.0
1629511720.966,0,0,0,30744,1766,33,30,37.62,16,,,,
1632608123.361,0,83,13,31869,641,55,52,127.17,16,1380.0,877.0,1237.0,200.0
1632607784.482,0,87,13,31869,641,55,52,126.86,16,1380.0,877.0,1237.0,200.0
1628361925.537,0,98,36,25025,7485,43,41,154.09,16,,,,
1629831228.122,0,0,0,30744,1766,34,31,37.73,16,,,,
1626204904.076,0,100,72,907,31603,68,77,202.49,16,,,,
1628358820.536,0,19,6,28415,4095,43,40,46.53,16,,,,
1629537643.071,0,0,0,30744,1766,31,27,37.05,16,,,,
1631927460.607,0,0,0,32055,455,35,33,40.31,16,1230.0,877.0,1102.0,250.0
1628362875.545,0,0,0,24795,7715,40,37,45.58,16,,,,
1629458444.616,0,0,0,30744,1766,33,30,37.73,16,,,,
1631926279.673,1,68,19,1795,30715,38,36,58.38,16,1380.0,877.0,1237.0,250.0
1628361290.954,0,0,0,25025,7485,40,37,45.41,16,,,,
1632607461.41,0,86,13,31869,641,55,52,126.16,16,1380.0,877.0,1237.0,200.0
1629687252.562,0,0,0,30744,1766,33,31,37.85,16,,,,
1628362830.863,0,0,0,24795,7715,41,38,45.7,16,,,,
1629447854.724,0,0,0,30744,1766,34,31,38.01,16,,,,
1629771211.016,0,0,0,30744,1766,33,30,37.72,16,,,,
1628359840.879,0,0,0,26509,6001,41,38,45.7,16,,,,
1629479731.774,0,0,0,30744,1766,30,27,37.17,16,,,,
1632608016.263,0,86,13,31869,641,55,52,128.16,16,1380.0,877.0,1237.0,200.0
1629237710.875,0,0,0,30744,1766,29,26,36.68,16,,,,
1632608731.972,0,86,13,31869,641,55,52,128.17,16,1380.0,877.0,1237.0,200.0
1628361108.166,0,0,0,25025,7485,40,38,45.52,16,,,,
1631929115.216,0,0,0,32055,455,31,29,38.33,16,1230.0,877.0,1102.0,250.0
1626227665.623,0,100,73,901,31609,68,76,211.17,16,,,,
1631942891.718,1,20,3,1795,30715,30,27,43.53,16,1380.0,877.0,1237.0,250.0
1626187801.997,0,100,86,911,31599,68,77,129.29,16,,,,
1626256178.055,0,78,58,899,31611,68,75,206.01,16,,,,
1626233024.001,0,100,89,899,31611,68,79,171.76,16,,,,
1632607396.871,0,87,13,31869,641,55,52,125.09,16,1380.0,877.0,1237.0,200.0
1626217046.786,0,100,77,903,31607,68,76,217.27,16,,,,
1632607769.194,0,90,14,31869,641,55,52,128.96,16,1380.0,877.0,1237.0,200.0
1632608913.885,0,86,13,31869,641,55,52,128.75,16,1380.0,877.0,1237.0,200.0
1631936614.128,1,14,2,1795,30715,28,24,37.86,16,1230.0,877.0,1110.0,250.0
1632608876.258,0,86,13,31869,641,55,52,127.9,16,1380.0,877.0,1237.0,200.0
1626255414.671,0,100,79,899,31611,69,79,225.27,16,,,,
1626253366.787,0,100,74,899,31611,68,75,193.69,16,,,,
