timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1627369170.476,1,0,0,31351,1159,35,34,38.0,16
1628676509.68,0,100,1,20679,11831,41,38,44.93,16
1630680399.807,1,95,7,29705,2805,42,40,53.52,16
1628677775.258,0,100,39,20679,11831,44,43,152.15,16
1628676194.104,1,100,1,20669,11841,37,36,43.72,16
1627292099.309,0,0,0,32510,0,30,29,25.5,16
1627292192.588,0,0,0,32510,0,30,29,25.41,16
1627368199.407,1,0,0,31351,1159,35,34,38.09,16
1626055726.868,0,78,14,4671,27839,68,65,109.41,16
1626054748.663,1,84,17,9233,23277,63,62,61.69,16
1626057482.833,1,85,19,4223,28287,65,62,134.68,16
1627292355.098,0,0,0,32510,0,29,29,25.39,16
1630679265.577,1,95,8,30185,2325,42,40,80.6,16
1627292114.454,0,0,0,32510,0,30,30,25.5,16
1627381524.044,1,0,0,31351,1159,34,33,37.83,16
1626056992.169,1,86,20,4223,28287,65,61,75.42,16
1630679388.585,1,95,7,30185,2325,42,40,132.25,16
1630680741.719,0,95,6,29743,2767,46,45,55.92,16
1626055483.591,1,92,20,4223,28287,63,61,208.31,16
1627292363.929,0,0,0,32510,0,29,29,25.49,16
1628677663.252,1,100,1,20669,11841,37,35,43.91,16
1627388601.878,1,0,0,31351,1159,35,34,38.19,16
1627292337.856,0,0,0,32510,0,29,29,25.41,16
1628672881.101,0,100,32,20679,11831,42,42,42.44,16
1630679309.842,1,95,9,30185,2325,42,40,179.04,16
1626056967.552,0,45,8,4671,27839,69,66,188.33,16
1628677226.976,1,95,22,20669,11841,39,39,155.47,16
1627372310.795,1,0,0,31351,1159,35,34,38.1,16
1626056865.751,1,86,21,4223,28287,64,60,214.24,16
1630680296.319,0,95,6,29743,2767,46,45,90.18,16
1626055710.311,0,100,27,4671,27839,68,67,62.23,16
1628673282.583,1,100,36,20669,11841,38,40,49.36,16
1627368505.126,1,0,0,31351,1159,35,34,38.08,16
1627292211.92,0,0,0,32510,0,30,29,25.41,16
1627383940.576,1,0,0,31351,1159,35,34,38.1,16
1626056969.695,1,89,18,4223,28287,63,61,64.5,16
1630679622.376,0,95,7,30031,2479,46,45,66.45,16
1630678993.346,1,95,7,30341,2169,42,40,52.67,16
1627292162.231,0,0,0,32510,0,30,29,25.49,16
1626056552.648,0,81,16,4671,27839,69,66,217.74,16
1628677184.567,0,100,1,20679,11831,43,41,152.57,16
1627292218.874,0,0,0,32510,0,30,29,25.41,16
1626057585.52,0,78,11,4671,27839,67,67,57.97,16
1627384153.558,1,0,0,31351,1159,34,33,38.0,16
1627292557.467,0,0,0,32510,0,30,29,25.39,16
1626055225.55,1,89,19,4223,28287,63,61,63.06,16
1627360610.156,1,0,0,31351,1159,35,34,38.17,16
1627292655.249,0,0,0,32510,0,29,29,25.4,16
1630678854.194,1,95,7,30481,2029,44,42,58.33,16
1626055620.14,0,78,14,4671,27839,69,66,215.14,16
1627292502.67,0,0,0,32510,0,30,29,25.41,16
1626056574.114,0,79,18,4671,27839,67,65,57.97,16
1626055010.725,1,85,17,4233,28277,64,61,67.78,16
1627292584.1,0,0,0,32510,0,29,29,25.41,16
1626055006.983,1,85,21,4233,28277,65,62,79.77,16
1630680201.49,0,95,6,29743,2767,46,45,51.63,16
1626057618.902,1,82,21,4223,28287,62,60,230.37,16
1630679857.77,1,95,7,29853,2657,42,40,52.1,16
1627292320.604,0,0,0,32510,0,29,29,25.41,16
1627373689.672,1,0,0,31351,1159,34,32,37.71,16
1628677330.382,0,100,38,20679,11831,43,43,59.99,16
1627391601.57,1,0,0,31351,1159,35,34,38.3,16
1628674165.846,0,100,1,20679,11831,41,38,44.75,16
1628675742.186,0,100,2,20679,11831,41,39,44.56,16
1628672840.809,1,94,30,20669,11841,38,38,125.68,16
1630679660.966,1,93,8,29853,2657,43,40,65.35,16
1628675183.255,0,100,37,20679,11831,43,42,150.62,16
1630679001.503,0,95,6,30379,2131,46,45,114.35,16
1630679593.883,0,95,6,30031,2479,46,45,119.72,16
1627377179.479,1,0,0,31351,1159,34,33,37.91,16
1630680672.786,0,94,6,29743,2767,47,45,55.35,16
1628677141.321,0,100,34,20679,11831,42,42,38.98,16
1628672764.866,0,100,3,20679,11831,40,39,43.02,16
1628675618.49,0,100,2,20679,11831,41,39,44.93,16
1627381357.727,1,0,0,31351,1159,33,31,37.52,16
1628676786.757,0,100,2,20679,11831,41,38,44.36,16
1630679860.446,0,95,6,29891,2619,46,45,57.4,16
1627292325.447,0,0,0,32510,0,29,29,25.41,16
1627373020.616,1,0,0,31351,1159,35,34,38.1,16
