timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1628678919.465,1,100,0,6575,25935,37,34,44.48,16,,,,
1629727653.494,0,98,56,27535,4975,60,66,191.15,16,,,,
1628680333.709,1,100,0,6413,26097,32,31,44.68,16,,,,
1629728572.338,0,97,54,27535,4975,60,66,192.18,16,,,,
1629727338.373,0,98,56,27535,4975,57,63,172.5,16,,,,
1632506885.544,0,96,46,1405,31105,54,55,90.09,16,1372.0,877.0,1237.0,200.0
1632509884.963,0,100,32,1405,31105,51,52,156.39,16,1380.0,877.0,1237.0,200.0
1628680040.423,1,100,0,6575,25935,36,33,44.19,16,,,,
1621094322.084,0,42,8,25456,7054,38,33,44.96,16,,,,
1621094354.935,0,75,4,25456,7054,38,33,42.88,16,,,,
1621094200.061,0,24,12,25456,7054,40,35,146.45,16,,,,
1632508200.597,0,100,35,1405,31105,54,55,162.36,16,1380.0,877.0,1237.0,200.0
1628679650.015,0,100,0,6357,26153,34,33,43.88,16,,,,
1632509549.098,0,100,43,1405,31105,53,54,120.93,16,1380.0,877.0,1237.0,200.0
1628678208.745,0,100,0,6425,26085,39,36,44.0,16,,,,
1621094159.579,0,25,10,25456,7054,39,34,49.73,16,,,,
1628679174.24,0,100,0,6357,26153,33,33,43.78,16,,,,
1628678207.934,1,100,0,6413,26097,33,32,44.87,16,,,,
1621094339.339,0,51,2,25456,7054,38,33,42.73,16,,,,
1632511188.255,0,96,50,1405,31105,54,58,154.17,16,1357.0,877.0,1215.0,200.0
1629727201.01,0,0,0,30571,1939,41,41,39.26,16,,,,
1628678608.809,1,100,0,6575,25935,37,34,44.29,16,,,,
1632504337.369,0,1,1,1405,31105,38,36,43.17,16,1230.0,877.0,1110.0,200.0
1629727621.229,0,98,55,27535,4975,58,64,172.06,16,,,,
1628681283.257,1,100,0,6413,26097,31,30,44.29,16,,,,
1621094122.796,0,73,16,25456,7054,39,35,50.31,16,,,,
1629728616.63,0,82,47,27535,4975,59,64,189.8,16,,,,
1628678949.253,1,100,0,6575,25935,37,34,44.5,16,,,,
1621094148.624,0,76,4,25456,7054,39,34,43.61,16,,,,
1628681558.718,0,100,0,6357,26153,32,31,43.39,16,,,,
1621094476.445,0,17,1,25456,7054,39,34,43.11,16,,,,
1629728161.421,0,98,56,27535,4975,60,65,185.77,16,,,,
1628678454.015,1,100,0,6575,25935,36,33,44.29,16,,,,
1632507911.168,0,100,38,1405,31105,53,54,68.49,16,1380.0,877.0,1237.0,200.0
1628680266.412,0,100,0,6425,26085,36,34,43.33,16,,,,
1621094261.848,0,32,2,25456,7054,38,33,42.93,16,,,,
1628678329.916,1,100,0,6413,26097,31,30,44.29,16,,,,
1628681417.419,0,100,0,6357,26153,32,31,43.49,16,,,,
1632506232.692,0,100,43,1405,31105,54,56,117.45,16,1380.0,877.0,1237.0,200.0
1621094185.916,0,77,4,25456,7054,39,34,43.07,16,,,,
1629727545.997,0,97,55,27535,4975,60,66,190.32,16,,,,
1632506299.34,0,96,44,1405,31105,54,55,160.73,16,1372.0,877.0,1230.0,200.0
1621094181.785,0,0,0,25456,7054,39,35,52.73,16,,,,
1628681100.651,0,100,0,6425,26085,36,33,43.13,16,,,,
1632507862.16,0,100,43,1405,31105,53,55,87.01,16,1380.0,877.0,1237.0,200.0
1621094260.503,0,75,10,25456,7054,38,33,47.67,16,,,,
1628679993.068,0,100,0,6425,26085,37,35,43.52,16,,,,
1632507399.641,0,100,46,1405,31105,53,55,87.49,16,1380.0,877.0,1237.0,200.0
1628678128.142,0,19,11,28949,3561,30,34,37.45,16,,,,
1621094118.867,0,43,2,25456,7054,39,34,42.82,16,,,,
1632510561.938,0,100,45,1405,31105,49,51,67.14,16,1380.0,877.0,1237.0,200.0
1621094112.772,0,76,4,25456,7054,39,33,47.7,16,,,,
1621094388.515,0,0,0,25456,7054,38,33,42.76,16,,,,
1632504399.717,0,93,53,1405,31105,41,41,138.66,16,1357.0,877.0,1215.0,200.0
1621094068.365,0,8,0,25456,7054,39,34,47.82,16,,,,
1628681531.529,0,100,0,6357,26153,32,31,43.39,16,,,,
1621094455.987,0,45,2,25456,7054,39,34,44.94,16,,,,
1628679481.934,1,100,0,6413,26097,33,32,44.78,16,,,,
1632509767.77,0,96,29,1405,31105,53,54,165.49,16,1380.0,877.0,1237.0,200.0
1628679269.772,1,100,0,6575,25935,37,34,44.49,16,,,,
1629727558.005,0,98,54,27535,4975,60,66,183.07,16,,,,
1628681553.44,1,100,0,6575,25935,35,32,43.92,16,,,,
1629728957.709,0,98,54,27535,4975,58,64,182.37,16,,,,
1629727855.254,0,98,56,27535,4975,59,66,197.48,16,,,,
1629727394.798,0,98,55,27535,4975,58,64,181.81,16,,,,
1628680378.703,0,100,0,6357,26153,34,33,43.68,16,,,,
1629727836.92,0,98,55,27535,4975,60,66,196.91,16,,,,
1628678334.722,1,100,0,6413,26097,31,30,44.29,16,,,,
1628678476.245,1,100,0,6413,26097,31,30,44.29,16,,,,
1628678053.774,1,0,0,32510,0,32,29,25.11,16,,,,
1628678398.161,1,100,0,6413,26097,31,30,44.29,16,,,,
1629727560.382,0,98,54,27535,4975,60,66,166.75,16,,,,
1629728655.612,0,98,53,27535,4975,60,65,198.05,16,,,,
1629727834.332,0,98,54,27535,4975,59,65,173.09,16,,,,
1628678671.971,1,100,0,6575,25935,37,34,44.48,16,,,,
1629727945.055,0,99,54,27535,4975,58,64,191.44,16,,,,
1628678250.832,0,100,0,6357,26153,33,32,43.68,16,,,,
1632511698.357,0,98,53,1405,31105,61,64,173.4,16,1380.0,877.0,1237.0,200.0
1628681491.861,1,100,0,6575,25935,35,32,44.02,16,,,,
