timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1628686364.698,1,100,41,20679,11831,48,47,88.33,16
1623714582.968,0,100,27,1371,31139,68,67,244.9,16
1630082338.717,0,68,43,843,31667,40,44,50.76,16
1623788661.409,1,100,32,1433,31077,67,64,232.48,16
1623592750.404,0,100,27,1371,31139,68,66,217.57,16
1622510371.501,0,100,69,1393,31117,43,47,184.46,16
1622503700.25,1,100,2,1393,31117,38,36,45.48,16
1628685833.12,0,100,1,20669,11841,46,45,195.2,16
1629207013.216,0,90,20,23227,9283,46,45,122.17,16
1629372720.113,0,95,33,23227,9283,51,51,160.13,16
1629165611.211,0,90,15,23227,9283,47,48,198.57,16
1622524672.057,1,84,45,1393,31117,38,41,240.7,16
1630081480.543,0,64,39,843,31667,41,46,56.69,16
1622484866.267,0,100,2,1393,31117,42,41,44.84,16
1628687136.061,1,100,36,20679,11831,44,44,42.68,16
1629207314.844,0,90,17,23227,9283,45,45,178.46,16
1630078915.039,0,51,26,3469,29041,41,44,167.06,16
1630080036.747,0,50,29,3469,29041,41,46,50.41,16
1629413218.617,0,91,18,23227,9283,49,49,107.9,16
1622464956.535,1,100,6,1393,31117,37,35,45.57,16
1623795336.008,1,100,26,1433,31077,62,61,149.57,16
1628687030.768,1,95,8,20679,11831,45,44,214.62,16
1622516638.985,0,100,1,1393,31117,39,35,43.91,16
1623807856.278,1,100,25,1433,31077,63,59,182.05,16
1630077797.32,0,70,43,14181,18329,39,43,50.66,16
1629289608.056,0,90,18,23227,9283,47,48,162.2,16
1623706660.892,1,100,31,1433,31077,64,62,248.41,16
1628686495.535,0,94,39,20669,11841,50,48,185.88,16
1629385216.045,0,92,18,23227,9283,48,48,103.41,16
1630077824.616,0,64,37,14181,18329,40,42,158.63,16
1629279588.04,0,98,33,23227,9283,48,48,96.4,16
1623743396.413,1,99,49,1433,31077,61,60,114.61,16
1628687594.424,1,100,9,20679,11831,44,42,45.94,16
1622488852.05,1,100,1,1393,31117,38,36,45.67,16
1628685594.56,0,100,40,20669,11841,45,42,184.46,16
1629356052.615,0,89,17,23227,9283,50,51,134.49,16
1630077688.351,0,64,41,16027,16483,42,43,115.71,16
1630078302.964,0,55,29,5757,26753,41,43,158.55,16
1622522346.372,1,100,58,1393,31117,40,45,96.07,16
1629178608.295,0,99,36,23227,9283,46,46,109.3,16
1623729344.698,1,100,39,1433,31077,63,60,202.78,16
1622518042.82,1,100,3,1393,31117,36,34,44.8,16
1629309300.198,0,91,18,23227,9283,46,46,107.27,16
1628686762.531,0,100,41,20669,11841,50,48,67.95,16
1622470246.541,1,100,2,1393,31117,37,35,45.16,16
1629158758.489,0,97,29,23227,9283,48,47,104.79,16
1628686973.5,0,100,1,20669,11841,47,45,49.46,16
1622444153.241,0,100,1,1393,31117,38,35,43.78,16
1630078074.516,0,52,32,10177,22333,41,47,58.58,16
1629434576.376,0,94,23,23227,9283,48,48,102.55,16
1622435051.898,0,100,59,1393,31117,43,48,227.28,16
1629121861.976,0,96,24,23227,9283,48,47,107.71,16
1629339738.378,0,97,27,23227,9283,50,50,105.01,16
1622432246.003,1,100,1,1393,31117,35,33,44.52,16
1629321734.142,0,89,18,23227,9283,48,50,177.88,16
1630078263.197,0,51,30,7993,24517,40,41,177.86,16
1629454111.017,0,97,25,23227,9283,48,48,107.52,16
1630080508.234,0,48,29,843,31667,42,42,57.45,16
1622468899.142,0,100,2,1393,31117,42,40,44.56,16
1628686983.951,1,100,1,20679,11831,47,46,203.65,16
1623830897.553,1,100,25,1433,31077,63,60,145.84,16
1628686726.959,1,100,1,20679,11831,44,42,45.86,16
1623632194.756,1,100,33,1433,31077,63,59,189.71,16
1623716445.304,1,100,11,1433,31077,64,59,211.47,16
1623649571.088,0,99,35,1371,31139,71,70,205.97,16
1630078491.435,0,53,30,5757,26753,38,42,46.86,16
1623656974.41,1,100,34,1433,31077,64,61,161.02,16
1630079603.29,0,60,40,3469,29041,42,47,69.05,16
1630077019.451,0,0,0,32506,4,27,25,25.95,16
1628685974.781,1,100,1,20679,11831,43,42,45.85,16
1630079164.696,0,0,0,3469,29041,38,37,39.43,16
1623699400.629,1,0,0,1433,31077,49,48,46.94,16
1623644867.513,0,94,25,1371,31139,69,68,243.83,16
1623592313.8,0,100,37,1371,31139,69,69,259.86,16
1628687865.543,1,100,1,20679,11831,44,44,221.83,16
1623652691.273,0,100,39,1371,31139,70,67,244.74,16
1630082091.455,0,58,35,843,31667,39,41,47.14,16
1622444574.512,1,100,3,1393,31117,36,35,44.99,16
1628686323.678,0,100,1,20669,11841,46,45,48.97,16
1623830711.198,1,100,28,1433,31077,64,61,206.86,16
1630081013.08,0,54,32,843,31667,41,44,125.27,16
1628687313.568,0,100,2,20669,11841,47,45,49.46,16
1622476433.52,1,100,1,1393,31117,39,37,45.67,16
1622521188.693,0,100,66,1393,31117,43,44,248.63,16
1629424241.2,0,90,19,23227,9283,49,49,109.92,16
1623682480.335,0,100,30,1371,31139,68,65,95.93,16
1622546258.754,0,100,69,1393,31117,46,51,206.1,16
1629253658.351,0,95,22,23227,9283,47,48,101.98,16
1622506110.671,1,100,3,1393,31117,36,33,44.9,16
1628687816.272,0,100,24,20669,11841,48,47,48.4,16
1628685658.299,0,100,41,20669,11841,48,45,111.4,16
1630079561.981,0,60,36,3469,29041,42,45,141.76,16
1628686772.75,0,100,37,20669,11841,48,46,46.58,16
1628686629.281,0,100,1,20669,11841,47,45,49.08,16
1622485417.732,0,100,1,1393,31117,40,36,44.07,16
1630083912.483,0,64,40,843,31667,42,46,89.7,16
1630081507.506,0,59,37,843,31667,41,44,81.53,16
1629346882.584,0,89,16,23227,9283,49,49,108.55,16
1628687140.138,1,100,1,20679,11831,43,42,45.45,16
1623825463.408,1,100,31,1433,31077,62,59,124.17,16
