timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1631436308.674,0,1,0,11781,20729,51,49,60.19,16,,,,
1632417547.432,0,8,1,29727,2783,43,42,41.02,16,1230.0,877.0,1110.0,200.0
1623664270.968,0,10,2,29048,3462,44,42,50.05,16,,,,
1632417479.799,0,90,57,29727,2783,51,51,149.48,16,1380.0,877.0,1237.0,200.0
1616282830.056,0,0,0,84,32426,34,32,36.03,16,,,,
1630966981.763,0,19,0,31086,1424,40,38,39.85,16,,,,
1630960533.889,0,30,3,31086,1424,36,33,46.39,16,,,,
1623664868.289,0,11,2,29048,3462,44,42,53.76,16,,,,
1616296796.145,0,0,0,84,32426,33,32,35.95,16,,,,
1631431067.649,0,96,47,11781,20729,53,54,201.81,16,,,,
1623662827.59,0,0,0,29052,3458,43,41,47.18,16,,,,
1616317636.915,0,0,0,84,32426,33,32,35.94,16,,,,
1632417544.56,0,0,0,29727,2783,44,43,41.17,16,1230.0,877.0,1110.0,200.0
1623664050.738,0,10,2,29048,3462,44,42,48.76,16,,,,
1616345195.188,0,0,0,84,32426,38,36,36.79,16,,,,
1632417275.452,0,88,56,29727,2783,49,49,94.83,16,1380.0,877.0,1237.0,200.0
1623664786.881,0,10,2,29048,3462,44,42,53.35,16,,,,
1630960613.696,0,19,0,31086,1424,36,34,38.83,16,,,,
1616290513.972,0,0,0,84,32426,33,31,35.77,16,,,,
1623661563.325,0,0,0,29052,3458,43,41,47.07,16,,,,
1616337470.582,0,0,0,84,32426,37,35,36.71,16,,,,
1616335995.142,0,0,0,84,32426,38,36,36.86,16,,,,
1623664592.762,0,10,2,29048,3462,44,42,55.0,16,,,,
1616290724.368,0,0,0,84,32426,33,31,35.88,16,,,,
1630974478.777,0,31,3,31086,1424,37,35,45.32,16,,,,
1616316704.615,0,0,0,84,32426,33,32,35.85,16,,,,
1630972079.029,0,20,0,31086,1424,38,36,39.37,16,,,,
1623663788.839,0,11,2,29048,3462,44,42,48.72,16,,,,
1632417428.663,0,89,56,29727,2783,49,49,146.73,16,1380.0,877.0,1237.0,200.0
1631431068.58,0,1,0,11781,20729,49,48,49.15,16,,,,
1632417255.876,0,88,56,29727,2783,49,49,128.88,16,1380.0,877.0,1237.0,200.0
1631420907.912,0,1,0,11781,20729,45,44,55.29,16,,,,
1631422040.162,0,92,44,11781,20729,50,51,190.18,16,,,,
1631434640.647,0,95,45,11781,20729,54,56,110.56,16,,,,
1630962990.054,0,28,3,31086,1424,38,35,48.47,16,,,,
1631426049.47,0,0,0,11781,20729,47,46,47.67,16,,,,
1630967226.643,0,31,3,31086,1424,40,38,47.76,16,,,,
1630977065.47,0,31,3,31086,1424,38,36,48.04,16,,,,
1632417649.946,0,88,56,29727,2783,51,51,146.33,16,1380.0,877.0,1237.0,200.0
1630971950.344,0,20,0,31086,1424,39,36,39.48,16,,,,
1631435754.991,0,94,41,11781,20729,54,56,211.43,16,,,,
1631424745.323,0,12,4,11781,20729,47,46,57.27,16,,,,
1631428395.257,0,93,44,11781,20729,53,54,150.81,16,,,,
1632417486.868,0,88,56,29727,2783,50,51,154.3,16,1380.0,877.0,1237.0,200.0
1631435433.571,0,16,5,11781,20729,50,49,64.8,16,,,,
1630967860.974,0,32,3,31086,1424,39,37,46.12,16,,,,
1623662434.509,0,10,2,29052,3458,44,42,52.7,16,,,,
1632417684.984,0,3,0,29727,2783,42,41,41.2,16,1230.0,877.0,1110.0,200.0
1631432031.124,0,4,0,11781,20729,48,47,48.65,16,,,,
1630977695.471,0,26,3,31086,1424,37,35,46.55,16,,,,
1632417155.633,0,88,56,29727,2783,49,49,130.16,16,1380.0,877.0,1237.0,200.0
1623661284.514,0,15,2,29052,3458,43,41,50.71,16,,,,
1623664103.117,0,11,2,29048,3462,44,42,49.56,16,,,,
1616281796.11,0,0,0,84,32426,35,33,36.26,16,,,,
1631420917.688,0,2,0,11781,20729,46,44,56.24,16,,,,
1623661516.36,0,13,2,29054,3456,43,42,47.5,16,,,,
1616273984.945,0,0,0,84,32426,34,32,36.06,16,,,,
1623665027.235,0,9,2,29048,3462,44,42,55.07,16,,,,
1632417154.31,0,88,55,29727,2783,49,49,122.72,16,1380.0,877.0,1237.0,200.0
1632417558.51,0,88,56,29727,2783,48,49,145.1,16,1380.0,877.0,1237.0,200.0
1630961583.335,0,20,0,31086,1424,36,34,37.98,16,,,,
1632417201.219,0,87,55,29727,2783,50,50,137.87,16,1380.0,877.0,1237.0,200.0
1632417111.736,0,88,56,29727,2783,49,49,126.52,16,1380.0,877.0,1237.0,200.0
1623662464.975,0,12,2,29052,3458,44,42,49.56,16,,,,
1630976385.825,0,35,4,31086,1424,38,36,47.56,16,,,,
1630968213.602,0,28,3,31086,1424,39,37,45.51,16,,,,
1616315635.465,0,0,0,84,32426,32,31,35.72,16,,,,
1632417358.474,0,88,56,29727,2783,51,51,157.37,16,1380.0,877.0,1237.0,200.0
1631433593.671,0,94,46,11781,20729,53,54,139.68,16,,,,
