timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1631374360.577,0,0,0,21851,10659,36,35,39.24,16
1628678182.71,1,42,9,29531,2979,34,33,43.77,16
1625828261.92,0,78,80,30249,2261,55,61,115.88,16
1628678855.748,0,0,0,29531,2979,37,34,44.44,16
1628678222.954,0,72,8,29531,2979,37,35,120.03,16
1626777630.94,1,60,21,31113,1397,39,40,72.45,16
1626777362.135,1,39,14,31113,1397,32,32,59.64,16
1631374530.224,0,0,0,21851,10659,36,35,39.25,16
1629125048.128,0,47,29,14481,18029,38,38,150.52,16
1629127161.322,0,31,18,14481,18029,37,37,74.59,16
1629129613.402,0,0,0,8599,23911,38,37,47.07,16
1626777830.364,1,59,21,31113,1397,39,40,70.01,16
1626011319.158,0,83,86,30249,2261,58,66,122.42,16
1626777549.179,1,59,21,31113,1397,39,39,76.66,16
1631374457.353,0,0,0,21851,10659,36,35,39.13,16
1629128495.919,0,0,0,11653,20857,37,36,41.18,16
1625820423.275,0,78,81,30249,2261,55,61,113.71,16
1625894659.327,0,81,83,30249,2261,57,64,117.57,16
1629125274.442,0,48,29,14481,18029,38,40,101.47,16
1626777787.536,1,60,21,31113,1397,39,40,71.92,16
1628678280.331,1,91,15,29531,2979,35,35,95.92,16
1631374404.874,0,0,0,21851,10659,36,35,39.05,16
1626777782.166,1,58,20,31113,1397,39,40,75.21,16
1628678403.759,0,0,0,29531,2979,37,34,44.47,16
1625968949.905,0,82,84,30249,2261,58,65,117.35,16
1629129897.908,0,0,0,8599,23911,37,36,45.82,16
1628678585.944,0,48,5,29531,2979,38,36,51.06,16
1631374266.949,0,0,0,21851,10659,36,35,39.24,16
1629129180.004,0,48,30,8599,23911,40,40,49.05,16
1625931801.201,0,82,84,30249,2261,58,65,120.57,16
1629125888.96,0,45,26,14481,18029,36,37,143.61,16
1628678800.201,0,47,1,29531,2979,37,34,45.37,16
1631374338.317,0,0,0,21851,10659,36,35,39.24,16
1626777617.006,1,61,21,31113,1397,39,40,75.0,16
1631374520.701,0,0,0,21851,10659,36,35,39.15,16
1629125777.326,0,0,0,14481,18029,35,34,46.29,16
1625969217.335,0,81,84,30249,2261,56,63,118.24,16
1626017763.523,0,84,86,30249,2261,55,62,120.55,16
1626777393.507,1,57,20,31113,1397,35,36,69.31,16
1629126492.262,0,48,30,14481,18029,39,40,147.23,16
1628678286.948,0,0,0,29531,2979,36,33,44.4,16
1626777823.757,1,60,21,31113,1397,39,40,73.73,16
1629125566.558,0,0,0,14481,18029,35,34,45.32,16
1631374290.777,0,0,0,21851,10659,36,35,39.1,16
1626777567.145,1,59,21,31113,1397,39,40,75.35,16
1629128680.092,0,50,32,11653,20857,39,40,85.66,16
1631374637.808,0,0,0,21851,10659,36,35,39.14,16
1626777718.357,1,62,22,31113,1397,39,40,75.05,16
1626007559.69,0,84,86,30249,2261,56,63,118.53,16
1629124413.328,0,0,0,32506,4,31,30,28.61,16
1626777460.592,1,55,19,31113,1397,38,39,72.41,16
1629127196.146,0,48,30,14481,18029,39,40,147.62,16
1629125832.504,0,0,0,14481,18029,35,33,45.87,16
1626777365.263,1,48,17,31113,1397,33,33,67.81,16
1629126906.755,0,48,30,14481,18029,38,38,88.13,16
1626021987.807,0,84,86,30249,2261,58,65,119.37,16
1629129115.113,0,51,32,8599,23911,40,40,90.23,16
1625968898.334,0,81,84,30249,2261,59,66,118.18,16
1626777533.794,1,57,20,31113,1397,39,39,69.88,16
1631374485.395,0,0,0,21851,10659,36,35,39.13,16
1628678483.227,1,20,0,29531,2979,35,33,43.97,16
1631374482.913,0,0,0,21851,10659,36,35,39.24,16
1628679040.213,1,80,18,29531,2979,36,36,48.32,16
1628678075.713,1,0,0,32053,457,30,29,37.75,16
1628678104.611,1,0,0,30321,2189,32,30,72.26,16
1625834096.462,0,78,81,30249,2261,53,60,111.88,16
1628678958.949,1,0,0,29531,2979,35,33,44.08,16
1626020385.788,0,84,86,30249,2261,58,65,120.29,16
1625916677.643,0,81,83,30249,2261,56,63,117.76,16
1631374594.969,0,0,0,21851,10659,36,35,39.15,16
1625934513.356,0,82,84,30249,2261,59,66,120.28,16
1628678408.032,1,94,8,29531,2979,35,35,45.28,16
1628678166.171,1,32,5,29531,2979,34,32,45.72,16
1628678609.118,0,28,0,29531,2979,37,34,44.63,16
1631374233.537,0,0,0,21851,10659,36,35,39.12,16
1628678069.367,1,0,0,32506,4,30,29,26.08,16
1626030840.197,0,83,85,30249,2261,58,65,118.92,16
1626777516.554,1,59,21,31113,1397,38,39,75.02,16
1631374360.784,0,0,0,21851,10659,36,34,39.15,16
1628678885.967,0,45,9,29531,2979,38,36,44.79,16
1625949364.078,0,82,84,30249,2261,58,65,120.26,16
1631374467.274,0,0,0,21851,10659,36,34,39.13,16
1626777691.51,1,54,19,31113,1397,38,39,64.66,16
1626777615.871,1,61,21,31113,1397,39,40,74.97,16
1629127893.171,0,49,32,11653,20857,40,41,73.64,16
1628678660.45,1,27,1,29531,2979,35,33,43.78,16
1626777525.015,1,59,21,31113,1397,38,40,73.78,16
1629124706.452,0,0,0,19897,12613,36,34,40.49,16
1626777320.58,1,0,0,32510,0,29,28,25.15,16
1631374517.493,0,0,0,21851,10659,36,35,39.22,16
1631374494.088,0,0,0,21851,10659,36,35,39.22,16
1625936870.823,0,81,84,30249,2261,58,65,120.08,16
1631374583.972,0,0,0,21851,10659,36,35,39.24,16
1631374616.691,0,0,0,21851,10659,36,35,39.05,16
1626777595.742,1,57,20,31113,1397,39,39,67.63,16
1625928894.959,0,82,85,30249,2261,57,64,118.99,16
1625923188.298,0,81,83,30249,2261,55,62,115.07,16
1629127899.992,0,0,0,11653,20857,37,36,41.19,16
1631374567.616,0,0,0,21851,10659,36,35,39.15,16
1628678978.368,0,30,5,29531,2979,38,34,53.41,16
