timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1630876625.015,0,0,0,32510,0,36,34,26.74,16,,,,
1627477541.331,0,0,0,31351,1159,37,38,39.78,16,,,,
1624910839.902,0,100,36,23313,9197,69,66,185.51,16,,,,
1627478803.931,0,0,0,31351,1159,37,38,39.74,16,,,,
1627473279.001,0,0,0,31351,1159,39,40,40.39,16,,,,
1632465895.608,0,0,0,31117,1393,37,34,43.31,16,1380.0,877.0,1237.0,250.0
1632459104.316,0,0,0,31131,1379,38,36,43.69,16,1380.0,877.0,1237.0,250.0
1630876924.644,0,0,0,32510,0,36,35,27.06,16,,,,
1632848616.576,1,91,14,31869,641,50,50,129.27,16,1380.0,877.0,1237.0,250.0
1632847982.317,1,89,13,31869,641,50,50,138.95,16,1380.0,877.0,1237.0,250.0
1632849083.139,1,88,13,31869,641,50,50,141.3,16,1380.0,877.0,1237.0,250.0
1632463851.57,0,36,5,31123,1387,37,34,60.24,16,1380.0,877.0,1237.0,250.0
1625146741.236,0,83,31,23313,9197,69,68,124.68,16,,,,
1632458492.543,0,35,5,31131,1379,38,35,58.53,16,1380.0,877.0,1237.0,250.0
1630876994.613,0,0,0,32510,0,37,35,27.03,16,,,,
1632848463.668,1,88,13,31869,641,50,50,140.22,16,1380.0,877.0,1237.0,250.0
1625167767.98,0,85,30,23313,9197,67,65,100.61,16,,,,
1625139868.705,0,86,43,23313,9197,68,67,67.7,16,,,,
1632847503.627,1,88,13,31869,641,47,47,136.6,16,1380.0,877.0,1237.0,250.0
1632466050.944,0,0,0,31117,1393,37,34,43.44,16,1380.0,877.0,1237.0,250.0
1627472765.858,0,0,0,31351,1159,39,40,40.48,16,,,,
1630876914.801,0,0,0,32510,0,36,35,26.94,16,,,,
1632468341.223,0,0,0,31117,1393,37,34,43.33,16,1380.0,877.0,1237.0,250.0
1627473592.222,0,0,0,31351,1159,39,40,40.52,16,,,,
1625058350.222,0,87,43,23313,9197,69,66,178.95,16,,,,
1632847698.378,1,89,13,31869,641,46,45,135.4,16,1380.0,877.0,1237.0,250.0
1627474330.301,0,0,0,31351,1159,39,40,40.4,16,,,,
1630876829.985,0,0,0,32510,0,37,34,26.97,16,,,,
1632848944.668,1,88,13,31869,641,51,50,141.06,16,1380.0,877.0,1237.0,250.0
1625165324.717,0,86,28,23313,9197,69,67,104.26,16,,,,
1632847851.744,1,91,14,31869,641,49,49,137.79,16,1380.0,877.0,1237.0,250.0
1627480883.037,0,0,0,31351,1159,38,38,39.89,16,,,,
1630876870.771,0,0,0,32510,0,37,35,26.86,16,,,,
1632465202.179,0,0,0,31117,1393,36,34,43.25,16,1380.0,877.0,1237.0,250.0
1630876639.167,0,0,0,32510,0,36,35,26.93,16,,,,
1632848014.357,1,91,14,31869,641,50,50,136.68,16,1380.0,877.0,1237.0,250.0
1624953335.508,0,99,43,23313,9197,69,66,178.74,16,,,,
1625019816.138,0,88,32,23313,9197,68,66,83.44,16,,,,
1632470176.994,0,0,0,31117,1393,38,35,43.87,16,1380.0,877.0,1237.0,250.0
1632846896.658,1,91,14,31869,641,39,38,128.52,16,1380.0,877.0,1237.0,250.0
1627480537.884,0,0,0,31351,1159,38,38,39.88,16,,,,
1632469084.613,0,0,0,31117,1393,36,34,43.41,16,1380.0,877.0,1237.0,250.0
1632848427.07,1,89,13,31869,641,50,50,139.96,16,1380.0,877.0,1237.0,250.0
1630876685.714,0,0,0,32510,0,36,34,26.94,16,,,,
1632464780.216,0,0,0,31117,1393,36,33,43.25,16,1380.0,877.0,1237.0,250.0
1632846922.719,1,91,14,31869,641,43,42,121.45,16,1380.0,877.0,1237.0,250.0
1630876576.995,0,0,0,32510,0,36,34,26.98,16,,,,
1632471668.919,0,38,5,31117,1393,39,37,63.74,16,1380.0,877.0,1237.0,250.0
1625059768.074,0,0,0,23313,9197,64,61,51.9,16,,,,
1632848732.226,1,89,13,31869,641,50,50,138.72,16,1380.0,877.0,1237.0,250.0
1632476031.021,0,37,5,31117,1393,40,38,63.99,16,1380.0,877.0,1237.0,250.0
1632848740.366,1,91,14,31869,641,50,50,139.96,16,1380.0,877.0,1237.0,250.0
1632847375.579,1,89,13,31869,641,49,49,138.55,16,1380.0,877.0,1237.0,250.0
1632470627.955,0,0,0,31117,1393,36,34,43.26,16,1380.0,877.0,1237.0,250.0
