timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1631028772.525,0,0,0,32510,0,38,37,27.43,16,,,,
1632615297.951,0,88,12,31923,587,51,47,117.57,16,1380.0,877.0,1237.0,200.0
1625178502.443,0,83,5,30655,1855,46,44,48.61,16,,,,
1632614804.681,0,88,12,31923,587,51,47,120.55,16,1380.0,877.0,1237.0,200.0
1632615824.983,0,87,12,31923,587,51,47,101.1,16,1380.0,877.0,1237.0,200.0
1626049090.661,0,99,39,24891,7619,66,66,229.57,16,,,,
1625990590.629,0,99,49,24891,7619,68,68,219.03,16,,,,
1631028165.539,0,0,0,32510,0,38,37,27.4,16,,,,
1630430673.804,0,37,3,31090,1420,36,34,47.68,16,,,,
1630429145.981,0,37,3,31090,1420,36,34,50.08,16,,,,
1630426999.723,0,36,3,31090,1420,36,34,49.2,16,,,,
1625978938.233,0,99,54,24891,7619,61,60,209.01,16,,,,
1625174068.461,1,84,15,29491,3019,43,42,51.61,16,,,,
1626018711.231,0,99,58,24891,7619,63,64,213.53,16,,,,
1631029006.102,0,0,0,32510,0,37,36,27.18,16,,,,
1630426159.516,0,18,0,31090,1420,35,34,38.68,16,,,,
1625174486.301,0,78,4,30655,1855,45,43,101.22,16,,,,
1625181565.608,1,86,10,29491,3019,45,44,64.44,16,,,,
1630428775.289,0,36,3,31090,1420,36,34,48.91,16,,,,
1626026930.062,0,98,38,24891,7619,65,65,217.05,16,,,,
1632616062.804,0,88,12,31923,587,52,48,103.68,16,1380.0,877.0,1237.0,200.0
1631028070.884,0,0,0,32510,0,38,37,27.51,16,,,,
1625988539.923,0,98,38,24891,7619,67,68,221.21,16,,,,
1632615756.486,0,88,12,31923,587,51,48,117.91,16,1380.0,877.0,1237.0,200.0
1625172766.465,1,80,14,29491,3019,47,45,57.15,16,,,,
1630427318.511,0,36,3,31090,1420,36,34,47.88,16,,,,
1632615787.377,0,88,12,31923,587,51,47,121.39,16,1380.0,877.0,1237.0,200.0
1631028696.038,0,0,0,32510,0,38,37,27.4,16,,,,
1630423450.818,0,36,3,31090,1420,35,34,46.63,16,,,,
1625181057.173,0,83,5,30655,1855,45,43,55.78,16,,,,
1630422887.204,0,36,3,31090,1420,35,33,46.83,16,,,,
1632614898.057,0,88,11,31923,587,51,47,118.91,16,1380.0,877.0,1237.0,200.0
1631028831.764,0,0,0,32510,0,38,37,27.51,16,,,,
1625946711.594,0,99,54,24891,7619,63,64,215.56,16,,,,
1631028602.508,0,0,0,32510,0,38,37,27.52,16,,,,
1630431829.512,0,37,3,31090,1420,35,34,47.06,16,,,,
1625170659.309,0,0,0,32510,0,45,43,45.54,16,,,,
1625180587.903,0,68,4,30655,1855,45,44,48.44,16,,,,
1626047341.587,0,0,0,24891,7619,48,49,46.75,16,,,,
1630426236.974,0,36,3,31090,1420,36,34,48.12,16,,,,
1632616352.339,0,89,12,31923,587,51,48,118.43,16,1380.0,877.0,1237.0,200.0
1626046773.045,0,99,57,24891,7619,66,66,197.52,16,,,,
1630421992.26,0,35,3,31090,1420,35,34,49.36,16,,,,
1631028908.858,0,0,0,32510,0,37,36,27.45,16,,,,
1625978125.553,0,99,64,24891,7619,64,66,217.34,16,,,,
1630420518.138,0,18,0,31090,1420,35,33,38.4,16,,,,
1631028110.213,0,0,0,32510,0,38,37,27.42,16,,,,
1625986772.668,0,99,50,24891,7619,63,64,209.01,16,,,,
1625172897.321,0,0,0,30655,1855,46,44,45.97,16,,,,
1630427190.978,0,36,3,31090,1420,36,35,48.62,16,,,,
