timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1626405664.61,0,100,29,19009,13501,70,68,238.38,16
1626198315.732,0,0,0,31113,1397,44,42,75.71,16
1629097168.616,0,7,2,14805,17705,44,44,49.89,16
1626199473.683,0,4,1,31183,1327,45,43,56.9,16
1626198422.691,0,0,0,31113,1397,44,41,46.96,16
1622121049.222,0,0,0,1399,31111,43,41,46.7,16
1622121457.644,0,100,100,1399,31111,67,80,153.56,16
1626405721.471,0,1,0,19009,13501,68,65,223.56,16
1622303894.948,0,3,0,31957,553,34,32,43.28,16
1622304084.092,0,99,70,23013,9497,69,77,223.25,16
1622303929.785,0,99,67,23013,9497,53,59,178.99,16
1622121403.982,0,100,99,1399,31111,67,81,144.67,16
1629089722.343,0,11,2,14805,17705,44,44,49.67,16
1622121865.295,0,100,93,1399,31111,70,84,190.64,16
1626401492.209,0,100,34,19009,13501,70,66,232.11,16
1622304143.557,0,100,72,23013,9497,69,77,219.92,16
1629092384.008,0,90,45,14805,17705,48,49,162.28,16
1629096158.243,0,16,2,14805,17705,43,42,44.3,16
1622304033.876,0,99,66,23013,9497,72,80,211.93,16
1622120996.162,0,0,0,1399,31111,43,41,46.15,16
1626198009.979,0,4,1,31113,1397,44,42,50.89,16
1626403044.579,0,100,34,19009,13501,70,67,236.05,16
1622121766.174,0,96,77,1399,31111,69,80,186.94,16
1626197874.902,0,3,1,31113,1397,44,41,47.32,16
1629097367.817,0,0,0,14805,17705,43,42,43.81,16
1622303900.115,0,99,69,23013,9497,40,45,190.73,16
1626197323.61,0,26,12,30999,1511,47,45,57.06,16
1626400435.891,0,100,28,19009,13501,65,64,58.94,16
1622304133.959,0,99,70,23013,9497,68,76,214.62,16
1629092831.202,0,0,0,14805,17705,45,44,197.77,16
1622304159.148,0,99,74,23013,9497,68,77,210.31,16
1626196332.773,0,32,11,31127,1383,46,44,47.96,16
1626401443.52,0,88,36,19009,13501,70,66,234.97,16
1622121737.549,0,100,100,1399,31111,69,77,149.97,16
1626396345.455,0,100,20,19009,13501,66,62,242.99,16
1622303865.433,0,0,0,32510,0,34,32,43.25,16
1629090384.149,0,10,2,14805,17705,44,44,49.17,16
1629101164.599,0,0,0,14805,17705,43,42,44.76,16
1622121246.23,0,90,49,1399,31111,64,73,193.13,16
1622303846.923,0,0,0,32510,0,34,32,43.25,16
1626196812.86,0,0,0,30999,1511,45,43,47.5,16
1622121931.855,0,100,100,1399,31111,71,79,175.82,16
1622304074.485,0,99,69,23013,9497,70,78,206.79,16
1626396961.193,0,87,34,19009,13501,70,68,69.08,16
1622121254.089,0,99,78,1399,31111,67,76,312.64,16
1622304122.82,0,99,70,23013,9497,68,76,203.96,16
1626399889.887,0,100,12,19009,13501,69,64,178.66,16
1622120974.121,0,0,0,1399,31111,43,41,46.09,16
1629093536.01,0,91,40,14805,17705,46,47,147.76,16
1622304062.092,0,99,69,23013,9497,72,79,234.16,16
1622121627.403,0,100,100,1399,31111,68,77,166.17,16
1622304085.742,0,99,68,23013,9497,69,77,193.19,16
1622304158.22,0,99,71,23013,9497,68,76,179.44,16
1622121660.512,0,95,60,1399,31111,69,78,247.27,16
1622303897.846,0,0,0,31227,1283,34,32,43.26,16
1629098654.212,0,0,0,14805,17705,43,43,43.02,16
1622303822.285,0,0,0,32510,0,34,32,43.25,16
1629094962.535,0,92,39,14805,17705,46,47,125.01,16
1622121608.283,0,93,53,1399,31111,68,78,188.27,16
1626403801.776,0,100,31,19009,13501,66,65,57.69,16
1626200022.04,0,29,7,31193,1317,45,43,60.82,16
1626396517.527,0,48,23,19009,13501,66,62,222.61,16
1626199110.008,0,0,0,31113,1397,43,41,46.94,16
1626197225.073,0,0,0,30999,1511,45,43,47.75,16
1626199457.644,0,18,5,31183,1327,46,43,47.9,16
1629096896.615,0,25,18,14805,17705,43,43,41.9,16
1626199287.828,0,32,9,31183,1327,45,43,48.03,16
1629089295.992,0,91,39,14805,17705,42,43,138.8,16
1629090551.176,0,88,45,14805,17705,47,49,118.28,16
1626400318.432,0,100,28,19009,13501,71,67,219.9,16
1629093488.327,0,59,27,14805,17705,46,47,50.18,16
1626196606.102,0,4,1,31127,1383,45,43,47.84,16
1626198863.008,0,0,0,31113,1397,44,42,47.25,16
1626198328.864,0,0,0,31113,1397,44,41,46.98,16
1626397488.272,0,70,27,19009,13501,66,64,58.03,16
1626196648.02,0,0,0,31127,1383,44,42,47.27,16
1629099956.655,0,8,2,14805,17705,43,43,50.62,16
1622121150.1,0,0,0,1399,31111,43,41,45.97,16
1626400995.406,0,100,30,19009,13501,70,68,104.96,16
1626198043.248,0,29,11,31113,1397,45,43,75.78,16
1629093066.502,0,9,0,14805,17705,43,43,44.76,16
1626400442.185,0,76,17,19009,13501,64,62,56.07,16
1622121421.953,0,94,57,1399,31111,67,74,150.01,16
1622121282.801,0,100,88,1399,31111,69,80,144.85,16
1622303794.842,0,0,0,32510,0,34,32,43.25,16
1626199109.596,0,0,0,31113,1397,43,41,46.99,16
1622121538.866,0,94,59,1399,31111,69,78,190.99,16
1622304069.215,0,99,68,23013,9497,71,79,212.18,16
1622121125.583,0,0,0,1399,31111,43,41,46.16,16
1626401599.806,0,100,25,19009,13501,69,64,274.88,16
1626398629.564,0,100,21,19009,13501,70,64,261.27,16
1629098401.849,0,87,40,14805,17705,47,48,131.75,16
1626400696.425,0,85,31,19009,13501,63,61,55.3,16
1626398811.296,0,98,35,19009,13501,72,66,290.44,16
1622121917.761,0,100,97,1399,31111,72,84,161.71,16
1629099348.411,0,92,39,14805,17705,45,48,172.25,16
1629101345.559,0,13,3,14805,17705,44,43,46.99,16
1622304175.461,0,99,70,23013,9497,68,77,192.26,16
1626404797.059,0,100,21,19009,13501,68,64,181.66,16
1626198882.971,0,0,0,31113,1397,44,42,47.34,16
