timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1628600228.672,1,0,0,20337,12173,37,35,44.23,16,,,,
1627806152.926,0,0,0,31351,1159,39,39,39.57,16,,,,
1632099946.828,0,85,57,24467,8043,48,54,145.62,16,1380.0,877.0,1237.0,250.0
1627805094.1,0,0,0,31351,1159,40,40,39.83,16,,,,
1627806849.73,0,0,0,31351,1159,40,39,39.88,16,,,,
1631652706.927,0,90,3,17863,14647,48,46,50.52,16,,,,
1631655828.588,0,89,5,17863,14647,41,39,54.74,16,,,,
1628600145.97,1,0,0,31805,705,34,30,38.38,16,,,,
1631709813.188,0,87,10,31969,541,50,46,121.75,16,,,,
1631711110.999,0,84,9,31969,541,50,47,114.4,16,,,,
1631709795.13,0,87,10,31969,541,50,46,118.91,16,,,,
1631628504.477,0,89,5,17863,14647,44,42,55.12,16,,,,
1632099799.504,0,0,0,32510,0,33,34,27.31,16,135.0,877.0,555.0,250.0
1631623161.582,0,89,5,17863,14647,44,41,56.91,16,,,,
1628601207.266,1,81,29,6633,25877,40,38,154.49,16,,,,
1631711234.945,0,87,10,31969,541,50,46,113.12,16,,,,
1632099662.632,0,0,0,32510,0,34,34,27.18,16,135.0,877.0,555.0,250.0
1632099924.587,0,84,56,24467,8043,48,54,148.62,16,1380.0,877.0,1237.0,250.0
1631711157.027,0,87,10,31969,541,50,46,115.28,16,,,,
1631641008.061,0,83,2,17863,14647,42,40,49.31,16,,,,
1627808910.201,0,52,42,26701,5809,51,54,129.09,16,,,,
1628600654.956,1,10,8,6633,25877,41,39,67.22,16,,,,
1631620030.007,0,89,5,17863,14647,43,40,54.43,16,,,,
1627803412.48,0,0,0,31351,1159,37,36,39.26,16,,,,
1632099976.547,0,55,27,24467,8043,47,50,52.22,16,1380.0,877.0,1237.0,250.0
1631709732.657,0,87,10,31969,541,50,46,116.81,16,,,,
1627808408.507,0,54,42,26693,5817,49,50,49.73,16,,,,
1628600174.992,1,100,0,23017,9493,35,32,44.1,16,,,,
1631709914.542,0,87,10,31969,541,50,46,108.73,16,,,,
1632099737.464,0,0,0,32510,0,33,34,27.22,16,135.0,877.0,555.0,250.0
1631711163.941,0,87,10,31969,541,50,46,113.12,16,,,,
1627805875.041,0,0,0,31351,1159,40,40,40.18,16,,,,
1628600869.183,0,37,0,9633,22877,40,38,44.27,16,,,,
1631632813.11,0,90,5,17863,14647,44,42,49.47,16,,,,
1628601028.13,1,30,0,6633,25877,39,36,44.58,16,,,,
1631711032.559,0,87,10,31969,541,50,47,122.0,16,,,,
1632099659.932,0,0,0,32510,0,34,34,27.3,16,135.0,877.0,555.0,250.0
1632099907.808,0,60,34,24835,7675,46,49,61.19,16,1380.0,877.0,1237.0,250.0
1631627291.862,0,92,3,17863,14647,44,42,49.54,16,,,,
1631709874.805,0,87,10,31969,541,49,46,118.54,16,,,,
1627804077.241,0,0,0,31351,1159,39,38,39.72,16,,,,
1631662554.493,0,84,3,17863,14647,43,40,49.2,16,,,,
1631710197.992,0,87,10,31969,541,51,48,117.25,16,,,,
1628600947.097,0,62,27,9633,22877,41,41,45.06,16,,,,
1631653003.344,0,90,5,17863,14647,49,47,51.08,16,,,,
1631711375.672,0,84,9,31969,541,50,46,119.16,16,,,,
1628600487.119,0,73,30,9633,22877,42,39,208.62,16,,,,
1631648801.957,0,89,5,17863,14647,43,41,56.91,16,,,,
1632099767.995,0,0,0,32510,0,33,34,27.32,16,135.0,877.0,555.0,250.0
1631711086.938,0,87,10,31969,541,50,47,118.77,16,,,,
1631649000.674,0,89,5,17863,14647,45,43,55.23,16,,,,
1631710742.564,0,87,10,31969,541,50,46,115.89,16,,,,
1631710952.252,0,87,10,31969,541,50,46,118.49,16,,,,
1631617227.381,0,90,5,17863,14647,49,47,58.72,16,,,,
1631711091.788,0,87,10,31969,541,50,47,117.45,16,,,,
1632099884.152,0,43,23,25523,6987,46,48,139.0,16,1380.0,877.0,1237.0,250.0
1631710726.261,0,87,10,31969,541,50,46,117.25,16,,,,
1632099726.848,0,0,0,32510,0,33,34,27.32,16,135.0,877.0,555.0,250.0
1631655806.152,0,79,2,17863,14647,41,39,47.75,16,,,,
1628600978.204,0,65,14,9633,22877,41,39,44.38,16,,,,
1627806635.993,0,0,0,31351,1159,38,38,39.81,16,,,,
1628601123.901,1,0,0,6633,25877,39,36,44.6,16,,,,
1627802097.674,0,0,0,31351,1159,38,38,39.43,16,,,,
1627805277.566,0,0,0,31351,1159,40,39,39.92,16,,,,
1627806250.774,0,0,0,31351,1159,39,39,39.7,16,,,,
1632099678.503,0,0,0,32510,0,33,34,27.41,16,135.0,877.0,555.0,250.0
1627808583.559,0,28,9,26701,5809,50,50,129.35,16,,,,
1632099693.152,0,0,0,32510,0,33,34,27.41,16,135.0,877.0,555.0,250.0
1632099809.039,0,0,0,32510,0,33,33,27.18,16,135.0,877.0,555.0,250.0
1628600592.34,0,2,2,9633,22877,40,38,44.49,16,,,,
1632100006.974,0,0,0,24465,8045,41,42,38.57,16,1230.0,877.0,1102.0,250.0
1627807839.318,0,0,0,31321,1189,42,42,39.97,16,,,,
1627803163.945,0,0,0,31351,1159,37,36,39.04,16,,,,
1627801486.38,0,0,0,31351,1159,38,38,39.44,16,,,,
1628600268.834,1,88,40,12169,20341,40,39,50.65,16,,,,
1627805463.892,0,0,0,31351,1159,39,38,39.41,16,,,,
1632099892.684,0,66,38,25187,7323,46,50,80.56,16,1380.0,877.0,1237.0,250.0
1631660394.904,0,89,5,17863,14647,43,41,49.2,16,,,,
1628600857.977,0,87,23,9633,22877,41,41,83.69,16,,,,
1627801649.102,0,0,0,31351,1159,38,37,39.36,16,,,,
1632100011.68,0,0,0,24465,8045,40,41,38.67,16,1230.0,877.0,1102.0,250.0
1628600579.945,1,0,0,9417,23093,39,36,45.15,16,,,,
1631655222.901,0,89,5,17863,14647,39,36,53.34,16,,,,
1631660366.15,0,89,5,17863,14647,43,41,54.41,16,,,,
1631710378.232,0,87,10,31969,541,50,46,113.85,16,,,,
1627801988.149,0,0,0,31351,1159,38,37,39.42,16,,,,
1631664540.371,0,89,5,17863,14647,43,41,55.05,16,,,,
1631709839.298,0,87,10,31969,541,50,46,117.09,16,,,,
1631641070.461,0,89,5,17863,14647,43,40,56.53,16,,,,
1628600253.889,0,69,24,15129,17381,40,39,65.98,16,,,,
1628600620.88,0,73,24,9633,22877,41,40,46.74,16,,,,
1632099751.906,0,0,0,32510,0,33,33,27.23,16,135.0,877.0,555.0,250.0
1628600822.938,1,31,0,6633,25877,39,36,44.51,16,,,,
1628601063.253,1,4,0,6633,25877,39,37,70.56,16,,,,
1631650891.729,0,83,3,17863,14647,49,47,50.48,16,,,,
1632099816.523,0,2,0,32031,479,34,34,36.69,16,1230.0,877.0,1102.0,250.0
1632099994.882,0,0,0,24465,8045,43,44,39.67,16,1230.0,877.0,1102.0,250.0
1631710243.408,0,87,10,31969,541,51,48,114.48,16,,,,
1628600539.242,0,0,0,9633,22877,40,38,44.07,16,,,,
1627801690.823,0,0,0,31351,1159,38,38,39.46,16,,,,
