timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1618942055.104,0,93,62,26145,6365,68,73,219.72,16,,,,
1632393339.982,1,88,11,31933,577,47,46,121.34,16,1380.0,877.0,1237.0,250.0
1629262474.011,0,48,26,30284,2226,43,44,54.0,16,,,,
1632393522.496,1,88,11,31933,577,47,46,121.92,16,1380.0,877.0,1237.0,250.0
1632393434.141,1,89,11,31933,577,47,46,121.04,16,1380.0,877.0,1237.0,250.0
1624325015.711,1,63,55,8475,24035,64,67,124.79,16,,,,
1623990344.309,1,46,30,8671,23839,66,70,131.76,16,,,,
1618944932.858,0,98,72,23811,8699,68,74,213.28,16,,,,
1629772442.267,0,0,0,29465,3045,43,41,38.97,16,,,,
1629786390.433,0,89,20,29465,3045,41,39,82.21,16,,,,
1629786428.253,0,85,18,29465,3045,41,40,102.61,16,,,,
1624234620.741,1,62,53,8475,24035,67,73,162.09,16,,,,
1629261908.396,0,39,20,30284,2226,43,44,99.31,16,,,,
1624204913.511,1,99,100,8589,23921,66,72,53.57,16,,,,
1618943688.529,0,92,62,23811,8699,68,75,234.26,16,,,,
1629776899.684,0,93,20,29465,3045,42,40,103.39,16,,,,
1629268881.237,0,49,27,30284,2226,42,43,57.3,16,,,,
1629261483.801,0,49,25,30284,2226,43,44,55.6,16,,,,
1629775486.132,0,93,19,29465,3045,42,41,100.3,16,,,,
1624322650.08,1,72,59,8475,24035,65,70,164.25,16,,,,
1632394839.118,1,89,11,31933,577,47,46,121.79,16,1380.0,877.0,1237.0,250.0
1618941817.343,0,94,63,26809,5701,73,78,233.56,16,,,,
1623966752.59,1,67,52,8777,23733,66,71,140.71,16,,,,
1632393749.638,1,88,11,31933,577,47,46,122.46,16,1380.0,877.0,1237.0,250.0
1629262413.603,0,43,22,30284,2226,43,44,73.88,16,,,,
1629788096.986,0,94,20,29465,3045,41,40,102.09,16,,,,
1632394338.118,1,88,11,31933,577,47,46,121.07,16,1380.0,877.0,1237.0,250.0
1618946553.816,0,100,79,22063,10447,68,76,218.25,16,,,,
1629779071.89,0,89,20,29465,3045,40,38,117.98,16,,,,
1629262806.305,0,36,18,30284,2226,43,43,84.06,16,,,,
1629788104.49,0,95,22,29465,3045,41,40,118.63,16,,,,
1632393121.1,1,91,12,31933,577,49,48,122.17,16,1380.0,877.0,1237.0,250.0
1618945888.859,0,100,71,23077,9433,68,74,80.99,16,,,,
1624116899.734,1,100,100,8671,23839,66,75,169.95,16,,,,
1618944418.232,0,90,63,23811,8699,68,75,210.95,16,,,,
1629773732.867,0,90,19,29465,3045,45,44,81.2,16,,,,
1629263147.031,0,44,22,30284,2226,43,44,120.85,16,,,,
1629263586.165,0,41,22,30284,2226,43,43,51.72,16,,,,
1624118814.39,1,99,99,8671,23839,67,75,166.83,16,,,,
1629779625.617,0,92,22,29465,3045,41,40,122.36,16,,,,
1632394165.342,1,88,11,31933,577,46,45,121.78,16,1380.0,877.0,1237.0,250.0
1624271929.097,1,77,71,8475,24035,66,70,97.04,16,,,,
1629774105.615,0,88,20,29465,3045,43,42,68.54,16,,,,
1618944420.4,0,91,64,23811,8699,68,75,204.46,16,,,,
1624161039.599,1,100,100,8671,23839,66,74,168.33,16,,,,
1629784057.92,0,93,20,29465,3045,41,39,49.69,16,,,,
1618949463.987,0,100,77,22063,10447,68,75,227.58,16,,,,
1624329636.778,1,87,77,8475,24035,66,72,168.41,16,,,,
1629263399.159,0,48,26,30284,2226,41,41,74.0,16,,,,
1629788223.125,0,0,0,29465,3045,39,37,41.72,16,,,,
1623965080.843,1,75,63,8777,23733,66,71,141.93,16,,,,
1629775613.244,0,0,0,29465,3045,39,37,41.65,16,,,,
1629777049.69,0,91,20,29465,3045,41,40,63.79,16,,,,
1624357300.143,1,0,0,8467,24043,65,63,51.53,16,,,,
1629786331.281,0,93,20,29465,3045,41,39,101.66,16,,,,
1629263487.557,0,37,19,30284,2226,42,43,89.81,16,,,,
1629788213.137,0,93,20,29465,3045,41,40,64.0,16,,,,
1629267841.323,0,50,27,30284,2226,43,44,55.58,16,,,,
1624198805.866,1,100,100,8597,23913,67,76,156.98,16,,,,
1618943200.419,0,100,73,23811,8699,69,75,232.21,16,,,,
1632394019.171,1,89,11,31933,577,47,46,102.35,16,1380.0,877.0,1237.0,250.0
1618948110.818,0,87,61,22063,10447,68,74,208.58,16,,,,
1632393321.021,1,88,11,31933,577,47,46,120.63,16,1380.0,877.0,1237.0,250.0
1632394164.305,1,88,11,31933,577,47,45,120.51,16,1380.0,877.0,1237.0,250.0
1632394863.255,1,88,11,31933,577,47,46,121.48,16,1380.0,877.0,1237.0,250.0
1629264901.111,0,38,19,30284,2226,43,42,86.79,16,,,,
1632394306.629,1,88,11,31933,577,47,46,103.33,16,1380.0,877.0,1237.0,250.0
1629260539.518,0,1,0,31747,763,32,30,36.13,16,,,,
1629263860.508,0,46,25,30284,2226,42,43,127.39,16,,,,
1618947974.493,0,100,79,22063,10447,69,75,231.15,16,,,,
1629262221.185,0,37,18,30284,2226,42,42,145.04,16,,,,
1632394637.045,1,85,11,31933,577,46,45,121.52,16,1380.0,877.0,1237.0,250.0
1632394113.229,1,85,11,31933,577,47,46,122.08,16,1380.0,877.0,1237.0,250.0
1632394487.059,1,88,11,31933,577,47,46,110.96,16,1380.0,877.0,1237.0,250.0
1618948203.978,0,100,63,22063,10447,68,73,67.99,16,,,,
1632394622.955,1,88,11,31933,577,46,45,122.8,16,1380.0,877.0,1237.0,250.0
1629267848.137,0,49,25,30284,2226,43,44,59.52,16,,,,
1624244559.099,1,93,82,8475,24035,67,72,71.9,16,,,,
1618944321.948,0,100,68,23811,8699,69,75,236.26,16,,,,
1632393723.125,1,88,11,31933,577,47,46,122.27,16,1380.0,877.0,1237.0,250.0
1629267101.14,0,37,19,30284,2226,42,43,118.02,16,,,,
1618949348.177,0,100,61,22063,10447,68,74,245.75,16,,,,
1624364399.151,1,73,59,8475,24035,66,71,151.02,16,,,,
1624368505.286,1,93,83,8475,24035,67,72,164.67,16,,,,
1629788198.414,0,92,24,29465,3045,41,39,113.65,16,,,,
1632393339.672,1,89,11,31933,577,47,46,118.13,16,1380.0,877.0,1237.0,250.0
1624075203.428,1,86,81,8671,23839,67,75,166.11,16,,,,
1629776384.985,0,93,19,29465,3045,42,42,102.88,16,,,,
1624250453.725,1,93,82,8475,24035,66,72,154.99,16,,,,
1618945440.674,0,86,62,23077,9433,69,75,248.91,16,,,,
1618949371.935,0,100,64,22063,10447,68,73,175.63,16,,,,
1629260778.556,0,37,18,30284,2226,42,43,60.26,16,,,,
1618945128.187,0,100,71,23077,9433,69,75,204.89,16,,,,
1618948482.93,0,100,75,22063,10447,69,75,223.67,16,,,,
1624319279.713,1,50,37,8475,24035,66,68,119.35,16,,,,
1629265755.249,0,41,22,30284,2226,42,42,92.27,16,,,,
1629265528.996,0,43,22,30284,2226,40,41,89.89,16,,,,
1629779778.752,0,28,1,29465,3045,39,37,45.52,16,,,,
1618946346.827,0,95,71,22063,10447,69,75,198.0,16,,,,
1632394497.215,1,88,11,31933,577,47,46,120.47,16,1380.0,877.0,1237.0,250.0
