timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1628603505.493,0,100,1,20679,11831,41,38,45.5,16
1621957286.601,0,100,73,5919,26591,66,66,69.68,16
1615764147.887,0,0,0,31285,1225,43,41,44.19,16
1621957249.509,0,100,76,5919,26591,70,71,246.94,16
1621955850.109,0,100,78,5919,26591,70,71,201.4,16
1628603620.407,0,94,6,20669,11841,44,42,96.07,16
1628603960.145,0,100,22,20669,11841,45,42,100.78,16
1628602884.43,1,0,0,32506,4,30,27,25.86,16
1626729015.635,1,97,92,18581,13929,45,52,49.09,16
1626729762.812,1,82,76,18581,13929,44,49,185.16,16
1626729106.282,1,28,23,18581,13929,44,48,47.57,16
1628605031.019,0,100,7,20669,11841,44,40,44.07,16
1615764032.438,0,47,17,31285,1225,46,44,93.27,16
1628604982.49,1,100,1,20669,11841,39,39,45.05,16
1628605126.367,1,100,30,20669,11841,40,38,116.59,16
1626726833.327,1,0,0,31351,1159,30,31,38.34,16
1615762809.254,0,0,0,32506,4,38,35,42.92,16
1615762737.424,0,0,0,32506,4,38,35,42.91,16
1626726693.814,1,0,0,31351,1159,30,30,38.05,16
1628604711.616,0,100,2,20669,11841,44,40,63.72,16
1621957810.581,1,99,72,5921,26589,62,68,209.71,16
1628604329.419,0,100,2,20679,11831,41,38,46.07,16
1628604839.956,1,100,1,20669,11841,39,39,44.38,16
1621955968.514,1,100,75,5921,26589,63,66,222.54,16
1615763035.004,0,0,0,32506,4,39,36,43.03,16
1626727966.336,1,0,0,31351,1159,30,31,38.22,16
1621955983.065,1,100,77,5921,26589,63,68,242.44,16
1628603547.811,1,100,1,20669,11841,38,35,44.85,16
1626727097.05,1,0,0,31351,1159,30,31,38.32,16
1615762685.544,0,0,0,32506,4,38,35,42.87,16
1626729135.748,1,97,92,18581,13929,44,47,162.55,16
1621958214.462,0,99,71,5919,26591,70,71,212.01,16
1628603391.409,0,100,1,20679,11831,40,38,45.79,16
1628606031.809,1,100,1,20669,11841,39,39,44.08,16
1628602886.632,0,0,0,32506,4,30,28,25.97,16
1626728193.46,1,62,48,18581,13929,44,50,118.96,16
1615764024.688,0,51,19,31285,1225,46,44,97.43,16
1615763792.215,0,35,13,31285,1225,45,43,88.36,16
1628603205.782,0,95,7,20669,11841,44,41,108.51,16
1626727601.232,1,0,0,31351,1159,30,31,38.27,16
1621955689.409,0,100,89,5919,26591,68,70,132.95,16
1628604453.542,0,94,13,20669,11841,45,42,97.94,16
1626728979.512,1,97,91,18581,13929,45,53,49.09,16
1628603777.479,1,100,1,20669,11841,38,35,45.81,16
1628604912.107,0,100,2,20669,11841,44,40,44.45,16
1626726545.484,1,0,0,32510,0,27,28,25.2,16
1628605121.238,0,100,2,20679,11831,41,38,46.34,16
1628603842.331,1,100,22,20669,11841,40,41,103.38,16
1615763185.915,0,0,0,32506,4,38,35,42.89,16
1626729244.477,1,38,22,18581,13929,45,48,168.18,16
1628604929.021,1,100,24,20669,11841,40,41,105.62,16
1626728700.709,1,57,51,18581,13929,44,48,48.46,16
1626727533.688,1,0,0,31351,1159,30,31,38.34,16
1628603262.644,1,100,7,20669,11841,38,39,182.15,16
1626729583.592,1,51,34,18581,13929,45,52,160.25,16
1615764085.483,0,47,17,31285,1225,47,46,97.06,16
1626726728.596,1,0,0,31351,1159,30,30,38.25,16
1615763056.103,0,0,0,32506,4,38,35,43.04,16
1628604358.346,1,100,19,20669,11841,39,40,41.51,16
1628604189.449,0,94,4,20679,11831,42,41,102.54,16
1621957789.42,1,100,79,5921,26589,63,67,219.83,16
1628605202.995,1,100,1,20669,11841,39,36,45.62,16
1621956283.873,0,100,76,5919,26591,70,71,204.99,16
1621957746.162,0,100,71,5919,26591,68,69,208.15,16
1621955818.271,0,100,77,5919,26591,69,71,235.95,16
1615762782.91,0,0,0,32506,4,38,35,42.92,16
1621957565.024,0,100,80,5919,26591,70,72,233.27,16
1615763352.173,0,0,0,32506,4,38,35,42.88,16
1615763445.36,0,0,0,32506,4,38,35,42.88,16
1628604136.826,0,94,21,20679,11831,42,41,106.49,16
1615762694.734,0,0,0,32506,4,38,35,42.93,16
1621956392.571,1,100,76,5921,26589,63,67,222.75,16
1621957193.544,1,100,77,5921,26589,64,67,247.43,16
1621957070.04,0,100,75,5919,26591,70,70,233.61,16
1628605179.415,0,100,9,20679,11831,41,39,45.4,16
1621957786.108,0,100,74,5919,26591,69,70,204.34,16
1615763387.336,0,0,0,32506,4,38,35,42.89,16
1628605969.208,1,95,23,20669,11841,40,41,97.96,16
1628603971.555,0,100,22,20679,11831,42,40,102.71,16
1621958748.691,1,100,85,2025,30485,64,70,232.08,16
1615764046.379,0,50,18,31285,1225,47,45,92.43,16
1628604317.536,1,100,20,20669,11841,39,36,43.5,16
1628603529.95,0,100,30,20669,11841,44,42,41.87,16
1628605126.265,0,95,20,20669,11841,45,42,96.69,16
1626727704.753,1,0,0,31351,1159,30,31,38.22,16
1621956212.932,0,100,80,5919,26591,69,71,241.17,16
1628605505.423,0,100,29,20669,11841,44,40,40.79,16
1626728081.326,1,79,74,18581,13929,41,44,48.17,16
1628605127.721,0,100,21,20669,11841,45,42,102.23,16
1628605164.944,1,100,27,20669,11841,40,38,99.46,16
1628603804.666,1,94,21,20669,11841,40,37,95.1,16
1615763818.297,0,33,12,31285,1225,45,43,78.85,16
1628604041.257,0,93,24,20679,11831,41,41,100.49,16
1628603234.694,0,93,15,20679,11831,41,40,107.24,16
1628604879.576,1,100,1,20669,11841,39,39,44.56,16
1615763994.491,0,43,16,31285,1225,45,44,87.98,16
1615763000.781,0,0,0,32506,4,39,36,43.02,16
1626726923.304,1,0,0,31351,1159,30,31,38.24,16
1628603496.049,1,100,25,20669,11841,39,36,40.92,16
1621956376.735,0,100,82,5919,26591,69,71,243.7,16
