timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1613441272.888,0,92,62,25717,6793,69,74,169.23,16
1614986753.191,0,54,21,22473,10037,54,54,73.01,16
1630434362.277,1,34,3,31131,1379,38,37,60.65,16
1615012529.437,0,26,10,21589,10921,52,51,52.15,16
1615012733.281,0,58,21,21589,10921,54,54,80.23,16
1628626709.489,1,48,1,29531,2979,32,29,40.21,16
1628626526.414,0,37,1,29531,2979,33,30,43.33,16
1613441106.302,0,92,61,25717,6793,69,75,237.05,16
1614842305.058,0,13,1,1439,31071,38,35,38.9,16
1614841733.409,0,0,0,1439,31071,39,36,39.64,16
1614844891.951,0,0,0,1439,31071,39,36,39.52,16
1628626549.675,1,0,0,29531,2979,31,29,40.1,16
1630422727.237,1,46,4,31131,1379,38,37,60.98,16
1628627018.837,0,53,9,29531,2979,35,32,44.04,16
1613441177.556,0,94,64,25717,6793,69,74,211.16,16
1614841384.019,0,36,2,1439,31071,38,35,43.02,16
1630433257.501,1,37,4,31131,1379,38,37,56.43,16
1630433668.317,1,25,2,31131,1379,38,37,60.66,16
1614842520.392,0,37,2,1439,31071,39,36,42.21,16
1628626699.127,0,71,4,29531,2979,34,32,43.63,16
1614985937.658,0,44,19,22473,10037,53,54,98.76,16
1613441300.49,0,92,62,25717,6793,69,74,214.43,16
1628626849.82,0,2,0,29531,2979,35,31,43.96,16
1614992164.467,0,64,25,22463,10047,52,52,84.71,16
1630428323.941,1,45,4,31131,1379,39,38,60.59,16
1614844494.98,0,35,1,1439,31071,39,36,41.88,16
1615012881.297,0,46,16,21589,10921,52,51,146.98,16
1613441021.37,0,81,54,25717,6793,69,73,236.15,16
1614844321.982,0,0,0,1439,31071,39,36,38.87,16
1630424349.618,1,22,1,31131,1379,38,37,61.16,16
1614841266.508,0,0,0,1439,31071,38,35,39.95,16
1614989154.114,0,62,23,22463,10047,54,54,151.96,16
1613441047.317,0,92,62,25717,6793,71,76,227.65,16
1628626863.813,0,45,1,29531,2979,34,31,43.62,16
1613441334.487,0,92,62,25717,6793,69,74,189.67,16
1614841912.077,0,29,1,1439,31071,38,36,39.1,16
