timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1625767612.566,1,19,4,31183,1327,36,35,51.32,16
1629874288.215,0,0,0,21851,10659,35,31,37.25,16
1630628443.55,1,32,2,30963,1547,32,30,41.56,16
1629873274.949,0,0,0,21851,10659,34,31,37.11,16
1629873329.33,0,0,0,21851,10659,34,31,37.21,16
1628689169.131,0,100,2,12099,20411,44,42,46.08,16
1628689161.42,0,94,8,12099,20411,46,44,222.95,16
1625767020.669,1,7,1,31145,1365,36,35,43.18,16
1631096326.265,0,0,0,851,31659,46,43,47.61,16
1631091900.781,0,99,55,853,31657,48,48,212.53,16
1631094129.571,0,0,0,851,31659,44,41,47.15,16
1628688997.517,0,100,40,12099,20411,40,38,44.74,16
1630636844.859,0,0,0,32506,4,31,30,26.42,16
1628689345.59,1,100,2,12089,20421,44,43,242.43,16
1625766446.121,1,0,0,31103,1407,36,34,37.32,16
1631096581.08,0,100,25,851,31659,52,50,64.99,16
1630624775.896,0,0,0,32506,4,30,28,26.29,16
1630623510.927,0,0,0,32506,4,30,29,26.25,16
1631093939.951,0,62,42,851,31659,48,53,49.22,16
1628689442.815,1,100,1,12089,20421,41,42,47.27,16
1629874013.901,0,0,0,21851,10659,35,32,37.37,16
1625765772.286,1,25,10,31105,1405,36,35,42.96,16
1628689161.094,0,100,2,12099,20411,44,42,45.8,16
1629873035.545,0,0,0,21851,10659,34,31,37.12,16
1630635095.641,1,33,3,30963,1547,35,32,62.25,16
1631091946.506,0,99,53,853,31657,49,51,182.57,16
1629873405.524,0,0,0,21851,10659,34,31,37.2,16
1625765695.699,1,7,1,31185,1325,36,34,44.12,16
1631095033.968,0,0,0,851,31659,48,46,49.55,16
1630623432.368,1,28,2,30963,1547,33,31,43.16,16
1631092254.761,0,5,1,853,31657,43,41,113.58,16
1629872632.522,0,0,0,21851,10659,34,31,36.63,16
1625766232.215,1,0,0,31105,1405,38,36,43.05,16
1628689603.83,1,100,7,12089,20421,43,43,47.67,16
1625767111.668,1,0,0,31143,1367,35,34,36.89,16
1631095270.502,0,0,0,851,31659,44,41,47.49,16
1630635237.485,1,35,3,30963,1547,35,32,62.65,16
1630630176.571,1,31,2,30963,1547,32,30,38.42,16
1628688997.193,0,100,55,12099,20411,43,42,213.07,16
1631091614.458,0,0,0,853,31657,42,38,46.68,16
1629873214.238,0,0,0,21851,10659,34,31,37.22,16
1628689416.744,0,100,2,12099,20411,45,43,46.28,16
1631091850.484,0,0,0,853,31657,44,41,46.95,16
1625767287.401,1,12,2,31183,1327,36,34,38.47,16
1628689387.287,1,100,1,12089,20421,42,42,47.37,16
1631092396.841,0,100,71,853,31657,46,49,175.04,16
1625767484.004,1,25,6,31183,1327,36,35,55.11,16
1628689206.491,1,100,1,12089,20421,41,41,47.17,16
1630633506.362,1,32,2,30963,1547,33,31,44.01,16
1631095275.884,0,100,54,851,31659,50,53,136.08,16
1628689412.998,0,100,40,12099,20411,48,48,47.13,16
1631095428.667,0,100,54,851,31659,52,53,157.42,16
1631095837.262,0,66,16,851,31659,51,48,215.56,16
1628689283.702,0,92,19,12099,20411,48,46,237.75,16
1631095769.965,0,85,33,851,31659,51,48,185.5,16
1630646110.843,0,0,0,32506,4,32,30,26.39,16
1631096172.049,0,100,24,851,31659,54,53,219.41,16
1630624436.932,1,28,2,30963,1547,32,31,40.52,16
1628689248.775,1,100,1,12089,20421,41,42,47.76,16
1625767456.172,1,26,6,31183,1327,36,35,52.28,16
1629873197.332,0,0,0,21851,10659,34,31,37.18,16
1625766714.917,1,8,1,31145,1365,36,34,41.49,16
1629872658.075,0,0,0,21851,10659,34,31,36.7,16
1629873323.987,0,0,0,21851,10659,34,31,37.22,16
1629874218.625,0,0,0,21851,10659,35,32,37.22,16
1630631980.651,0,0,0,32506,4,30,28,26.22,16
1629872952.041,0,0,0,21851,10659,34,31,36.69,16
1630649031.226,1,31,2,30963,1547,35,33,45.26,16
1630628143.781,1,30,2,30963,1547,32,30,43.94,16
1625765478.469,1,0,0,31185,1325,35,33,37.08,16
1630647059.744,0,0,0,32506,4,32,30,26.54,16
1629874336.387,0,0,0,21851,10659,35,31,37.28,16
1629874424.185,0,0,0,21851,10659,35,32,37.37,16
1629873204.367,0,0,0,21851,10659,34,31,37.08,16
1625765436.923,1,31,7,31185,1325,35,34,52.16,16
1629872923.209,0,0,0,21851,10659,34,31,36.76,16
1630638114.878,0,0,0,32506,4,31,29,26.17,16
1628689377.548,1,100,1,12089,20421,41,42,47.08,16
1625766574.785,1,0,0,32506,4,33,32,25.52,16
1629873105.612,0,0,0,21851,10659,34,31,37.12,16
1630623925.506,0,0,0,32506,4,30,28,26.24,16
1625765928.506,1,40,16,31105,1405,38,37,69.35,16
1628689146.198,1,100,1,12089,20421,41,41,47.28,16
1628689195.91,1,100,48,12089,20421,45,47,204.37,16
1631093058.782,0,0,0,853,31657,45,42,47.45,16
1629872795.89,0,0,0,21851,10659,34,31,36.75,16
1628689468.719,1,100,1,12089,20421,42,42,47.66,16
1631095580.527,0,100,65,851,31659,52,54,178.78,16
1628689500.971,1,100,41,12089,20421,47,47,174.79,16
1625766528.033,1,0,0,31103,1407,34,33,37.04,16
1625766990.471,1,0,0,31145,1365,36,34,36.82,16
1630640139.178,1,34,3,30963,1547,34,32,59.22,16
1625767234.661,1,26,6,31183,1327,35,34,52.91,16
1625767183.427,1,0,0,32506,4,33,32,25.67,16
1628689063.692,0,92,12,12099,20411,43,42,235.0,16
1630645445.543,0,0,0,32506,4,31,29,26.3,16
1630623980.04,1,26,2,30963,1547,33,31,78.1,16
1631095214.009,0,0,0,851,31659,44,41,47.41,16
1625767372.526,1,32,8,31183,1327,36,35,54.22,16
1629872559.649,0,0,0,21851,10659,34,31,36.67,16
