timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1626448505.742,0,0,0,1405,31105,35,32,37.73,16
1623735468.61,0,0,0,32051,459,50,48,50.74,16
1631561992.551,0,90,12,31923,587,51,48,123.75,16
1623735913.848,0,0,0,23423,9087,54,53,53.27,16
1623736054.67,0,88,71,23423,9087,70,77,163.56,16
1621081175.0,0,0,0,35,32475,64,63,52.6,16
1621080386.583,0,0,0,32510,0,47,45,45.28,16
1626448851.034,0,93,58,1405,31105,58,62,201.33,16
1625920992.926,1,0,0,32510,0,35,33,44.67,16
1625921728.677,0,0,0,32510,0,30,28,22.8,16
1625920546.224,0,0,0,32510,0,30,28,22.9,16
1621080903.387,0,100,50,35,32475,72,73,253.11,16
1631563455.954,0,90,12,31923,587,50,46,125.01,16
1621080684.955,0,99,65,35,32475,68,72,185.21,16
1626448886.987,0,94,58,1405,31105,58,62,192.49,16
1625921554.564,1,0,0,32510,0,35,33,44.48,16
1631563198.518,0,88,12,31923,587,49,46,124.24,16
1631562878.009,0,88,12,31923,587,50,46,125.04,16
1625920587.416,1,0,0,32510,0,35,33,44.59,16
1621080750.036,0,67,36,35,32475,67,68,128.89,16
1623736092.37,0,0,0,23423,9087,63,63,59.38,16
1626448532.228,0,0,0,1405,31105,35,32,37.88,16
1621081002.859,0,100,51,35,32475,71,73,212.68,16
1623735802.838,0,84,60,23423,9087,71,77,166.91,16
1631563154.418,0,88,12,31923,587,49,46,125.38,16
1625921449.274,0,0,0,32510,0,30,28,22.89,16
1623735466.018,0,0,0,32051,459,50,49,50.84,16
1626448600.325,0,0,0,1405,31105,35,32,37.88,16
1625920589.845,0,0,0,32510,0,30,28,22.8,16
1631563468.12,0,88,12,31923,587,50,46,122.24,16
1625921717.744,0,0,0,32510,0,30,28,22.91,16
1623735723.129,0,90,69,23423,9087,65,69,142.4,16
1626448558.685,0,0,0,1405,31105,35,32,37.7,16
1621080418.884,0,0,0,32510,0,46,44,45.13,16
1626448421.322,0,0,0,1921,30589,35,32,37.87,16
1625921130.094,1,0,0,32510,0,35,33,44.59,16
1631563645.613,0,88,12,31923,587,50,47,125.51,16
1631563433.769,0,87,11,31923,587,49,46,122.66,16
1621080955.916,0,98,65,35,32475,68,73,192.22,16
1625920649.284,1,0,0,32510,0,35,33,44.66,16
1623735417.217,0,0,0,32510,0,54,53,52.78,16
1621081093.361,0,73,44,35,32475,66,69,178.44,16
1625920647.189,1,0,0,32510,0,35,33,44.58,16
1626448549.592,0,0,0,1405,31105,35,32,37.8,16
1621080461.09,0,0,0,32510,0,45,43,44.99,16
1625921678.0,0,0,0,32510,0,30,28,22.8,16
1626448751.579,0,92,57,1405,31105,56,60,187.52,16
1621080917.122,0,100,66,35,32475,71,74,238.51,16
1631563482.177,0,88,12,31923,587,50,47,124.1,16
1625920768.469,0,0,0,32510,0,30,28,22.82,16
1621080523.453,0,0,0,24519,7991,45,42,44.79,16
1625920745.401,0,0,0,32510,0,30,28,22.9,16
1625921221.803,1,0,0,32510,0,35,33,44.66,16
1621081111.997,0,99,64,35,32475,69,73,185.47,16
1625921500.629,0,0,0,32510,0,30,28,22.79,16
1631562628.892,0,88,12,31923,587,50,47,124.95,16
1625921652.719,0,0,0,32510,0,30,28,22.9,16
1631562157.791,0,88,12,31923,587,51,48,123.49,16
1621080985.258,0,99,66,35,32475,68,73,180.03,16
1626448257.703,0,0,0,1921,30589,35,32,37.76,16
1623735608.602,0,0,0,32045,465,47,45,49.31,16
1626448186.863,0,0,0,1921,30589,35,32,37.74,16
1623736019.118,0,89,72,23423,9087,68,75,162.68,16
1623735896.805,0,0,0,23423,9087,57,56,54.81,16
1623735635.691,0,0,0,23423,9087,49,48,50.8,16
1631562778.84,0,88,12,31923,587,50,47,123.62,16
1623735471.2,0,0,0,32051,459,50,48,50.77,16
1631563494.977,0,88,12,31923,587,50,47,124.33,16
1631562818.013,0,88,12,31923,587,50,47,124.74,16
1626448664.188,0,94,59,1405,31105,48,50,168.12,16
1631562281.899,0,88,12,31923,587,50,47,125.19,16
1623735550.065,0,0,0,32051,459,47,46,49.52,16
1623735596.094,0,0,0,32051,459,47,45,49.39,16
1623735439.466,0,0,0,32051,459,51,50,51.44,16
1626448492.602,0,0,0,1405,31105,35,32,37.95,16
1623735386.451,0,0,0,32510,0,57,56,53.89,16
1631562026.522,0,88,12,31923,587,51,47,125.15,16
1621081201.56,0,95,58,35,32475,68,71,177.38,16
1626448619.966,0,2,2,1405,31105,35,33,37.72,16
1623735630.52,0,1,0,23423,9087,47,45,49.45,16
1631563624.971,0,88,12,31923,587,50,47,124.87,16
1626448296.001,0,0,0,1921,30589,35,32,37.94,16
1621080675.495,0,100,66,35,32475,71,74,224.76,16
1621080955.091,0,99,64,35,32475,68,72,189.7,16
1625921567.148,1,0,0,32510,0,35,33,44.47,16
1623735875.739,0,0,0,23423,9087,59,59,56.25,16
1621081008.439,0,98,62,35,32475,68,72,178.75,16
1625921285.422,0,0,0,32510,0,30,28,22.79,16
1621080446.692,0,0,0,32510,0,46,43,44.95,16
1626448637.428,0,1,0,1405,31105,35,32,37.79,16
1626448305.19,0,0,0,1921,30589,35,32,37.87,16
1631562580.487,0,90,12,31923,587,50,47,121.64,16
1626448190.474,0,0,0,1921,30589,35,32,37.84,16
1626448509.678,0,0,0,1405,31105,35,32,37.57,16
1621080856.09,0,99,66,35,32475,68,73,195.66,16
1631563602.975,0,88,12,31923,587,50,47,122.97,16
1631563064.319,0,88,12,31923,587,49,46,120.47,16
1625920997.996,0,0,0,32510,0,30,28,22.89,16
1626448702.11,0,94,59,1405,31105,53,57,190.91,16
1623736030.575,0,89,72,23423,9087,69,76,163.66,16
