timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1626464365.826,0,0,0,28853,3657,40,38,43.13,16,,,,
1630000408.143,0,0,0,21851,10659,34,33,39.31,16,,,,
1632537262.852,0,27,8,28380,4130,38,37,46.39,16,1380.0,877.0,1237.0,250.0
1629999115.649,0,0,0,21851,10659,34,32,39.39,16,,,,
1630000249.632,0,0,0,21851,10659,34,33,39.28,16,,,,
1620408585.591,0,100,57,1435,31075,69,73,205.33,16,,,,
1620409170.485,0,92,68,1435,31075,66,71,56.26,16,,,,
1626464555.642,0,0,0,28069,4441,35,33,36.62,16,,,,
1629438259.042,0,43,25,12021,20489,50,50,81.0,16,,,,
1629470158.772,1,73,48,12011,20499,47,49,81.28,16,,,,
1629448603.897,0,19,14,12021,20489,49,49,70.61,16,,,,
1620407872.144,1,0,0,1919,30591,37,35,39.67,16,,,,
1632596570.553,0,14,4,28373,4137,43,42,68.98,16,1380.0,877.0,1237.0,250.0
1620408574.599,0,63,33,1435,31075,69,72,175.4,16,,,,
1626464146.96,0,0,0,31039,1471,33,31,36.12,16,,,,
1629442654.758,1,20,14,12011,20499,47,46,91.84,16,,,,
1632571195.436,0,16,4,28378,4132,33,32,94.75,16,1380.0,877.0,1237.0,250.0
1632574760.6,0,14,3,28369,4141,40,39,45.09,16,1380.0,877.0,1237.0,250.0
1629444549.798,1,20,14,12011,20499,46,45,62.32,16,,,,
1620408993.682,1,61,30,1435,31075,60,66,183.04,16,,,,
1630000732.788,0,0,0,21851,10659,33,33,39.28,16,,,,
1626464266.11,0,0,0,31039,1471,34,32,36.69,16,,,,
1620408960.072,1,96,48,1435,31075,58,60,56.08,16,,,,
1630000725.978,0,0,0,21851,10659,34,33,39.4,16,,,,
1632575619.263,0,16,4,28378,4132,41,40,68.34,16,1380.0,877.0,1237.0,250.0
1629458550.095,1,17,12,12011,20499,46,45,91.35,16,,,,
1630000506.638,0,0,0,21851,10659,34,33,39.4,16,,,,
1626464286.502,0,0,0,31039,1471,34,32,36.75,16,,,,
1629465684.52,1,92,62,12011,20499,46,48,136.63,16,,,,
1632569246.714,0,29,9,28360,4150,34,33,46.51,16,1380.0,877.0,1237.0,250.0
1629447236.661,0,19,14,12021,20489,49,49,77.21,16,,,,
1630000296.195,0,0,0,21851,10659,34,33,39.41,16,,,,
1626464255.862,0,0,0,31039,1471,34,32,36.88,16,,,,
1620407852.179,1,0,0,1919,30591,37,35,39.61,16,,,,
1626464295.508,0,0,0,31039,1471,34,32,36.8,16,,,,
1629442500.318,1,20,14,12011,20499,47,46,61.32,16,,,,
1632586347.63,0,18,5,28360,4150,41,40,71.31,16,1380.0,877.0,1237.0,250.0
1632578285.15,0,10,3,28378,4132,42,41,49.13,16,1380.0,877.0,1237.0,250.0
1620408822.069,0,100,61,1435,31075,70,74,187.2,16,,,,
1629465419.862,0,19,14,12021,20489,49,50,71.13,16,,,,
1630000508.597,0,0,0,21851,10659,34,33,39.31,16,,,,
1620409038.418,1,65,48,1435,31075,59,62,163.99,16,,,,
1629465924.902,0,19,14,12021,20489,47,48,68.44,16,,,,
1626464592.316,0,0,0,28069,4441,34,33,36.6,16,,,,
1620409169.415,0,97,76,1435,31075,68,72,114.97,16,,,,
1629450771.527,0,38,25,12021,20489,48,49,69.24,16,,,,
1626464300.783,0,0,0,31039,1471,34,32,36.77,16,,,,
1620407851.964,0,0,0,1919,30591,39,36,38.26,16,,,,
1632576488.959,0,1,0,28378,4132,41,40,44.67,16,1380.0,877.0,1237.0,250.0
1629439126.075,1,22,16,12011,20499,47,46,77.83,16,,,,
1620408789.502,1,100,56,1435,31075,61,68,188.01,16,,,,
1629447162.508,1,20,14,12011,20499,46,45,91.7,16,,,,
1629468254.179,1,17,13,12011,20499,47,46,84.11,16,,,,
1620408829.014,0,73,55,1435,31075,65,65,187.08,16,,,,
1629459363.498,0,19,14,12021,20489,48,49,64.8,16,,,,
1632558928.209,0,9,2,28369,4141,34,33,42.58,16,1380.0,877.0,1237.0,250.0
1629444374.797,1,46,27,12011,20499,47,47,93.77,16,,,,
1632546054.877,0,9,2,28378,4132,35,34,43.9,16,1380.0,877.0,1237.0,250.0
1620408825.07,1,100,60,1435,31075,61,68,204.48,16,,,,
1626464500.782,0,0,0,28069,4441,35,34,36.72,16,,,,
1630000674.245,0,0,0,21851,10659,34,33,39.39,16,,,,
1626464235.491,0,0,0,31039,1471,34,32,36.8,16,,,,
1630000512.726,0,0,0,21851,10659,34,33,39.4,16,,,,
1629999407.733,0,0,0,21851,10659,34,33,39.48,16,,,,
1630000755.815,0,0,0,21851,10659,34,33,39.4,16,,,,
1632596905.384,0,37,11,28378,4132,44,44,72.2,16,1380.0,877.0,1237.0,250.0
1629999671.998,0,0,0,21851,10659,34,33,39.58,16,,,,
1632600606.141,0,0,0,28369,4141,43,42,45.57,16,1380.0,877.0,1237.0,250.0
1632559001.708,0,16,4,28369,4141,34,33,57.33,16,1380.0,877.0,1237.0,250.0
1626464331.999,0,0,0,31039,1471,34,32,36.87,16,,,,
1632551481.312,0,9,2,28378,4132,34,32,42.38,16,1380.0,877.0,1237.0,250.0
1629998783.312,0,0,0,21851,10659,33,32,39.22,16,,,,
1629999087.546,0,0,0,21851,10659,33,33,39.28,16,,,,
1629999900.232,0,0,0,21851,10659,34,33,39.5,16,,,,
1626464488.977,0,0,0,28069,4441,35,34,36.72,16,,,,
1629999088.887,0,0,0,21851,10659,33,32,39.29,16,,,,
