timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1625238718.485,0,90,54,26915,5595,50,51,111.88,16,,,,
1621419829.092,1,99,58,7351,25159,63,67,185.7,16,,,,
1633012113.218,0,88,11,31933,577,46,43,115.16,16,1380.0,877.0,1237.0,250.0
1621420146.328,1,81,46,7351,25159,63,66,203.99,16,,,,
1621419836.52,1,99,59,7351,25159,64,69,208.05,16,,,,
1621868392.614,0,0,0,28970,3540,42,39,41.43,16,,,,
1621857633.967,0,17,1,28978,3532,40,37,38.61,16,,,,
1625238889.74,0,91,52,26915,5595,71,76,112.45,16,,,,
1632952314.366,1,0,0,32488,22,26,25,24.44,16,135.0,877.0,555.0,250.0
1632977431.426,0,0,0,32506,4,26,26,26.13,16,135.0,877.0,555.0,250.0
1632960469.046,0,0,0,32506,4,26,26,26.18,16,135.0,877.0,555.0,250.0
1621800866.643,0,19,1,29042,3468,41,37,40.06,16,,,,
1633012411.255,0,88,11,31933,577,46,43,117.55,16,1380.0,877.0,1237.0,250.0
1621874284.159,0,33,10,28966,3544,43,40,41.03,16,,,,
1625238811.557,0,90,54,26915,5595,67,71,192.99,16,,,,
1633002536.637,1,0,0,32488,22,27,26,24.47,16,135.0,877.0,555.0,250.0
1633013223.316,0,88,11,31933,577,44,40,114.68,16,1380.0,877.0,1237.0,250.0
1633011996.791,0,88,11,31933,577,46,43,117.22,16,1380.0,877.0,1237.0,250.0
1632955244.647,1,0,0,32488,22,27,25,24.36,16,135.0,877.0,555.0,250.0
1621814753.811,0,18,3,29022,3488,40,36,40.47,16,,,,
1621419393.781,1,100,36,7351,25159,65,64,242.14,16,,,,
1625238762.345,0,94,55,26915,5595,59,62,202.92,16,,,,
1621871400.256,0,0,0,28968,3542,43,39,137.41,16,,,,
1621419174.663,1,0,0,32510,0,41,41,43.97,16,,,,
1633012693.726,0,88,11,31933,577,47,44,116.1,16,1380.0,877.0,1237.0,250.0
1632965995.264,1,0,0,32488,22,25,23,24.34,16,135.0,877.0,555.0,250.0
1621419537.481,1,99,55,7351,25159,63,67,204.76,16,,,,
1625238886.017,0,91,53,26915,5595,71,76,188.19,16,,,,
1632976640.867,0,0,0,32506,4,26,26,26.24,16,135.0,877.0,555.0,250.0
1633012969.406,0,87,11,31933,577,45,42,106.67,16,1380.0,877.0,1237.0,250.0
1632997227.805,1,0,0,32488,22,26,24,24.51,16,135.0,877.0,555.0,250.0
1621419400.8,1,98,46,7351,25159,64,65,185.78,16,,,,
1625238931.112,0,93,54,26915,5595,69,72,229.34,16,,,,
1621810238.578,0,16,3,29028,3482,40,37,40.75,16,,,,
1625238896.977,0,90,52,26915,5595,71,75,161.32,16,,,,
1632995834.667,0,0,0,32506,4,27,27,26.39,16,135.0,877.0,555.0,250.0
1633012430.211,0,88,11,31933,577,46,43,117.82,16,1380.0,877.0,1237.0,250.0
1633011910.511,0,90,12,31933,577,46,43,105.95,16,1380.0,877.0,1237.0,250.0
1621807853.202,0,25,3,29032,3478,39,35,39.11,16,,,,
1632978717.027,0,0,0,32506,4,26,26,26.14,16,135.0,877.0,555.0,250.0
1621419866.045,1,100,41,7351,25159,65,65,199.97,16,,,,
1621825408.432,0,23,1,29010,3500,39,35,38.04,16,,,,
1632978265.219,0,0,0,32506,4,26,26,26.15,16,135.0,877.0,555.0,250.0
1625238980.856,0,90,49,26915,5595,69,72,200.11,16,,,,
1621879500.974,0,29,10,28962,3548,42,38,41.03,16,,,,
1632984430.187,0,0,0,32506,4,26,26,26.23,16,135.0,877.0,555.0,250.0
1625238959.026,0,91,54,26915,5595,69,73,220.16,16,,,,
1621810666.645,0,16,3,29028,3482,41,37,40.55,16,,,,
1633013258.125,0,88,11,31933,577,45,42,116.27,16,1380.0,877.0,1237.0,250.0
1632965676.553,1,0,0,32488,22,25,23,24.18,16,135.0,877.0,555.0,250.0
1621861510.11,0,23,1,28976,3534,41,37,38.71,16,,,,
1632995477.823,0,0,0,32506,4,27,27,26.29,16,135.0,877.0,555.0,250.0
1632974968.163,1,0,0,32488,22,25,24,24.41,16,135.0,877.0,555.0,250.0
1621869992.281,0,0,0,28970,3540,41,38,38.71,16,,,,
1632973357.076,1,0,0,32488,22,25,24,24.3,16,135.0,877.0,555.0,250.0
1633011703.045,0,88,11,31933,577,47,44,116.73,16,1380.0,877.0,1237.0,250.0
1632984161.301,0,0,0,32506,4,26,26,26.23,16,135.0,877.0,555.0,250.0
1633012160.252,0,88,11,31933,577,46,43,118.24,16,1380.0,877.0,1237.0,250.0
1621800576.18,0,21,1,29042,3468,41,37,41.03,16,,,,
1625238875.884,0,90,53,26915,5595,72,77,130.75,16,,,,
1621419188.193,1,0,0,32510,0,40,41,44.02,16,,,,
1625238763.791,0,91,54,26915,5595,60,62,184.77,16,,,,
1621419874.508,1,99,54,7351,25159,64,67,206.13,16,,,,
1621420060.546,1,99,61,7351,25159,64,68,207.1,16,,,,
1621419611.297,1,99,53,7351,25159,64,67,204.93,16,,,,
1633013022.808,0,88,11,31933,577,44,41,116.61,16,1380.0,877.0,1237.0,250.0
1621419678.391,1,99,52,7351,25159,64,67,201.09,16,,,,
1633013385.117,0,88,11,31933,577,47,44,115.06,16,1380.0,877.0,1237.0,250.0
1633011597.677,0,88,11,31933,577,47,43,116.31,16,1380.0,877.0,1237.0,250.0
1625238748.686,0,90,50,26915,5595,57,60,203.17,16,,,,
1633013182.189,0,88,11,31933,577,44,41,116.5,16,1380.0,877.0,1237.0,250.0
1621419742.596,1,99,60,7351,25159,64,69,199.89,16,,,,
1621420002.648,1,95,52,7351,25159,64,67,98.15,16,,,,
1621419507.241,1,99,61,7351,25159,63,68,190.93,16,,,,
1625238660.042,0,0,0,32510,0,36,34,43.38,16,,,,
1621419864.703,1,99,61,7351,25159,64,69,205.64,16,,,,
1633011777.755,0,90,12,31933,577,47,44,116.13,16,1380.0,877.0,1237.0,250.0
1621833374.399,0,0,0,29002,3508,38,34,71.15,16,,,,
1625238825.939,0,90,55,26915,5595,68,71,234.71,16,,,,
1621419548.217,1,95,57,7351,25159,63,66,202.71,16,,,,
1633013019.287,0,88,11,31933,577,44,41,114.9,16,1380.0,877.0,1237.0,250.0
1625238624.97,0,0,0,32510,0,36,34,43.48,16,,,,
1621876555.581,0,29,10,28966,3544,43,39,41.31,16,,,,
1621873820.166,0,5,0,28968,3542,42,38,38.9,16,,,,
1632995294.0,0,0,0,32506,4,27,27,26.51,16,135.0,877.0,555.0,250.0
1621419437.346,1,99,57,7351,25159,63,68,193.73,16,,,,
1621879162.996,0,10,0,28962,3548,42,38,38.8,16,,,,
1632980525.309,0,0,0,32506,4,26,26,26.12,16,135.0,877.0,555.0,250.0
1621841288.958,0,0,0,28994,3516,39,35,49.49,16,,,,
1625238923.147,0,90,55,26915,5595,69,73,223.9,16,,,,
1625238829.561,0,90,51,26915,5595,69,71,134.95,16,,,,
1633012574.817,0,88,11,31933,577,47,44,118.41,16,1380.0,877.0,1237.0,250.0
1625238872.686,0,90,52,26915,5595,72,77,202.72,16,,,,
1625238626.622,0,0,0,32510,0,36,35,43.41,16,,,,
1621855664.317,0,24,8,28980,3530,40,37,40.35,16,,,,
1633013134.223,0,88,11,31933,577,44,40,106.32,16,1380.0,877.0,1237.0,250.0
