timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1621194903.527,0,0,0,31333,1177,42,40,43.65,16
1623351218.151,0,0,0,32510,0,38,37,43.3,16
1628607396.087,1,19,10,5345,27165,36,35,37.83,16
1623351626.94,0,0,0,32510,0,38,37,43.3,16
1623351209.774,0,0,0,32510,0,38,37,43.3,16
1631310441.109,0,0,0,32510,0,27,27,26.07,16
1631310060.039,0,0,0,32510,0,27,27,26.16,16
1621196348.565,0,14,2,31333,1177,41,39,48.72,16
1627697705.465,1,78,81,30249,2261,44,53,103.54,16
1627750133.385,1,80,83,30249,2261,50,59,107.39,16
1627761357.436,1,81,83,30249,2261,47,56,108.13,16
1631313116.72,0,0,0,32510,0,26,26,25.88,16
1628607453.423,0,100,0,5413,27097,36,34,42.7,16
1631313573.248,0,0,0,32510,0,26,26,25.96,16
1621195715.21,0,1,0,31333,1177,41,39,43.63,16
1627830345.136,1,83,86,30249,2261,43,53,108.79,16
1628607895.197,0,100,0,5413,27097,33,31,42.12,16
1628608591.225,1,100,0,5345,27165,31,29,41.77,16
1627874845.13,1,84,86,30249,2261,43,53,106.95,16
1631311272.398,0,0,0,32510,0,27,27,26.06,16
1623351702.642,0,0,0,32510,0,38,37,43.28,16
1621198129.728,0,16,2,31333,1177,41,39,49.89,16
1631312650.642,0,0,0,32510,0,26,26,26.06,16
1623351779.522,1,0,0,32510,0,31,32,24.79,16
1628609257.582,0,100,0,5413,27097,33,31,42.23,16
1627657586.507,1,78,81,30249,2261,46,56,109.88,16
1623351771.922,0,0,0,32510,0,38,37,43.23,16
1621197312.324,0,14,2,31333,1177,41,38,46.23,16
1627675859.175,1,77,80,30249,2261,47,56,103.92,16
1628607333.931,0,100,0,5673,26837,39,38,43.47,16
1627642319.655,1,78,81,30249,2261,44,54,108.56,16
1623351724.629,0,0,0,32510,0,38,37,43.32,16
1621194964.862,0,16,2,31333,1177,42,40,49.01,16
1631311152.398,0,0,0,32510,0,27,27,25.96,16
1621194863.737,0,19,2,31333,1177,43,40,48.82,16
1627870761.494,1,83,85,30249,2261,43,53,109.12,16
1628607810.736,0,100,0,5413,27097,34,31,42.23,16
1628608237.191,0,100,0,5413,27097,33,31,42.21,16
1631314225.779,0,0,0,32510,0,26,26,25.87,16
1627679671.03,1,77,80,30249,2261,45,54,107.07,16
1623351237.486,1,0,0,32510,0,31,33,24.77,16
1631312294.064,0,0,0,32510,0,26,26,25.97,16
1627643239.626,1,78,81,30249,2261,44,54,106.69,16
1621197122.321,0,14,2,31333,1177,41,38,49.34,16
1631310832.774,0,0,0,32510,0,27,27,26.06,16
1627693751.786,1,78,81,30249,2261,44,53,102.99,16
1621194500.853,0,21,3,31333,1177,44,42,51.9,16
1631313378.931,0,0,0,32510,0,26,26,25.87,16
1628608752.458,1,100,0,5345,27165,31,29,41.87,16
1627826299.54,1,81,84,30249,2261,42,52,108.17,16
1631310362.113,0,0,0,32510,0,27,27,26.17,16
1627685473.964,1,78,81,30249,2261,43,53,102.96,16
1627725358.963,1,81,83,30249,2261,45,55,109.72,16
1631313288.627,0,0,0,32510,0,26,26,25.98,16
1627779562.353,1,82,84,30249,2261,47,57,110.64,16
1628608485.614,0,100,0,5413,27097,33,31,42.23,16
1627791689.06,1,81,84,30249,2261,45,55,109.59,16
1628608896.93,1,100,0,5345,27165,31,29,41.87,16
1631309480.107,0,0,0,32510,0,27,27,26.16,16
1621196520.076,0,13,2,31333,1177,41,39,49.11,16
1623351352.886,0,0,0,32510,0,38,37,43.35,16
1621195811.356,0,16,2,31333,1177,42,39,48.66,16
1623351451.029,0,0,0,32510,0,38,37,43.3,16
1623351247.164,0,0,0,32510,0,38,37,43.35,16
1623351654.815,1,0,0,32510,0,31,32,24.68,16
1628608081.042,1,100,0,5345,27165,31,29,41.87,16
1623351073.319,0,0,0,32510,0,38,37,43.43,16
1628607690.615,0,100,0,5413,27097,34,31,42.21,16
1628608944.848,0,100,0,5413,27097,33,31,42.21,16
1621195207.508,0,18,2,31333,1177,42,39,51.41,16
1628608644.668,0,100,0,5413,27097,33,31,42.23,16
