timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1630035308.461,0,100,8,20357,12153,46,43,86.64,16
1625897179.729,0,34,4,30989,1521,36,34,41.51,16
1631790092.502,0,8,2,9791,22719,37,35,43.31,16
1625900860.679,0,33,3,30989,1521,36,34,48.2,16
1625895030.161,0,0,0,30989,1521,35,34,38.06,16
1630409808.611,0,0,0,21851,10659,41,41,39.84,16
1630410055.556,0,0,0,21851,10659,41,41,39.63,16
1630028735.398,0,100,17,20357,12153,47,45,102.86,16
1617715418.236,0,0,0,32506,4,39,37,28.87,16
1617722991.643,0,0,0,32506,4,39,38,28.95,16
1617724927.681,0,0,0,32506,4,39,38,28.65,16
1630408481.497,0,0,0,21851,10659,42,42,40.03,16
1631789899.709,0,41,0,15209,17301,35,33,42.6,16
1630409862.537,0,0,0,21851,10659,41,41,39.83,16
1630112986.915,0,100,7,20357,12153,46,42,86.43,16
1617716352.216,1,99,57,29115,3395,69,73,192.81,16
1631790162.951,0,19,2,9791,22719,38,36,62.34,16
1631790110.23,0,0,0,9791,22719,38,38,45.93,16
1617730029.314,0,0,0,32506,4,39,38,28.86,16
1630408989.856,0,0,0,21851,10659,42,42,40.02,16
1625893303.037,0,34,3,31009,1501,37,36,46.24,16
1630018859.012,0,100,13,20357,12153,46,43,100.09,16
1630409796.644,0,0,0,21851,10659,41,41,39.85,16
1625903112.1,0,35,4,30989,1521,36,34,42.01,16
1631790449.096,1,0,0,9843,22667,36,34,43.68,16
1617725690.68,1,97,56,29115,3395,69,73,214.59,16
1625909568.329,0,29,3,30989,1521,36,34,40.35,16
1630014170.336,0,100,11,20357,12153,46,43,97.86,16
1617718095.191,0,0,0,32506,4,39,37,28.87,16
1631790729.695,1,22,2,7083,25427,37,35,43.62,16
1617726339.225,1,96,55,29115,3395,69,74,205.24,16
1625909318.542,0,32,3,30989,1521,35,33,47.92,16
