timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1629419240.561,0,68,29,28113,4397,47,48,119.02,16,,,,
1631270743.929,0,100,16,20287,12223,62,62,207.44,16,,,,
1617103572.276,0,0,0,32506,4,36,35,25.47,16,,,,
1631263915.633,0,100,26,20287,12223,62,61,215.21,16,,,,
1631251526.959,0,100,36,20287,12223,63,63,208.68,16,,,,
1630483910.554,0,0,0,21851,10659,38,36,37.64,16,,,,
1630486037.178,0,0,0,21851,10659,37,35,37.65,16,,,,
1629425538.929,0,0,0,32510,0,30,29,24.89,16,,,,
1633010796.244,0,1,1,1801,30709,46,47,49.63,16,1380.0,877.0,1237.0,250.0
1633010447.302,0,95,69,1801,30709,48,54,175.5,16,1380.0,877.0,1237.0,250.0
1633010223.497,0,96,70,1801,30709,49,54,178.02,16,1380.0,877.0,1237.0,250.0
1630484152.469,0,0,0,21851,10659,38,36,37.74,16,,,,
1617103930.388,0,6,1,31279,1231,39,37,40.68,16,,,,
1630479384.848,0,0,0,21851,10659,37,35,37.65,16,,,,
1629426360.618,0,0,0,32510,0,30,29,24.88,16,,,,
1633011310.559,0,0,0,1801,30709,46,49,167.6,16,1380.0,877.0,1237.0,250.0
1617103861.337,0,7,2,31279,1231,39,37,43.43,16,,,,
1617104281.048,0,0,0,31279,1231,38,36,37.55,16,,,,
1633012026.935,0,0,0,1801,30709,47,50,173.93,16,1380.0,877.0,1237.0,250.0
1630477667.299,0,0,0,21851,10659,37,35,37.55,16,,,,
1631269476.088,0,100,16,20287,12223,63,61,206.88,16,,,,
1629418708.856,0,93,55,28113,4397,47,48,111.68,16,,,,
1630481276.237,0,0,0,21851,10659,38,35,37.75,16,,,,
1631270816.669,0,0,0,20287,12223,56,55,49.85,16,,,,
1617104055.504,0,7,2,31279,1231,39,37,39.7,16,,,,
1633010264.064,0,96,71,1801,30709,49,54,182.13,16,1380.0,877.0,1237.0,250.0
1631267785.829,0,97,34,20287,12223,62,61,195.52,16,,,,
1629431693.242,0,0,0,32510,0,31,30,24.98,16,,,,
1633011356.295,0,18,10,1801,30709,47,49,170.51,16,1380.0,877.0,1237.0,250.0
1617103603.586,0,0,0,32506,4,36,34,25.19,16,,,,
1633010194.371,0,28,18,1801,30709,47,49,166.37,16,1380.0,877.0,1237.0,250.0
1631239982.86,0,100,17,20287,12223,57,56,202.22,16,,,,
1629438539.606,0,0,0,32510,0,32,32,25.24,16,,,,
1630473207.75,0,0,0,21851,10659,38,35,37.75,16,,,,
1629432614.825,0,0,0,32510,0,30,30,24.87,16,,,,
1633009963.309,0,95,70,1801,30709,48,53,177.86,16,1380.0,877.0,1237.0,250.0
1617104251.313,0,0,0,31279,1231,39,36,37.63,16,,,,
1617104302.03,0,0,0,31279,1231,38,36,37.49,16,,,,
1630478368.628,0,0,0,21851,10659,37,35,37.55,16,,,,
1633009827.702,0,96,71,1801,30709,40,45,178.26,16,1380.0,877.0,1237.0,250.0
1631261877.72,0,100,35,20287,12223,60,59,205.46,16,,,,
1630482045.995,0,0,0,21851,10659,37,35,37.55,16,,,,
1633010502.838,0,70,51,1801,30709,47,51,59.26,16,1380.0,877.0,1237.0,250.0
1629441356.348,0,0,0,32510,0,32,31,25.08,16,,,,
1630475582.561,0,0,0,21851,10659,37,35,37.65,16,,,,
1633011945.118,0,75,55,1801,30709,48,52,170.05,16,1380.0,877.0,1237.0,250.0
1629434987.215,0,0,0,32510,0,30,30,24.9,16,,,,
1630472774.855,0,0,0,21851,10659,37,35,37.65,16,,,,
1617104229.842,0,0,0,31279,1231,39,37,37.62,16,,,,
1633011768.291,0,2,1,1801,30709,48,49,167.35,16,1380.0,877.0,1237.0,250.0
1630484711.338,0,0,0,21851,10659,37,35,37.55,16,,,,
1633010293.612,0,95,69,1801,30709,49,54,177.31,16,1380.0,877.0,1237.0,250.0
1633009860.102,0,96,70,1801,30709,44,49,170.82,16,1380.0,877.0,1237.0,250.0
1630473460.203,0,0,0,21851,10659,38,35,37.65,16,,,,
1633010012.74,0,72,52,1801,30709,48,51,169.28,16,1380.0,877.0,1237.0,250.0
1617104014.112,0,7,2,31279,1231,39,37,40.25,16,,,,
1633011744.837,0,94,69,1801,30709,49,54,177.4,16,1380.0,877.0,1237.0,250.0
1617103802.884,0,7,2,31279,1231,39,37,39.66,16,,,,
1630478724.225,0,0,0,21851,10659,38,35,37.84,16,,,,
1629439934.354,0,0,0,32510,0,32,32,25.17,16,,,,
1631240453.508,0,98,35,20287,12223,60,59,211.53,16,,,,
1629427916.13,0,0,0,32510,0,29,29,24.79,16,,,,
1631253673.246,0,100,18,20287,12223,62,61,197.12,16,,,,
1631258030.202,0,100,23,20287,12223,62,60,205.05,16,,,,
1631254893.589,0,98,25,20287,12223,62,61,179.21,16,,,,
1617103632.422,0,33,11,31279,1231,40,37,62.01,16,,,,
1631273381.147,0,100,18,20287,12223,63,62,216.09,16,,,,
1617104205.068,0,7,2,31279,1231,39,37,42.03,16,,,,
1617104186.601,0,7,2,31279,1231,39,37,50.35,16,,,,
1629427528.712,0,0,0,32510,0,29,29,24.79,16,,,,
1617103905.511,0,6,2,31279,1231,39,37,39.51,16,,,,
1631239808.131,0,97,35,20287,12223,59,57,211.41,16,,,,
1631267302.53,0,100,18,20287,12223,61,58,181.17,16,,,,
1631267568.902,0,95,33,20287,12223,60,59,206.25,16,,,,
1629423717.284,0,0,0,32510,0,30,30,24.79,16,,,,
1631241506.83,0,100,16,20287,12223,60,60,201.81,16,,,,
1617103690.314,0,6,1,31279,1231,39,37,39.6,16,,,,
1630484988.443,0,0,0,21851,10659,37,35,37.55,16,,,,
1629426720.175,0,0,0,32510,0,29,29,24.69,16,,,,
