timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1613318046.685,0,42,11,30905,1605,40,40,63.31,16,,,,
1629754799.637,0,7,2,18321,14189,46,44,60.09,16,,,,
1624093197.818,0,94,46,8331,24179,60,60,175.89,16,,,,
1629747435.356,0,0,0,18321,14189,45,43,45.97,16,,,,
1629752022.402,0,3,0,18321,14189,46,44,46.5,16,,,,
1623104660.368,1,14,0,31511,999,37,35,42.58,16,,,,
1623103172.508,1,18,0,31511,999,40,39,43.69,16,,,,
1613320844.981,0,40,10,30905,1605,43,42,50.31,16,,,,
1632970512.255,0,91,47,30635,1875,48,51,153.44,16,1380.0,877.0,1237.0,250.0
1632935606.257,0,85,43,30655,1855,50,53,113.65,16,1380.0,877.0,1237.0,250.0
1632989293.413,0,92,47,30629,1881,49,52,159.82,16,1380.0,877.0,1237.0,250.0
1623105446.972,1,0,0,31511,999,40,38,43.2,16,,,,
1624092385.526,0,93,50,8331,24179,61,62,126.6,16,,,,
1623102363.901,1,15,0,31511,999,39,37,43.34,16,,,,
1613318237.561,0,35,8,30905,1605,44,42,98.23,16,,,,
1632918105.069,0,91,47,30675,1835,50,54,163.84,16,1380.0,877.0,1237.0,250.0
1624093364.994,0,23,1,8331,24179,54,53,48.6,16,,,,
1624090464.153,0,16,3,8331,24179,55,54,49.01,16,,,,
1632977244.24,0,88,44,30635,1875,47,50,152.86,16,1380.0,877.0,1237.0,250.0
1623102020.1,1,16,0,31511,999,37,35,43.12,16,,,,
1629748868.97,0,67,34,18321,14189,47,48,174.0,16,,,,
1613322016.484,0,45,12,30905,1605,43,42,69.29,16,,,,
1623103901.126,1,17,0,31511,999,40,38,43.91,16,,,,
1629755342.863,0,16,5,18321,14189,46,44,62.31,16,,,,
1624080317.492,0,13,4,8331,24179,57,55,58.85,16,,,,
1632977687.128,0,92,48,30635,1875,49,52,153.69,16,1380.0,877.0,1237.0,250.0
1629754053.276,0,53,35,18321,14189,46,45,45.63,16,,,,
1613318153.257,0,42,10,30905,1605,43,42,72.93,16,,,,
1632943444.219,0,90,46,30653,1857,49,53,165.04,16,1380.0,877.0,1237.0,250.0
1624084939.148,0,14,4,8331,24179,56,55,59.96,16,,,,
1632972968.315,0,93,48,30635,1875,50,54,158.52,16,1380.0,877.0,1237.0,250.0
1629746126.038,0,15,5,18321,14189,46,44,59.28,16,,,,
1613319342.756,0,39,10,30905,1605,43,42,58.38,16,,,,
1623105053.828,1,15,0,31511,999,38,36,43.34,16,,,,
1613318010.112,0,46,12,30905,1605,38,37,103.65,16,,,,
1632987687.461,0,92,48,30629,1881,45,48,154.15,16,1380.0,877.0,1237.0,250.0
1624096647.88,0,94,46,8331,24179,63,65,159.94,16,,,,
1624091395.912,0,11,3,8331,24179,58,57,59.99,16,,,,
1623102819.337,1,18,0,31511,999,40,38,43.76,16,,,,
1632951253.767,0,90,47,30643,1867,49,53,132.62,16,1380.0,877.0,1237.0,250.0
1629746914.947,0,15,5,18321,14189,46,44,56.11,16,,,,
1623102095.405,1,17,0,31511,999,38,36,43.43,16,,,,
1632958126.365,0,91,47,30635,1875,52,55,155.28,16,1380.0,877.0,1237.0,250.0
1613319663.975,0,0,0,30905,1605,42,40,46.51,16,,,,
1623103497.061,1,0,0,31511,999,40,39,43.44,16,,,,
1632939343.482,0,85,43,30653,1857,48,52,163.13,16,1380.0,877.0,1237.0,250.0
1613321249.987,0,45,11,30905,1605,43,43,71.24,16,,,,
1623104213.301,1,13,0,31511,999,38,36,43.32,16,,,,
1624086950.761,0,14,4,8331,24179,54,53,57.41,16,,,,
1632989411.673,0,92,47,30629,1881,49,53,162.5,16,1380.0,877.0,1237.0,250.0
1623104243.237,1,19,0,31511,999,38,36,43.26,16,,,,
1632931709.968,0,91,47,30655,1855,50,53,161.46,16,1380.0,877.0,1237.0,250.0
1632972640.923,0,1,0,30635,1875,40,39,42.81,16,1380.0,877.0,1237.0,250.0
1623105016.726,1,6,0,31511,999,38,36,43.35,16,,,,
1632954382.66,0,91,46,30635,1875,49,53,162.8,16,1380.0,877.0,1237.0,250.0
1624095586.822,0,68,33,8331,24179,59,60,161.84,16,,,,
1632917868.614,0,1,0,30675,1835,40,40,42.23,16,1380.0,877.0,1237.0,250.0
1624081784.129,0,95,53,8331,24179,60,61,205.0,16,,,,
1623103525.475,1,17,0,31511,999,41,39,43.85,16,,,,
1613317714.492,0,0,0,32510,0,32,30,27.93,16,,,,
1629750926.242,0,27,2,18321,14189,45,43,46.67,16,,,,
1613322391.66,0,38,10,30905,1605,43,41,85.11,16,,,,
1629745123.619,0,12,4,18321,14189,47,45,57.48,16,,,,
1629748922.016,0,92,49,18321,14189,48,50,167.95,16,,,,
1629744612.856,0,0,0,18321,14189,47,45,46.89,16,,,,
1624091332.436,0,96,57,8331,24179,62,62,193.73,16,,,,
1629746842.835,0,20,4,18321,14189,45,43,46.56,16,,,,
1624098237.506,0,0,0,8331,24179,57,56,49.47,16,,,,
1624094567.62,0,4,1,8331,24179,55,53,51.3,16,,,,
1613319930.475,0,38,10,30905,1605,43,41,52.66,16,,,,
1624076519.902,0,13,4,8331,24179,56,54,59.59,16,,,,
1629752255.066,0,17,5,18321,14189,47,45,61.35,16,,,,
1629750646.679,0,75,37,18321,14189,47,45,57.85,16,,,,
1629746473.025,0,6,0,18321,14189,45,43,46.12,16,,,,
1613321667.289,0,39,10,30905,1605,43,42,61.26,16,,,,
1629746914.124,0,41,18,18321,14189,47,46,47.17,16,,,,
1624096926.505,0,0,0,8331,24179,56,55,48.75,16,,,,
1623103315.071,1,0,0,31511,999,41,39,43.53,16,,,,
1613317857.057,0,0,0,30905,1605,35,32,38.05,16,,,,
1629745542.597,0,26,3,18321,14189,44,42,45.62,16,,,,
1624079437.09,0,9,2,8331,24179,57,56,49.9,16,,,,
1613319565.591,0,40,10,30905,1605,43,42,55.04,16,,,,
1623105197.315,1,17,0,31511,999,39,37,43.51,16,,,,
1623103680.322,1,15,0,31511,999,41,39,44.08,16,,,,
1632956423.611,0,91,47,30635,1875,50,53,161.06,16,1380.0,877.0,1237.0,250.0
1629754305.772,0,14,5,18321,14189,46,44,58.49,16,,,,
1623103622.976,1,0,0,31511,999,41,39,43.44,16,,,,
1632970697.654,0,93,48,30635,1875,49,53,153.41,16,1380.0,877.0,1237.0,250.0
1623105312.846,1,0,0,31511,999,39,38,43.1,16,,,,
1613320890.404,0,40,10,30905,1605,43,42,80.4,16,,,,
1613320079.472,0,30,6,30905,1605,43,42,50.27,16,,,,
1624092740.171,0,13,4,8331,24179,56,55,57.54,16,,,,
1613323402.289,0,0,0,30905,1605,36,34,38.68,16,,,,
1613319494.003,0,38,9,30905,1605,43,42,51.3,16,,,,
1623102518.461,1,15,0,31511,999,40,38,43.69,16,,,,
1624091453.741,0,0,0,8331,24179,55,54,48.51,16,,,,
1624084800.605,0,14,0,8331,24179,55,54,48.47,16,,,,
1632925037.202,0,90,46,30655,1855,52,55,161.14,16,1380.0,877.0,1237.0,250.0
1613321866.627,0,38,10,30905,1605,43,42,52.07,16,,,,
1629745143.574,0,0,0,18321,14189,45,43,46.28,16,,,,
