timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1626845717.515,0,0,0,32510,0,46,43,50.77,16,,,,
1618676592.271,0,99,42,23310,9200,69,70,184.47,16,,,,
1623343668.398,1,0,0,32089,421,32,31,37.26,16,,,,
1618673182.249,0,99,31,23310,9200,69,71,201.24,16,,,,
1618682018.291,0,100,39,23310,9200,68,70,130.01,16,,,,
1614955446.82,0,26,4,1439,31071,39,38,56.56,16,,,,
1614947166.26,0,24,3,1439,31071,39,37,51.33,16,,,,
1626845525.627,0,0,0,32506,4,45,43,50.45,16,,,,
1631978160.302,0,0,0,31145,1365,30,29,36.58,16,1230.0,877.0,1102.0,250.0
1631983127.489,0,0,0,31145,1365,30,30,36.62,16,1230.0,877.0,1102.0,250.0
1631986171.033,0,0,0,31145,1365,29,29,36.3,16,1230.0,877.0,1102.0,250.0
1614957344.778,0,0,0,1439,31071,38,37,44.25,16,,,,
1623343859.516,0,0,0,32506,4,33,30,26.78,16,,,,
1614955613.575,0,24,3,1439,31071,39,37,48.52,16,,,,
1626845240.569,0,0,0,32510,0,44,42,49.88,16,,,,
1631980120.191,0,0,0,31145,1365,30,29,36.64,16,1230.0,877.0,1102.0,250.0
1623343135.136,0,0,0,32510,0,36,33,27.27,16,,,,
1623342443.59,1,0,0,32510,0,31,30,26.9,16,,,,
1631974914.58,0,0,0,31147,1363,31,30,36.69,16,1230.0,877.0,1102.0,250.0
1614957702.252,0,0,0,1439,31071,38,36,44.4,16,,,,
1618670323.07,0,100,40,23310,9200,69,70,153.13,16,,,,
1626845089.75,0,0,0,32506,4,44,42,49.84,16,,,,
1614952517.985,0,25,4,1439,31071,38,37,51.18,16,,,,
1618674132.149,0,89,27,23310,9200,68,72,84.13,16,,,,
1623343867.393,1,0,0,32506,4,31,31,26.99,16,,,,
1631985947.548,0,0,0,31145,1365,30,29,36.41,16,1230.0,877.0,1102.0,250.0
1618667587.682,0,0,0,32510,0,33,32,27.43,16,,,,
1626845373.836,0,0,0,32506,4,45,42,50.0,16,,,,
1631979380.214,0,0,0,31145,1365,30,30,36.65,16,1230.0,877.0,1102.0,250.0
1623342918.83,0,44,12,31199,1311,43,38,91.71,16,,,,
1631979157.185,0,30,2,31145,1365,31,31,43.04,16,1230.0,877.0,1102.0,250.0
1618675848.713,0,86,40,23310,9200,68,72,114.59,16,,,,
1626845802.924,0,0,0,32506,4,46,43,50.82,16,,,,
1614945389.276,0,23,3,1439,31071,39,38,51.72,16,,,,
1626845035.956,0,0,0,32506,4,44,42,50.02,16,,,,
1631982505.202,0,30,2,31145,1365,30,30,45.19,16,1230.0,877.0,1102.0,250.0
1623342650.16,1,0,0,30780,1730,41,39,44.94,16,,,,
1623343500.869,1,0,0,32506,4,31,31,27.03,16,,,,
1614954062.321,0,25,4,1439,31071,36,35,50.19,16,,,,
1631984000.634,0,0,0,31145,1365,30,29,36.58,16,1230.0,877.0,1102.0,250.0
1618674492.491,0,100,37,23310,9200,69,69,276.64,16,,,,
1614945620.781,0,23,3,1439,31071,39,38,56.32,16,,,,
1631985330.166,0,0,0,31145,1365,30,29,36.39,16,1230.0,877.0,1102.0,250.0
1626845604.083,0,27,1,31359,1151,46,43,50.53,16,,,,
1614957313.924,0,0,0,1439,31071,38,36,44.47,16,,,,
1631983582.058,0,0,0,31145,1365,31,31,36.77,16,1230.0,877.0,1102.0,250.0
1626845311.321,0,6,0,32067,443,45,42,49.92,16,,,,
1614945146.383,0,0,0,1439,31071,38,36,44.33,16,,,,
1623342538.482,1,0,0,31361,1149,32,31,37.07,16,,,,
1631984191.516,0,31,2,31145,1365,31,30,42.9,16,1230.0,877.0,1102.0,250.0
1614948767.886,0,24,3,1439,31071,38,37,48.12,16,,,,
1631984626.053,0,0,0,31145,1365,30,29,36.5,16,1230.0,877.0,1102.0,250.0
1631979283.432,0,31,2,31145,1365,31,30,44.27,16,1230.0,877.0,1102.0,250.0
1614949420.65,0,25,4,1439,31071,39,37,49.59,16,,,,
1631972681.575,0,0,0,31153,1357,30,30,36.52,16,1230.0,877.0,1102.0,250.0
1623342697.069,1,0,0,31197,1313,41,39,45.27,16,,,,
1631979594.485,0,0,0,31145,1365,30,29,36.47,16,1230.0,877.0,1102.0,250.0
1623343463.7,1,0,0,32510,0,31,31,27.0,16,,,,
1614944632.577,0,15,2,1439,31071,39,37,55.95,16,,,,
1626845719.376,0,0,0,32506,4,46,43,50.78,16,,,,
1618685178.209,0,87,39,23310,9200,68,70,165.07,16,,,,
1626845407.985,0,0,0,32506,4,45,42,50.27,16,,,,
1618681214.242,0,99,36,23310,9200,68,70,187.51,16,,,,
1618667818.693,0,2,0,23365,9145,35,33,40.96,16,,,,
1618681880.263,0,99,31,23310,9200,68,70,90.87,16,,,,
1623343906.018,0,0,0,32077,433,34,30,36.85,16,,,,
1618679784.47,0,99,30,23310,9200,69,70,193.81,16,,,,
1623343937.386,0,0,0,31199,1311,37,33,42.8,16,,,,
1623343140.706,0,0,0,32510,0,36,33,27.26,16,,,,
1626845126.79,0,0,0,32506,4,44,42,49.93,16,,,,
1623342604.309,1,31,8,31199,1311,41,38,89.44,16,,,,
1618674844.55,0,98,42,23310,9200,68,70,190.45,16,,,,
1618672799.407,0,99,33,23310,9200,69,72,224.14,16,,,,
1618677348.759,0,89,34,23310,9200,68,70,109.28,16,,,,
1626845637.112,0,0,0,32506,4,46,43,50.63,16,,,,
1618677613.027,0,100,34,23310,9200,69,70,191.64,16,,,,
1623342425.897,1,0,0,32510,0,31,31,26.9,16,,,,
1614945443.775,0,23,3,1439,31071,39,38,51.33,16,,,,
1626845759.343,0,0,0,32506,4,46,43,50.92,16,,,,
1618677773.635,0,98,40,23310,9200,69,70,209.2,16,,,,
1623343523.396,0,0,0,32506,4,34,30,26.78,16,,,,
1626845363.522,0,0,0,32506,4,45,42,50.07,16,,,,
1614948172.668,0,24,3,1439,31071,37,36,50.23,16,,,,
1614945951.349,0,23,3,1439,31071,39,37,49.36,16,,,,
1631983993.162,0,0,0,31145,1365,30,30,36.58,16,1230.0,877.0,1102.0,250.0
