timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1614737894.015,1,30,2,1439,31071,36,32,41.97,16,,,,
1632826100.319,0,0,0,32053,457,41,38,39.58,16,1230.0,877.0,1102.0,200.0
1617124140.468,0,0,0,203,32307,41,39,40.32,16,,,,
1632823738.744,1,0,0,1801,30709,42,40,45.96,16,1380.0,877.0,1237.0,200.0
1632827031.091,0,0,0,32053,457,40,37,39.21,16,1230.0,877.0,1102.0,200.0
1617289340.36,1,42,27,1725,30785,55,53,52.48,16,,,,
1632826967.457,1,0,0,1801,30709,41,40,45.74,16,1380.0,877.0,1237.0,200.0
1614734101.169,1,31,2,1439,31071,36,32,41.73,16,,,,
1632823930.429,1,0,0,1801,30709,41,40,40.15,16,1230.0,877.0,1110.0,200.0
1614735514.602,1,0,0,1439,31071,35,31,38.2,16,,,,
1617169362.763,0,24,12,203,32307,53,53,52.8,16,,,,
1631796808.877,1,100,1,20679,11831,47,44,46.92,16,,,,
1632850305.38,0,90,31,31359,1151,60,59,166.38,16,1380.0,877.0,1237.0,200.0
1631797452.42,1,94,23,20679,11831,49,49,216.34,16,,,,
1632822780.635,0,90,31,31359,1151,66,66,173.37,16,1380.0,877.0,1237.0,200.0
1632798175.297,0,90,31,31359,1151,63,62,171.61,16,1380.0,877.0,1237.0,200.0
1632799343.929,0,0,0,31359,1151,53,51,43.83,16,1230.0,877.0,1117.0,200.0
1614736043.343,1,30,2,1439,31071,36,31,43.04,16,,,,
1632811461.579,0,90,31,31359,1151,63,62,170.52,16,1380.0,877.0,1237.0,200.0
1614734869.649,1,28,2,1439,31071,36,32,42.26,16,,,,
1614738344.588,1,0,0,1439,31071,36,31,38.29,16,,,,
1631798097.996,1,100,1,20679,11831,49,49,216.56,16,,,,
1614734207.086,1,11,1,1439,31071,36,32,38.51,16,,,,
1632806105.509,0,90,31,31359,1151,63,62,169.6,16,1380.0,877.0,1237.0,200.0
1632828954.434,0,90,31,31359,1151,67,66,168.1,16,1380.0,877.0,1237.0,200.0
1632828900.052,0,90,31,31359,1151,68,68,174.77,16,1380.0,877.0,1237.0,200.0
1631799359.952,0,100,1,20669,11841,50,50,48.61,16,,,,
1632826840.07,0,90,31,31359,1151,65,65,145.65,16,1380.0,877.0,1237.0,200.0
1614738316.175,1,21,2,1439,31071,36,32,43.51,16,,,,
1617222026.875,1,98,78,1725,30785,61,64,171.58,16,,,,
1631799161.788,1,95,14,20679,11831,49,48,203.09,16,,,,
1632836142.718,0,90,31,31359,1151,59,58,165.16,16,1380.0,877.0,1237.0,200.0
1614738477.807,1,30,2,1439,31071,36,31,44.08,16,,,,
1631799148.063,1,100,1,20679,11831,47,45,47.58,16,,,,
1617080498.364,0,100,82,203,32307,55,56,52.04,16,,,,
1617200003.712,0,1,0,203,32307,57,56,53.12,16,,,,
1632824643.877,1,0,0,1801,30709,43,42,46.28,16,1380.0,877.0,1237.0,200.0
1632817868.552,0,90,31,31359,1151,63,62,169.66,16,1380.0,877.0,1237.0,200.0
1617293517.399,1,49,28,1725,30785,54,52,53.38,16,,,,
1632830294.916,1,93,56,1801,30709,39,42,175.06,16,1380.0,877.0,1237.0,200.0
1617092148.54,0,0,0,203,32307,43,42,40.89,16,,,,
1631797394.357,0,100,39,20669,11841,52,54,191.15,16,,,,
1631798169.969,0,95,8,20669,11841,52,52,190.32,16,,,,
1614737319.7,1,31,2,1439,31071,36,31,44.05,16,,,,
1631798588.095,0,100,2,20669,11841,50,50,49.19,16,,,,
1631797612.739,0,94,15,20669,11841,52,54,175.76,16,,,,
1617216813.893,0,15,0,203,32307,56,54,52.52,16,,,,
1614733853.948,1,29,2,1439,31071,36,31,42.03,16,,,,
1614735474.987,1,13,1,1439,31071,35,31,38.08,16,,,,
1632826823.711,0,0,0,32053,457,40,37,39.24,16,1230.0,877.0,1102.0,200.0
1631799416.639,0,95,8,20669,11841,52,51,208.78,16,,,,
1632796422.556,0,90,31,31359,1151,63,63,171.51,16,1380.0,877.0,1237.0,200.0
