timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1632668118.073,1,0,0,1801,30709,37,35,43.68,16,1380.0,877.0,1237.0,250.0
1631495337.266,0,91,12,31933,577,54,49,128.18,16,,,,
1628398001.648,0,0,0,32051,459,34,33,38.17,16,,,,
1631494176.597,0,85,11,31933,577,54,50,124.97,16,,,,
1631494783.956,0,91,11,31933,577,54,50,126.96,16,,,,
1631992901.053,0,2,1,24747,7763,43,42,203.44,16,1372.0,877.0,1230.0,200.0
1632000545.427,0,10,3,24553,7957,47,46,212.19,16,1335.0,877.0,1207.0,200.0
1632677168.349,1,0,0,1801,30709,36,33,43.2,16,1380.0,877.0,1237.0,250.0
1627832491.19,0,50,47,9757,22753,46,50,48.88,16,,,,
1627832010.225,0,84,80,9765,22745,46,51,145.77,16,,,,
1627829376.709,0,0,0,31351,1159,29,27,37.18,16,,,,
1632075268.438,0,5,0,22515,9995,53,54,49.81,16,1342.0,877.0,1207.0,200.0
1628394528.559,1,97,53,1801,30709,53,56,173.06,16,,,,
1632013542.664,0,4,2,23941,8569,48,49,187.37,16,1297.0,877.0,1162.0,200.0
1632675441.098,1,0,0,1801,30709,36,34,43.3,16,1380.0,877.0,1237.0,250.0
1627833332.146,0,53,49,9765,22745,46,49,199.23,16,,,,
1628384494.792,0,0,0,32051,459,38,37,39.42,16,,,,
1628382372.942,1,97,56,1801,30709,60,63,163.35,16,,,,
1627831508.781,0,97,96,9765,22745,45,47,172.1,16,,,,
1631996280.243,0,91,32,24505,8005,43,44,45.81,16,1350.0,877.0,1215.0,200.0
1631494733.683,0,89,11,31933,577,54,50,124.52,16,,,,
1632663110.587,1,0,0,1801,30709,37,35,43.6,16,1380.0,877.0,1237.0,250.0
1632074495.039,0,0,0,32510,0,30,30,26.33,16,135.0,877.0,555.0,200.0
1631493947.561,0,88,11,31933,577,54,50,124.43,16,,,,
1628378386.382,0,0,0,32051,459,40,39,39.81,16,,,,
1627832894.254,0,97,95,9765,22745,44,50,184.22,16,,,,
1631494525.241,0,88,11,31933,577,54,49,127.82,16,,,,
1632678231.724,1,0,0,1801,30709,35,33,43.11,16,1380.0,877.0,1237.0,250.0
1627832617.826,0,60,48,9765,22745,46,51,166.83,16,,,,
1628389895.056,0,0,0,32051,459,34,33,38.38,16,,,,
1627831178.329,0,77,77,9765,22745,45,52,46.97,16,,,,
1631494050.468,0,88,11,31933,577,54,50,125.72,16,,,,
1632668969.22,1,0,0,1801,30709,37,35,43.59,16,1380.0,877.0,1237.0,250.0
1632025322.079,0,9,4,23699,8811,44,45,47.58,16,1372.0,877.0,1230.0,200.0
1632671281.469,1,0,0,1801,30709,37,35,43.49,16,1380.0,877.0,1237.0,250.0
1627829754.961,0,0,0,31351,1159,29,27,37.06,16,,,,
1628397895.099,1,98,53,1801,30709,53,56,176.61,16,,,,
1628395748.776,1,97,56,1801,30709,53,56,165.6,16,,,,
1631972620.631,0,0,0,32506,4,29,28,26.19,16,135.0,877.0,555.0,200.0
1627830377.458,0,0,0,31351,1159,29,27,37.08,16,,,,
1631494487.464,0,88,11,31933,577,54,49,128.51,16,,,,
1631982461.591,0,56,20,27085,5425,40,41,46.18,16,1372.0,877.0,1230.0,200.0
1627832867.965,0,25,22,9757,22753,43,47,57.2,16,,,,
1632669893.437,1,0,0,1801,30709,37,35,43.56,16,1380.0,877.0,1237.0,250.0
1632071427.211,0,96,31,23443,9067,54,55,145.57,16,1245.0,877.0,1125.0,200.0
1627831327.481,0,50,37,9765,22745,46,50,177.61,16,,,,
1632670165.578,1,0,0,1801,30709,37,35,43.59,16,1380.0,877.0,1237.0,250.0
1632019321.037,0,24,8,22461,10049,46,47,46.3,16,1327.0,877.0,1192.0,200.0
1628385705.285,1,97,55,1801,30709,55,58,163.39,16,,,,
