timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1630518969.42,1,10,6,2749,29761,33,31,93.91,16
1631520615.469,1,0,0,1801,30709,47,45,158.39,16
1630773208.406,0,0,0,32506,4,34,33,25.8,16
1631520701.452,0,0,0,32053,457,37,35,38.85,16
1631520605.204,1,2,1,1801,30709,49,48,149.62,16
1626822901.9,0,0,0,31351,1159,38,37,43.5,16
1626822248.381,0,0,0,31351,1159,38,37,43.61,16
1630519628.069,1,10,6,2749,29761,33,32,38.88,16
1616094474.333,0,0,0,1735,30775,33,31,37.46,16
1616094286.875,0,0,0,1735,30775,34,31,37.6,16
1616094235.756,0,0,0,1735,30775,33,31,37.53,16
1626824726.305,0,70,64,24215,8295,47,48,48.47,16
1630773075.144,0,0,0,32506,4,34,33,25.8,16
1626820864.653,0,0,0,31351,1159,38,37,43.34,16
1630518834.776,1,42,1,2751,29759,31,29,42.89,16
1616093859.74,0,0,0,1735,30775,34,32,37.62,16
1630773091.048,1,59,4,31241,1269,39,37,65.38,16
1630773389.474,1,58,4,31241,1269,40,37,62.73,16
1616093820.972,0,0,0,1735,30775,34,32,37.62,16
1626823272.192,0,0,0,31351,1159,38,37,43.61,16
1631520669.523,1,46,17,1801,30709,47,47,45.69,16
1630518913.524,1,10,6,2749,29761,32,32,38.05,16
1626823883.139,0,0,0,31351,1159,38,37,43.49,16
1631520543.748,0,0,0,32053,457,36,34,38.56,16
1630773083.756,1,56,4,31241,1269,39,36,62.68,16
1616093905.431,0,0,0,1735,30775,34,31,37.63,16
1631520388.298,0,0,0,32053,457,33,30,37.84,16
1630519216.097,1,3,1,2749,29761,32,31,38.28,16
1616093965.168,0,0,0,1735,30775,34,32,37.62,16
1630773228.084,1,0,0,31241,1269,38,37,46.27,16
1616093927.351,0,0,0,1735,30775,34,31,37.62,16
1631520647.522,1,0,0,1801,30709,47,46,89.46,16
1630519351.88,1,10,6,2749,29761,33,32,38.59,16
1626824454.567,0,59,46,24223,8287,43,45,48.74,16
1630519577.665,1,10,6,2749,29761,32,32,38.22,16
1616094007.122,0,0,0,1735,30775,34,31,37.53,16
1630773171.997,1,50,4,31241,1269,39,36,60.19,16
1630773056.932,0,0,0,32506,4,34,33,25.8,16
1626825549.699,0,62,54,24223,8287,47,49,52.18,16
1616094301.453,0,0,0,1735,30775,34,31,37.51,16
1631520643.67,0,0,0,32053,457,37,35,38.85,16
1626819802.666,0,0,0,31351,1159,38,37,43.62,16
1616094104.496,0,0,0,1735,30775,33,31,37.63,16
1630519005.281,1,10,6,2749,29761,33,32,43.47,16
1626823637.353,0,0,0,31351,1159,38,37,43.48,16
1616094781.029,0,0,0,1735,30775,34,31,37.67,16
1630518894.267,1,10,6,2749,29761,32,31,43.39,16
1626823575.78,0,0,0,31351,1159,38,37,43.61,16
1630772944.339,0,0,0,32506,4,33,33,25.83,16
1616094542.649,0,0,0,1735,30775,34,31,37.55,16
1626822732.715,0,0,0,31351,1159,38,37,43.42,16
1616094681.618,0,0,0,1735,30775,34,31,37.46,16
1616094701.875,0,0,0,1735,30775,34,31,37.55,16
1626819653.664,0,0,0,31351,1159,38,37,43.59,16
1616094530.155,0,0,0,1735,30775,34,31,37.45,16
1630772992.082,0,0,0,32506,4,33,33,25.87,16
1616094648.776,0,0,0,1735,30775,34,31,37.56,16
1630773268.41,1,57,4,31241,1269,39,37,63.92,16
1626822494.228,0,0,0,31351,1159,38,37,43.51,16
