timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1628196325.927,0,0,0,32510,0,32,28,43.07,16
1622790580.987,1,100,67,1439,31071,66,70,171.54,16
1628693454.201,1,60,11,5591,26919,53,54,47.89,16
1622791642.35,0,88,65,1439,31071,68,78,240.01,16
1622790085.095,1,4,0,1547,30963,36,32,74.58,16
1627904622.244,0,0,0,31351,1159,31,28,37.4,16
1627908174.309,0,51,29,6819,25691,36,34,45.09,16
1628196590.743,0,0,0,32510,0,32,28,42.96,16
1614927991.105,0,30,2,1439,31071,41,42,43.0,16
1614927418.755,0,31,2,1439,31071,41,41,44.5,16
1614925170.275,0,13,1,1439,31071,42,42,40.97,16
1627896392.496,0,0,0,31351,1159,30,27,37.06,16
1628693493.812,1,95,53,5591,26919,55,61,223.32,16
1627901705.822,0,0,0,31351,1159,30,28,36.88,16
1628196219.816,0,0,0,32510,0,32,28,43.04,16
1614923022.056,0,33,2,1439,31071,42,42,43.67,16
1628692450.439,0,100,83,5297,27213,62,74,49.02,16
1628690854.612,0,100,85,6161,26349,57,68,47.44,16
1614923049.208,0,34,3,1439,31071,42,42,43.54,16
1627906347.559,0,0,0,31351,1159,30,28,37.16,16
1622790167.709,1,100,83,1439,31071,58,62,138.37,16
1628196465.887,0,0,0,32510,0,31,28,42.82,16
1627897093.434,0,0,0,31351,1159,30,28,37.16,16
1622791745.694,1,100,68,1439,31071,63,67,110.16,16
1628693237.504,1,100,84,5591,26919,54,63,192.09,16
1614922535.152,0,28,2,1439,31071,41,41,43.16,16
1622790224.188,1,100,82,1439,31071,64,69,212.45,16
1628196528.586,0,0,0,32510,0,31,28,42.97,16
1614926777.839,0,32,2,1439,31071,42,42,44.58,16
1628690666.374,0,95,62,6301,26209,51,59,205.46,16
1614929309.142,0,31,2,1439,31071,42,42,44.02,16
1622790207.823,0,100,81,1439,31071,64,73,150.96,16
1628196316.12,0,0,0,32510,0,31,28,42.73,16
1627904314.57,0,0,0,31351,1159,31,28,37.25,16
1628196622.878,0,0,0,32510,0,32,28,42.98,16
1614927775.417,0,32,2,1439,31071,41,41,43.52,16
1628693573.658,1,92,54,5591,26919,55,60,202.82,16
1628691390.165,1,94,32,5877,26633,55,61,195.05,16
1627901853.346,0,0,0,31351,1159,31,28,37.11,16
1614928960.402,0,28,2,1439,31071,42,42,43.39,16
1622790529.39,0,100,80,1439,31071,69,78,251.13,16
1627896175.656,0,0,0,31351,1159,30,27,37.17,16
1614924212.173,0,29,2,1439,31071,42,42,43.67,16
1628196465.578,0,0,0,32510,0,31,28,42.87,16
1627901393.332,0,0,0,31351,1159,30,27,37.16,16
1614928693.764,0,30,2,1439,31071,41,42,43.41,16
1628196356.022,0,0,0,32510,0,32,28,42.82,16
1627907732.787,0,29,16,6811,25699,36,34,48.32,16
1628691874.216,1,100,83,5591,26919,54,62,44.9,16
1614926439.819,0,32,2,1439,31071,42,42,44.4,16
1627905983.128,0,0,0,31351,1159,30,28,37.15,16
1614924596.176,0,32,2,1439,31071,42,42,44.61,16
1614924885.212,0,29,2,1439,31071,42,42,43.22,16
1627905712.465,0,0,0,31351,1159,30,27,37.2,16
1614923677.472,0,29,2,1439,31071,42,42,43.22,16
1628691366.823,0,100,84,5297,27213,61,74,188.03,16
1614924108.15,0,29,2,1439,31071,42,42,43.6,16
1628693037.568,1,100,83,5591,26919,56,63,188.83,16
1627904733.811,0,0,0,31351,1159,31,28,37.24,16
1628196563.586,0,0,0,32510,0,31,28,42.88,16
1622790800.384,1,100,80,1439,31071,63,68,194.13,16
1628196285.164,0,0,0,32510,0,31,28,42.93,16
1622790723.189,0,100,84,1439,31071,68,79,133.14,16
1622789863.089,1,0,0,1919,30591,34,30,36.83,16
1622791230.306,0,100,67,1439,31071,70,79,194.15,16
1628692225.908,0,94,46,5297,27213,62,74,199.43,16
1622790374.178,1,99,66,1439,31071,65,69,75.76,16
