timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1626299552.08,0,0,0,31351,1159,42,40,45.43,16
1626434421.7,0,54,35,24639,7871,46,48,127.58,16
1620114519.156,0,0,0,32506,4,40,36,43.74,16
1626432384.573,0,0,0,31351,1159,36,35,39.24,16
1626432617.197,0,0,0,31351,1159,36,34,39.11,16
1617551699.111,1,26,1,1439,31071,38,35,41.12,16
1617533722.699,1,26,1,1439,31071,34,31,39.68,16
1626301332.039,0,48,31,18119,14391,55,57,150.76,16
1617045073.721,0,47,11,31359,1151,31,30,84.58,16
1617045271.513,0,5,0,23871,8639,32,31,37.0,16
1617045068.952,0,0,0,32510,0,29,28,25.31,16
1617547849.09,1,28,1,1439,31071,38,35,41.37,16
1620085906.214,1,0,0,31083,1427,40,39,45.19,16
1617512534.109,1,20,0,1439,31071,35,32,40.35,16
1626301656.098,0,27,23,18111,14399,54,57,51.78,16
1617045203.184,0,4,0,25909,6601,33,32,37.03,16
1620113887.703,1,0,0,31083,1427,39,37,44.53,16
1620117920.423,0,0,0,32510,0,40,36,43.83,16
1617045067.18,0,0,0,32510,0,29,28,25.11,16
1617511564.59,1,23,1,1439,31071,34,32,39.93,16
1626432518.016,0,0,0,31351,1159,35,34,39.0,16
1626301611.093,0,33,23,18119,14391,55,58,154.24,16
1617527878.193,1,51,6,1439,31071,36,34,52.22,16
1626433011.7,0,0,0,31351,1159,36,35,39.11,16
1620093822.371,0,0,0,32506,4,40,36,43.94,16
1617045311.434,0,4,0,22935,9575,34,33,42.33,16
1626434278.977,0,60,44,24639,7871,46,48,162.65,16
1626299821.577,0,0,0,31351,1159,38,37,44.44,16
1617045145.025,0,3,0,27327,5183,34,33,37.27,16
1620091730.926,0,0,0,32506,4,41,37,44.02,16
1617045347.777,0,5,0,22391,10119,33,32,37.49,16
1626432805.817,0,0,0,31351,1159,35,34,38.99,16
1626299620.202,0,0,0,31351,1159,41,39,45.26,16
1617553432.25,1,26,1,1439,31071,38,35,42.38,16
1626300888.262,0,79,72,18119,14391,52,58,164.19,16
1617045143.782,0,3,0,27345,5165,34,33,37.19,16
1620101951.111,0,0,0,32506,4,40,37,44.12,16
1620101789.653,0,0,0,32506,4,41,37,43.93,16
1617515144.693,1,23,1,1439,31071,35,32,41.14,16
1617045216.735,0,5,0,25709,6801,33,32,37.39,16
1626434450.048,0,74,62,24631,7879,46,48,62.54,16
1617520037.491,1,22,0,1439,31071,34,31,39.99,16
1617045135.823,0,4,0,27575,4935,35,33,42.76,16
1626301604.662,0,32,23,18119,14391,54,60,52.38,16
1617518431.319,1,19,0,1439,31071,35,32,40.26,16
1617045260.245,0,5,0,24151,8359,32,31,37.12,16
1626301171.981,0,97,91,18119,14391,54,62,69.53,16
1617517461.369,1,0,0,1439,31071,35,32,39.02,16
1620112034.352,0,0,0,32506,4,40,36,43.83,16
1617045277.509,0,5,0,23723,8787,32,31,37.12,16
1617513885.339,1,23,0,1439,31071,35,32,41.06,16
1617045147.721,0,3,0,27259,5251,34,33,37.56,16
1617045333.436,0,4,0,22545,9965,33,32,37.41,16
1617525424.698,1,22,0,1439,31071,32,29,39.49,16
1617045145.749,0,4,0,27325,5185,34,33,37.47,16
1620104358.931,0,0,0,32506,4,40,36,43.93,16
1617045123.637,0,4,0,28149,4361,35,33,42.46,16
1620091330.872,1,0,0,31083,1427,39,38,44.81,16
1617514021.484,1,22,0,1439,31071,35,32,40.73,16
1626300760.464,0,90,85,18119,14391,51,57,161.86,16
1626433496.35,0,53,34,24639,7871,43,45,85.71,16
1626299729.873,0,0,0,31351,1159,39,38,44.72,16
1626434226.519,0,32,15,24631,7879,45,47,48.57,16
1626433882.781,0,36,17,24639,7871,45,45,126.04,16
1626433532.256,0,65,56,24631,7879,44,46,47.99,16
1620116842.234,0,0,0,32506,4,40,36,43.74,16
1626434483.186,0,36,21,24639,7871,46,50,121.73,16
1620083396.363,1,0,0,31179,1331,40,40,45.28,16
1620115133.415,1,0,0,31083,1427,38,37,44.43,16
1626301037.56,0,79,71,18119,14391,53,60,51.88,16
1620087763.522,1,0,0,31083,1427,40,39,45.19,16
1626432706.273,0,0,0,31351,1159,35,34,39.12,16
1626433581.244,0,65,50,24639,7871,45,48,149.6,16
1626433686.826,0,44,24,24639,7871,46,50,154.02,16
1626298709.874,0,0,0,31351,1159,51,51,49.74,16
1626433571.22,0,51,32,24639,7871,45,47,112.43,16
1620112859.842,0,0,0,32506,4,40,36,43.83,16
1617550718.895,1,28,1,1439,31071,38,35,41.78,16
1626301593.996,0,92,87,18119,14391,55,60,123.4,16
1626434628.191,0,26,11,24639,7871,46,45,143.35,16
1620111583.167,1,0,0,31083,1427,39,38,44.62,16
1626299736.393,0,0,0,31351,1159,39,37,44.73,16
1617527206.589,1,0,0,1439,31071,37,34,43.96,16
1617523343.044,1,20,0,1439,31071,33,31,38.8,16
1617045362.034,0,5,0,22401,10109,33,32,37.39,16
1626432375.667,0,0,0,31351,1159,36,35,39.33,16
1617531812.909,1,27,1,1439,31071,33,30,39.47,16
1617045194.713,0,5,0,26103,6407,33,32,37.67,16
1617539699.142,1,28,1,1439,31071,36,33,40.93,16
1626301792.707,0,38,23,18119,14391,55,56,144.51,16
1626301083.166,0,50,43,18111,14399,54,59,52.14,16
1620087407.22,0,0,0,32506,4,41,38,44.31,16
1626299350.007,0,0,0,31351,1159,42,40,45.59,16
1626299585.944,0,0,0,31351,1159,41,40,45.31,16
1617551175.981,1,1,0,1439,31071,38,35,39.96,16
