timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1626390407.949,0,100,26,14355,18155,61,60,56.42,16
1623402147.989,0,99,32,1409,31101,68,74,86.54,16
1617369215.576,0,47,15,28883,3627,48,46,50.83,16
1623400418.839,1,99,39,1409,31101,66,68,241.15,16
1623402847.971,1,100,43,1409,31101,69,72,105.82,16
1621422873.482,0,0,0,32510,0,36,34,26.95,16
1621424611.472,0,0,0,32510,0,27,25,25.33,16
1626390281.332,0,100,34,14447,18063,60,57,207.94,16
1631114196.314,0,2,0,32479,31,32,30,25.87,16
1631114235.448,0,1,0,32479,31,32,30,26.03,16
1631114079.928,0,0,0,32510,0,32,30,25.91,16
1621428256.234,0,0,0,32510,0,29,27,25.7,16
1617333724.878,0,38,11,28883,3627,49,48,69.71,16
1621427265.217,0,0,0,32510,0,30,28,25.89,16
1626390529.527,0,100,13,14355,18155,63,59,254.12,16
1631114348.444,0,0,0,32479,31,33,30,25.9,16
1617361303.8,1,28,8,28821,3689,46,46,61.49,16
1617395529.26,0,28,9,28883,3627,47,45,115.37,16
1631114527.057,0,0,0,32479,31,33,30,25.97,16
1621424655.718,0,0,0,32510,0,27,25,25.38,16
1623402548.947,0,99,47,1409,31101,69,74,75.98,16
1626390308.91,0,100,28,14421,18089,60,58,201.86,16
1621425819.835,0,0,0,32510,0,29,27,25.67,16
1623403095.784,1,99,52,1409,31101,69,71,127.57,16
1617343376.204,1,43,10,28821,3689,47,46,74.65,16
1631114102.474,0,0,0,32510,0,32,30,25.87,16
1623401507.505,1,100,49,1409,31101,66,69,90.46,16
1626390482.62,0,100,24,14355,18155,61,60,199.11,16
1631114153.762,0,0,0,32500,10,33,30,37.03,16
1617344615.368,1,49,12,28821,3689,48,48,59.19,16
1631114093.811,0,0,0,32510,0,32,29,25.9,16
1623401747.766,0,99,47,1409,31101,72,73,248.63,16
1626390294.666,0,100,28,14447,18063,59,57,246.66,16
1621422371.645,0,0,0,32510,0,36,34,27.01,16
1626390336.267,0,92,30,14355,18155,60,58,79.43,16
1631114311.414,0,1,0,32479,31,33,30,25.92,16
1617388609.448,1,55,16,28821,3689,46,45,118.48,16
1617386078.549,0,49,15,28883,3627,48,48,61.98,16
1621425617.184,0,0,0,32510,0,29,27,25.75,16
1631114486.547,0,0,0,32479,31,33,30,26.05,16
1623400388.036,1,98,50,1409,31101,68,67,199.51,16
1621424266.583,0,0,0,32510,0,29,27,25.66,16
1631114403.959,0,0,0,32479,31,33,30,26.04,16
1626390545.343,0,100,28,14355,18155,62,60,209.74,16
1621422391.088,0,0,0,32510,0,36,34,27.01,16
1631114198.085,0,1,0,32479,31,32,30,25.8,16
1626390337.507,0,100,21,14355,18155,60,57,206.26,16
1621424798.368,0,0,0,32510,0,27,25,25.29,16
1617354039.026,1,44,13,28821,3689,47,47,55.87,16
1631114055.527,0,0,0,32510,0,32,29,25.96,16
1621424796.068,0,0,0,32510,0,27,25,25.28,16
1631114439.868,0,1,0,32479,31,33,30,25.97,16
