timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1628526812.828,1,83,39,14213,18297,47,46,197.31,16
1624965777.278,0,19,2,31215,1295,39,38,52.72,16
1614934369.979,1,0,0,32506,4,29,28,26.84,16
1624966130.168,0,10,1,31215,1295,38,38,47.84,16
1624964381.471,0,21,2,31215,1295,37,36,50.38,16
1626478360.825,0,0,0,31351,1159,32,29,36.81,16
1626480673.559,0,98,94,1783,30727,47,57,45.95,16
1628457477.556,1,89,41,14213,18297,60,60,181.32,16
1630090287.295,0,0,0,32506,4,33,31,25.83,16
1630090178.904,1,0,0,31385,1125,34,32,35.38,16
1630090422.994,1,24,1,31381,1129,34,33,39.92,16
1626478985.416,0,0,0,31351,1159,32,29,36.71,16
1614923082.895,1,0,0,32506,4,28,28,26.66,16
1626479530.304,0,46,41,2373,30137,47,55,54.07,16
1628467912.971,0,86,37,13877,18633,67,68,210.63,16
1630090406.701,0,0,0,32506,4,33,30,25.77,16
1614934634.395,1,0,0,32506,4,29,28,26.86,16
1614922083.356,1,0,0,32506,4,28,28,26.67,16
1630090361.637,1,0,0,31381,1129,34,32,35.54,16
1626477600.249,0,0,0,32510,0,40,37,43.41,16
1624964943.838,0,0,0,31215,1295,37,36,43.84,16
1628417803.547,0,86,32,13877,18633,69,70,217.89,16
1626478580.192,0,0,0,31351,1159,32,29,36.7,16
1624966041.077,0,17,2,31215,1295,39,37,52.76,16
1614930170.233,1,0,0,32506,4,29,28,26.66,16
1630090303.934,1,1,0,31381,1129,34,33,38.89,16
1624964100.638,0,19,2,31215,1295,37,36,50.04,16
1628483960.826,1,87,35,14213,18297,50,50,174.48,16
1630090237.962,1,27,1,31381,1129,34,33,40.53,16
1614916515.648,1,0,0,32506,4,29,28,26.65,16
1630090204.417,0,0,0,32506,4,33,31,25.77,16
1624965673.007,0,9,1,31215,1295,39,38,47.51,16
1628432510.261,0,98,42,13877,18633,69,73,201.4,16
1626480269.98,0,86,81,1783,30727,47,55,46.83,16
1628492708.25,1,87,21,14213,18297,47,48,182.09,16
