timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1627528003.735,0,30,30,7013,25497,38,41,90.03,16,,,,
1628633244.328,1,35,0,17335,15175,36,34,42.08,16,,,,
1632530669.323,0,0,0,32053,457,39,37,43.5,16,1380.0,877.0,1237.0,250.0
1628632726.111,1,67,8,22889,9621,36,34,42.29,16,,,,
1628633350.049,0,0,0,11999,20511,38,35,43.93,16,,,,
1621355659.336,0,0,0,32510,0,46,45,29.53,16,,,,
1621355951.453,0,0,0,31417,1093,41,39,38.78,16,,,,
1627527849.351,0,21,21,7013,25497,38,40,77.93,16,,,,
1628632828.327,0,85,32,17847,14663,44,43,65.75,16,,,,
1628633520.501,1,10,8,27583,4927,43,42,177.76,16,,,,
1628632469.069,0,0,0,32510,0,33,31,27.65,16,,,,
1621355674.168,0,0,0,32510,0,44,43,29.11,16,,,,
1632531101.11,1,77,47,1801,30709,50,51,167.51,16,1380.0,877.0,1237.0,250.0
1621355923.754,0,0,0,31417,1093,41,39,38.82,16,,,,
1627499944.669,0,33,33,7013,25497,39,42,100.9,16,,,,
1628633233.609,0,0,0,17847,14663,43,41,46.85,16,,,,
1632530960.11,0,0,0,32053,457,39,37,43.27,16,1380.0,877.0,1237.0,250.0
1632530957.547,1,37,22,1801,30709,50,51,173.59,16,1380.0,877.0,1237.0,250.0
1628633392.005,0,6,2,17847,14663,44,42,47.33,16,,,,
1621355701.787,0,0,0,32510,0,42,41,28.48,16,,,,
1628633525.848,1,11,0,17335,15175,37,35,42.53,16,,,,
1627532934.943,0,39,39,7013,25497,37,40,55.72,16,,,,
1621355811.068,0,0,0,31913,597,41,39,38.71,16,,,,
1628632710.713,0,35,2,17551,14959,37,34,43.62,16,,,,
1632530732.108,0,0,0,32053,457,39,37,43.34,16,1380.0,877.0,1237.0,250.0
1628633356.305,0,10,8,17847,14663,44,44,177.08,16,,,,
1628633594.145,0,33,2,11999,20511,38,36,44.1,16,,,,
1627498125.703,0,39,39,7013,25497,39,42,46.1,16,,,,
1628633409.29,0,0,0,17847,14663,44,41,46.9,16,,,,
1632531174.18,0,0,0,32053,457,39,37,43.37,16,1380.0,877.0,1237.0,250.0
1628632739.31,0,93,37,17847,14663,43,44,48.36,16,,,,
