timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1617456488.757,0,49,21,29881,2629,53,52,143.21,16
1615286500.497,0,0,0,31801,709,35,33,38.24,16
1626269976.199,1,95,55,30191,2319,64,66,226.43,16
1615287962.312,0,52,16,31673,837,51,51,51.78,16
1615290104.394,0,48,14,31673,837,50,50,128.13,16
1630768710.013,1,0,0,32510,0,35,34,26.0,16
1630753103.564,1,0,0,32510,0,33,31,25.61,16
1617451942.31,0,36,14,29881,2629,51,50,134.62,16
1631650058.712,0,15,5,11781,20729,50,49,57.69,16
1631651355.214,0,34,1,11781,20729,56,57,189.66,16
1631651269.101,0,18,6,11781,20729,56,56,63.23,16
1630768623.173,1,0,0,32510,0,36,34,25.9,16
1626269466.291,1,96,54,30191,2319,64,66,216.69,16
1630770055.938,1,0,0,32510,0,34,33,25.83,16
1617453068.277,0,46,20,29881,2629,51,50,65.04,16
1631657411.375,0,40,1,11781,20729,45,45,176.52,16
1626288418.002,1,96,54,29117,3393,64,66,198.57,16
1626248875.102,1,95,54,29117,3393,68,71,228.92,16
1631653290.327,0,0,0,11781,20729,57,56,49.11,16
1630753686.742,1,0,0,32510,0,33,31,25.54,16
1615289591.71,0,47,14,31673,837,49,48,93.56,16
1617456715.195,0,49,22,29881,2629,53,53,61.86,16
1630770136.441,1,0,0,32510,0,34,33,25.81,16
1615290374.849,0,51,16,31673,837,49,49,56.3,16
1626287048.408,1,96,54,30191,2319,59,61,218.6,16
1631654416.403,0,19,6,11781,20729,56,55,49.9,16
1615289020.353,0,52,16,31673,837,50,50,90.4,16
1617452222.602,0,50,22,29881,2629,50,50,79.45,16
1631646221.484,0,94,43,11781,20729,45,47,57.3,16
1626228248.242,1,0,0,29113,3397,62,61,54.68,16
1631657529.03,0,94,44,11781,20729,47,48,194.8,16
1615289075.913,0,50,15,31673,837,51,50,73.49,16
1617452378.042,0,53,24,29881,2629,52,51,60.54,16
1630765111.98,0,0,0,32474,36,33,31,25.51,16
1617453081.49,0,52,22,29881,2629,52,50,124.67,16
1631654270.994,0,90,43,11781,20729,58,59,172.77,16
1626232856.709,1,96,55,30191,2319,63,65,191.92,16
1626271889.628,1,97,56,29267,3243,62,64,223.82,16
1630765693.349,1,0,0,32510,0,34,32,25.71,16
1631652911.471,0,94,44,11781,20729,59,62,150.68,16
1615289530.678,0,52,16,31673,837,49,48,76.75,16
1630753516.539,1,0,0,32510,0,33,31,25.51,16
1631658656.744,0,95,46,11781,20729,46,47,150.25,16
1617453663.697,0,50,22,29881,2629,52,51,65.18,16
1630756054.82,1,0,0,32510,0,32,30,25.42,16
1631646349.264,0,0,0,11781,20729,46,44,44.17,16
1617454827.846,0,51,22,29881,2629,56,55,120.44,16
1630770412.228,0,0,0,32474,36,34,32,25.79,16
1626248565.193,1,95,56,29117,3393,65,67,199.49,16
1631654057.872,0,94,44,11781,20729,61,63,175.54,16
1630757635.629,0,0,0,32474,36,32,30,25.41,16
1631659355.011,0,97,44,11781,20729,48,49,201.93,16
1631648363.493,0,19,6,11781,20729,50,48,53.36,16
1630771024.797,0,0,0,32474,36,35,33,25.99,16
1631657132.302,0,94,40,11781,20729,47,49,138.57,16
