timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1619654742.188,0,72,23,1347,31163,53,53,108.97,16,,,,
1626737460.652,0,0,0,32051,459,38,37,38.12,16,,,,
1620768409.235,0,0,0,1919,30591,49,45,49.97,16,,,,
1626740148.077,1,97,30,1405,31105,58,56,162.51,16,,,,
1626737851.06,0,0,0,32051,459,38,37,38.09,16,,,,
1631401807.069,1,0,0,23049,9461,37,35,37.33,16,,,,
1631402086.203,0,0,0,32506,4,36,35,26.98,16,,,,
1619671356.586,0,77,25,1347,31163,56,57,105.2,16,,,,
1632277455.493,1,53,18,31117,1393,46,43,98.05,16,1380.0,877.0,1237.0,250.0
1632239675.755,0,11,3,31117,1393,40,37,81.85,16,1380.0,877.0,1237.0,250.0
1632295585.049,0,52,18,31117,1393,49,46,102.08,16,1380.0,877.0,1237.0,250.0
1631401867.686,0,0,0,32506,4,36,35,26.93,16,,,,
1620769115.329,1,94,68,1405,31105,58,64,60.02,16,,,,
1631401976.793,1,0,0,8457,24053,37,34,37.15,16,,,,
1619667309.828,0,75,25,1347,31163,57,58,112.6,16,,,,
1632280202.66,1,55,19,31117,1393,46,44,102.89,16,1380.0,877.0,1237.0,250.0
1620769221.909,0,59,27,1405,31105,69,69,205.41,16,,,,
1620768376.037,0,0,0,1919,30591,52,48,51.19,16,,,,
1632248572.453,1,0,0,31117,1393,39,35,43.98,16,1380.0,877.0,1237.0,250.0
1631401746.328,0,0,0,32506,4,35,34,26.89,16,,,,
1626738788.672,0,0,0,32051,459,38,37,38.01,16,,,,
1619660283.593,0,75,25,1347,31163,53,53,109.21,16,,,,
1631402082.242,1,0,0,8457,24053,37,34,37.23,16,,,,
1626738141.681,1,96,30,1405,31105,58,56,160.77,16,,,,
1620769055.918,1,100,63,1405,31105,58,64,225.35,16,,,,
1632269332.138,0,51,17,31117,1393,45,42,45.49,16,1380.0,877.0,1237.0,250.0
1626740162.404,0,0,0,32051,459,38,37,38.09,16,,,,
1619657563.262,0,73,24,1347,31163,52,53,113.62,16,,,,
1632286698.26,0,52,17,31117,1393,48,45,98.93,16,1380.0,877.0,1237.0,250.0
1620768542.251,1,0,0,1919,30591,36,35,40.52,16,,,,
1632374732.62,1,55,19,31117,1393,41,38,96.59,16,1380.0,877.0,1237.0,250.0
1626737229.401,1,94,29,1405,31105,58,56,162.33,16,,,,
1619663940.204,0,75,25,1347,31163,58,59,108.46,16,,,,
1631401752.241,1,0,0,30441,2069,36,34,43.01,16,,,,
1619658910.588,0,73,24,1347,31163,52,53,103.56,16,,,,
1632271206.32,1,51,17,31117,1393,43,40,95.79,16,1380.0,877.0,1237.0,250.0
1620769314.898,0,99,74,1405,31105,67,70,63.08,16,,,,
1620769104.971,0,92,47,1405,31105,70,71,174.84,16,,,,
1631401798.127,1,0,0,23049,9461,37,35,37.24,16,,,,
1632321071.315,1,48,16,31117,1393,42,39,88.66,16,1380.0,877.0,1237.0,250.0
1626740082.745,1,97,30,1405,31105,57,56,163.69,16,,,,
1631401932.191,0,0,0,32506,4,36,35,26.83,16,,,,
1632321154.039,0,54,18,31117,1393,45,42,96.01,16,1380.0,877.0,1237.0,250.0
1619660461.694,0,74,24,1347,31163,52,53,107.11,16,,,,
1631401992.773,0,0,0,32506,4,36,35,26.89,16,,,,
1632247980.261,1,54,18,31117,1393,40,37,88.84,16,1380.0,877.0,1237.0,250.0
1619655250.063,0,0,0,1347,31163,51,50,50.26,16,,,,
1631401979.836,0,0,0,32506,4,36,35,26.99,16,,,,
1620768473.834,0,0,0,1919,30591,46,42,48.34,16,,,,
1632350399.847,0,54,18,31117,1393,44,41,99.45,16,1380.0,877.0,1237.0,250.0
1631401758.195,1,0,0,30441,2069,36,34,43.09,16,,,,
1632332338.753,0,53,18,31117,1393,45,42,91.67,16,1380.0,877.0,1237.0,250.0
1632360474.115,0,51,17,31117,1393,43,41,88.82,16,1380.0,877.0,1237.0,250.0
1631401854.551,0,0,0,32506,4,36,35,26.83,16,,,,
1632281850.885,0,54,18,31117,1393,49,46,97.51,16,1380.0,877.0,1237.0,250.0
1620769215.511,1,96,72,1405,31105,56,62,59.22,16,,,,
1632382390.996,1,54,18,31117,1393,42,39,89.26,16,1380.0,877.0,1237.0,250.0
1620769385.073,1,100,65,1405,31105,58,64,218.8,16,,,,
1631401996.895,0,0,0,32506,4,36,35,26.97,16,,,,
1619666165.12,0,75,25,1347,31163,56,58,109.82,16,,,,
1626736834.486,0,0,0,32051,459,38,37,38.13,16,,,,
1619662670.614,0,74,24,1347,31163,52,53,93.21,16,,,,
1626739697.424,1,96,30,1405,31105,58,57,166.96,16,,,,
1626738082.422,1,95,29,1405,31105,58,56,160.74,16,,,,
1626738837.229,0,0,0,32051,459,38,37,38.14,16,,,,
1620768573.062,1,0,0,1919,30591,36,34,40.33,16,,,,
1626739050.161,1,94,29,1405,31105,57,56,159.67,16,,,,
1620769099.847,0,94,73,1405,31105,69,69,226.59,16,,,,
1620768351.791,1,0,0,1919,30591,46,45,50.82,16,,,,
1619654026.953,0,0,0,1347,31163,50,50,50.0,16,,,,
1620769189.75,1,100,65,1405,31105,57,63,117.58,16,,,,
1626739263.256,0,0,0,32051,459,38,37,38.03,16,,,,
1626736396.046,0,0,0,32051,459,35,33,37.43,16,,,,
1626739701.487,1,96,30,1405,31105,58,57,162.82,16,,,,
1619662020.39,0,0,0,1347,31163,50,49,50.02,16,,,,
1626737975.559,0,0,0,32051,459,38,37,37.9,16,,,,
1620769039.218,0,100,65,1405,31105,69,72,165.55,16,,,,
1631401708.062,0,0,0,32506,4,35,34,26.91,16,,,,
1619654594.863,0,75,25,1347,31163,53,53,111.64,16,,,,
1626737656.903,0,0,0,32051,459,38,37,38.03,16,,,,
1620768759.202,0,100,63,1405,31105,66,66,197.31,16,,,,
1619671485.199,0,76,25,1347,31163,56,57,115.55,16,,,,
1631401829.246,0,0,0,32506,4,36,35,26.89,16,,,,
1631402055.43,1,0,0,8457,24053,37,35,37.24,16,,,,
1632348549.735,1,48,16,31117,1393,40,37,99.38,16,1380.0,877.0,1237.0,250.0
1626739941.891,1,94,29,1405,31105,58,57,168.92,16,,,,
1631401732.091,0,0,0,32506,4,35,35,26.78,16,,,,
1632300385.537,1,55,18,31117,1393,46,43,85.32,16,1380.0,877.0,1237.0,250.0
1631401745.349,1,0,0,30441,2069,36,34,42.9,16,,,,
1619655871.774,0,74,24,1347,31163,53,53,115.16,16,,,,
1619658339.033,0,75,25,1347,31163,53,54,97.68,16,,,,
