timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1616862824.271,0,0,0,32510,0,39,37,44.09,16,,,,
1631018719.945,0,2,0,18321,14189,45,43,44.62,16,,,,
1631978431.211,1,73,14,987,31523,40,41,87.51,16,645.0,877.0,622.0,100.0
1631025123.831,0,94,48,18321,14189,55,56,183.93,16,,,,
1631025202.915,0,19,6,18321,14189,51,50,47.83,16,,,,
1630116962.261,0,12,6,2749,29761,44,43,39.64,16,,,,
1630116364.06,0,10,6,2749,29761,44,43,39.53,16,,,,
1616830068.638,0,0,0,32510,0,37,35,43.36,16,,,,
1631512175.487,0,89,10,31961,549,48,44,120.97,16,,,,
1631512319.23,0,89,10,31961,549,48,44,123.15,16,,,,
1631512398.539,0,89,10,31961,549,48,44,121.24,16,,,,
1630117497.389,0,3,3,2749,29761,45,45,40.66,16,,,,
1631979428.648,0,100,49,967,31543,43,45,171.58,16,690.0,877.0,555.0,100.0
1630115844.792,0,0,0,32510,0,40,39,27.35,16,,,,
1616827983.652,0,0,0,32510,0,37,35,43.45,16,,,,
1631511640.138,0,89,10,31961,549,48,44,120.87,16,,,,
1631980137.254,1,78,17,987,31523,39,40,97.05,16,690.0,877.0,622.0,100.0
1631981038.912,0,84,22,967,31543,44,47,104.83,16,652.0,877.0,592.0,100.0
1631511515.488,0,61,7,31961,549,47,44,121.56,16,,,,
1630117017.264,0,10,6,2749,29761,45,44,39.69,16,,,,
1631023811.609,0,93,52,18321,14189,56,57,201.24,16,,,,
1616837746.2,0,0,0,32510,0,36,34,43.29,16,,,,
1630116066.074,0,5,1,2749,29761,44,42,39.89,16,,,,
1631023509.573,0,17,9,18321,14189,52,51,44.53,16,,,,
1631978342.669,0,87,22,967,31543,44,47,97.33,16,675.0,877.0,615.0,100.0
1631511902.84,0,89,10,31961,549,47,44,120.68,16,,,,
1631021958.146,0,93,54,18321,14189,55,57,198.95,16,,,,
1616845030.714,0,0,0,32510,0,37,35,43.16,16,,,,
1631512091.475,0,89,10,31961,549,48,44,121.82,16,,,,
1631978576.978,1,79,27,987,31523,41,41,102.99,16,682.0,877.0,600.0,100.0
1631511565.391,0,89,10,31961,549,48,44,121.91,16,,,,
1631029351.713,0,17,5,18321,14189,50,49,56.15,16,,,,
1616851023.25,0,0,0,32510,0,39,37,43.83,16,,,,
1630117394.489,0,3,0,2749,29761,45,43,47.9,16,,,,
1616828525.503,0,0,0,32510,0,37,35,43.46,16,,,,
1631511674.437,0,89,10,31961,549,48,44,113.06,16,,,,
1631979162.111,0,92,71,967,31543,43,48,43.48,16,1200.0,877.0,1080.0,100.0
1631978762.194,0,100,79,967,31543,43,47,165.73,16,795.0,877.0,727.0,100.0
1630117141.338,0,11,6,2749,29761,45,44,48.28,16,,,,
1631511263.167,0,89,10,31961,549,47,44,120.54,16,,,,
1631021688.01,0,17,6,18321,14189,53,52,62.46,16,,,,
1630115916.866,0,10,6,2749,29761,43,42,39.13,16,,,,
1631512146.327,0,89,10,31961,549,48,44,120.09,16,,,,
1616848694.361,0,0,0,32510,0,37,35,43.36,16,,,,
1630116243.221,0,10,6,2749,29761,44,43,39.45,16,,,,
1631511713.11,0,89,10,31961,549,48,44,120.89,16,,,,
1616864174.927,0,0,0,32510,0,39,37,43.85,16,,,,
1630116439.894,0,0,0,2749,29761,44,44,40.09,16,,,,
1631978296.773,1,74,18,987,31523,40,41,88.52,16,652.0,877.0,600.0,100.0
1631512317.269,0,89,10,31961,549,48,44,120.44,16,,,,
1630116617.339,0,12,6,2749,29761,44,43,39.39,16,,,,
1631512014.643,0,86,10,31961,549,48,44,123.99,16,,,,
1631511426.91,0,89,10,31961,549,48,44,121.39,16,,,,
1630117222.425,0,12,6,2749,29761,45,44,41.51,16,,,,
1631511814.743,0,87,10,31961,549,48,44,123.07,16,,,,
1631979349.311,1,98,30,987,31523,39,41,99.35,16,682.0,877.0,652.0,100.0
1631511732.44,0,89,10,31961,549,48,44,120.21,16,,,,
1631978726.539,1,72,18,987,31523,40,42,86.3,16,637.0,877.0,622.0,100.0
1630116565.127,0,12,6,2749,29761,44,44,39.81,16,,,,
1616864303.593,0,0,0,32510,0,39,37,43.97,16,,,,
1631023296.388,0,17,5,18321,14189,52,51,58.78,16,,,,
1616861445.275,0,0,0,32510,0,39,37,44.14,16,,,,
1631025315.743,0,71,38,18321,14189,52,55,51.67,16,,,,
1631022990.759,0,16,0,18321,14189,51,50,75.92,16,,,,
1631024753.425,0,93,44,18321,14189,54,55,169.3,16,,,,
1631977905.134,0,95,25,967,31543,44,47,98.22,16,675.0,877.0,615.0,100.0
1631026267.848,0,15,0,18321,14189,49,48,46.47,16,,,,
1631979962.63,0,88,23,967,31543,44,46,88.17,16,600.0,877.0,592.0,100.0
1631978940.389,1,100,35,987,31523,40,42,87.81,16,697.0,877.0,622.0,100.0
1616845002.287,0,0,0,32510,0,37,35,43.42,16,,,,
1631977954.146,1,71,16,987,31523,40,41,95.87,16,517.0,877.0,555.0,100.0
1631026979.213,0,68,29,18321,14189,52,52,158.3,16,,,,
1631025004.818,0,0,0,18321,14189,52,51,47.31,16,,,,
1631019885.116,0,61,25,18321,14189,53,53,179.4,16,,,,
1616866898.829,0,0,0,32510,0,38,37,43.97,16,,,,
1631028127.923,0,12,3,18321,14189,52,51,61.04,16,,,,
1631977728.802,0,89,19,967,31543,43,46,104.42,16,660.0,877.0,592.0,100.0
1630116204.209,0,0,0,2749,29761,44,43,83.94,16,,,,
1616834612.472,0,0,0,32510,0,36,35,43.29,16,,,,
1631025671.14,0,15,5,18321,14189,51,50,58.42,16,,,,
1631979243.103,1,76,24,987,31523,40,41,86.25,16,660.0,877.0,600.0,100.0
1616846208.594,0,0,0,32510,0,38,37,44.03,16,,,,
1630116118.102,0,10,6,2749,29761,44,43,65.79,16,,,,
1630116750.178,0,3,0,2749,29761,44,42,40.15,16,,,,
1631511912.027,0,89,10,31961,549,47,44,120.9,16,,,,
1631020938.521,0,13,4,18321,14189,51,51,58.44,16,,,,
1630115873.127,0,0,0,3219,29291,41,39,38.76,16,,,,
1631512096.024,0,89,10,31961,549,48,44,120.39,16,,,,
1630116509.012,0,10,6,2749,29761,44,43,39.71,16,,,,
1616839613.448,0,0,0,32510,0,36,35,43.39,16,,,,
1616861956.597,0,0,0,32510,0,39,37,43.94,16,,,,
1631979562.508,1,99,47,987,31523,39,42,37.63,16,1057.0,877.0,945.0,100.0
1616867560.85,0,0,0,32510,0,38,37,44.19,16,,,,
1616859014.191,0,0,0,32510,0,38,37,43.71,16,,,,
1630117064.326,0,12,6,2749,29761,44,43,39.62,16,,,,
1631981030.112,0,87,22,967,31543,44,48,86.91,16,607.0,877.0,562.0,100.0
1631978975.28,0,100,33,967,31543,44,48,108.11,16,712.0,877.0,645.0,100.0
1631512084.043,0,89,10,31961,549,48,44,121.01,16,,,,
1616864282.506,0,0,0,32510,0,39,37,43.98,16,,,,
1631026605.248,0,36,1,18321,14189,49,47,46.45,16,,,,
