timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1626533396.283,0,31,4,31211,1299,35,35,48.31,16
1622992926.837,1,0,0,32506,4,39,37,44.56,16
1630212316.906,0,0,0,21851,10659,34,32,37.51,16
1622999636.943,1,0,0,32506,4,39,37,44.78,16
1622987593.13,1,0,0,32506,4,39,38,44.96,16
1617804763.892,0,89,43,11759,20751,60,58,169.49,16
1617800744.025,0,88,41,11759,20751,58,56,163.89,16
1626535493.007,0,13,1,31211,1299,35,35,43.16,16
1621292807.335,1,0,0,30971,1539,50,51,39.87,16
1621292704.327,1,0,0,30971,1539,48,49,39.34,16
1621292451.07,1,0,0,32510,0,31,32,24.86,16
1617811679.451,0,89,43,11759,20751,63,61,179.42,16
1630212621.643,0,0,0,21851,10659,34,32,37.46,16
1617816236.354,0,38,1,11759,20751,59,55,141.62,16
1626533532.898,0,16,2,31211,1299,35,35,42.02,16
1621292789.266,1,86,13,30971,1539,56,55,127.37,16
1630212545.646,0,0,0,21851,10659,34,32,37.49,16
1630212544.821,0,0,0,21851,10659,34,32,37.59,16
1621292591.552,1,68,10,30971,1539,44,43,124.23,16
1617804121.341,0,89,39,11759,20751,61,59,175.69,16
1622983198.261,1,0,0,32506,4,39,37,44.73,16
1626526950.26,0,0,0,32510,0,31,32,25.83,16
1617808910.176,0,21,6,11759,20751,62,58,59.85,16
1622989189.288,1,0,0,32506,4,40,38,44.92,16
1630212348.408,0,0,0,21851,10659,34,32,37.59,16
1621292480.511,1,0,0,32510,0,31,32,24.8,16
1622996011.772,1,0,0,32506,4,40,38,45.13,16
1626533265.021,0,14,2,31211,1299,34,35,42.4,16
1621292585.145,1,87,13,30971,1539,44,42,115.85,16
1630212617.503,0,0,0,21851,10659,34,32,37.55,16
1621292497.463,1,0,0,32510,0,31,32,24.92,16
1622983532.825,1,0,0,32506,4,38,36,44.83,16
1626528973.407,0,30,4,31211,1299,34,34,48.28,16
1617814088.212,0,89,40,11759,20751,62,60,155.09,16
1626528353.814,0,28,3,31211,1299,35,35,48.23,16
1621292481.136,1,0,0,32510,0,31,32,24.84,16
1630212453.442,0,0,0,21851,10659,34,32,37.42,16
1630212555.664,0,0,0,21851,10659,34,32,37.49,16
1617814474.678,0,10,3,11759,20751,60,57,63.09,16
1621292696.581,1,0,0,30971,1539,50,51,45.91,16
1622992517.084,1,0,0,32506,4,40,38,45.04,16
1617802055.028,0,68,24,11759,20751,57,54,121.77,16
1621292773.861,1,88,13,30971,1539,55,54,137.26,16
1626533844.736,0,33,4,31211,1299,35,35,49.05,16
1617805074.795,0,89,42,11759,20751,62,61,165.76,16
1621292731.422,1,89,13,30971,1539,54,53,107.91,16
1626528226.671,0,30,3,31211,1299,35,35,46.35,16
1617800825.488,0,89,42,11759,20751,59,58,175.19,16
1630212410.892,0,0,0,21851,10659,34,32,37.6,16
1621292765.294,1,15,2,30971,1539,52,52,46.13,16
1617806132.511,0,24,1,11759,20751,56,52,49.87,16
1621292440.887,1,0,0,32510,0,31,32,24.9,16
1621292641.544,1,86,13,30971,1539,50,49,118.85,16
1617799725.918,0,7,1,11759,20751,53,50,48.74,16
1621292430.497,1,0,0,32510,0,31,32,24.77,16
1630212454.68,0,0,0,21851,10659,34,32,37.4,16
1621292825.126,1,0,0,30971,1539,47,48,39.06,16
1630212320.727,0,0,0,21851,10659,34,32,37.52,16
1617813679.333,0,89,42,11759,20751,63,61,119.65,16
1626530293.09,0,32,4,31211,1299,35,35,48.01,16
1623000636.657,1,0,0,32506,4,39,37,44.65,16
1626533626.57,0,33,4,31211,1299,35,35,48.02,16
1622992957.823,1,0,0,32506,4,39,37,44.79,16
1623001217.947,1,0,0,32506,4,39,37,44.75,16
1622997072.321,1,0,0,32506,4,40,38,45.07,16
1630212353.474,0,0,0,21851,10659,34,32,37.48,16
1623001114.444,1,0,0,32506,4,39,37,44.63,16
1630212580.968,0,0,0,21851,10659,34,32,37.38,16
1630212482.186,0,0,0,21851,10659,34,32,37.56,16
1626526910.31,0,0,0,32510,0,32,32,25.94,16
1630212395.294,0,0,0,21851,10659,34,32,37.45,16
1623003915.134,1,0,0,32506,4,39,37,44.8,16
1622991199.621,1,0,0,32506,4,40,38,45.01,16
1623001642.563,1,0,0,32506,4,39,37,44.72,16
1626527056.659,0,31,3,31211,1299,34,34,46.63,16
1622986068.349,1,0,0,32506,4,40,38,45.03,16
1630212414.812,0,0,0,21851,10659,34,32,37.4,16
1617810220.44,0,68,29,11759,20751,59,56,58.67,16
1626534415.174,0,8,1,31211,1299,34,34,40.19,16
1622986128.618,1,0,0,32506,4,40,38,44.88,16
1630212577.351,0,0,0,21851,10659,34,32,37.47,16
1626529668.906,0,33,4,31211,1299,35,35,47.91,16
1617802569.121,0,3,1,11759,20751,54,49,52.49,16
1617808400.567,0,92,43,11759,20751,61,59,172.79,16
1621292435.637,1,0,0,32510,0,31,32,24.77,16
1623000379.492,1,0,0,32506,4,39,37,44.62,16
1617808775.55,0,89,42,11759,20751,63,61,180.7,16
1621292599.502,1,89,13,30971,1539,47,45,136.3,16
1617803982.315,0,89,41,11759,20751,56,55,177.92,16
1626527903.63,0,29,3,31211,1299,35,35,46.64,16
1626533389.561,0,14,1,31211,1299,34,35,45.19,16
1630212404.801,0,0,0,21851,10659,34,32,37.47,16
1626533477.985,0,30,4,31211,1299,35,35,44.73,16
1626529098.246,0,26,3,31211,1299,34,34,48.07,16
1617800977.47,0,12,0,11759,20751,54,50,42.62,16
1630212582.415,0,0,0,21851,10659,34,32,37.58,16
1630212380.006,0,0,0,21851,10659,34,32,37.45,16
1621292703.812,1,0,0,30971,1539,48,49,39.33,16
1626532847.581,0,27,3,31211,1299,34,34,48.43,16
1622998075.607,1,0,0,32506,4,38,36,44.76,16
