timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1621916974.474,0,42,14,30971,1539,50,49,138.26,16
1627579576.521,0,0,0,30717,1793,34,33,37.84,16
1613445119.7,0,92,63,25711,6799,68,74,234.09,16
1627578035.679,0,9,3,30717,1793,34,34,39.11,16
1627576057.874,0,10,3,30717,1793,35,34,46.46,16
1627813761.67,0,75,62,24669,7841,38,40,48.95,16
1627814434.639,0,52,33,24669,7841,36,40,91.42,16
1621912568.689,0,42,14,30971,1539,50,48,50.99,16
1630634030.335,0,0,0,21851,10659,30,29,37.18,16
1630634437.304,0,0,0,21851,10659,30,29,37.15,16
1630633259.448,0,0,0,21851,10659,29,29,37.14,16
1627812180.522,0,0,0,31351,1159,34,31,41.58,16
1613445055.089,0,93,63,25711,6799,69,74,210.0,16
1627812846.496,0,0,0,31351,1159,35,33,41.92,16
1621910928.659,0,47,17,30971,1539,49,48,68.6,16
1630632269.726,0,0,0,21851,10659,30,29,37.13,16
1613444912.986,0,92,62,25711,6799,69,74,238.41,16
1613444953.774,0,93,62,25711,6799,70,76,203.2,16
1630634390.181,0,0,0,21851,10659,30,29,37.32,16
1627812160.867,0,0,0,31939,571,34,32,41.65,16
1627573650.686,0,12,3,30717,1793,35,35,40.64,16
1621916941.729,0,46,15,30971,1539,50,49,138.73,16
1627813389.927,0,61,41,24669,7841,45,48,113.16,16
1627575832.516,0,12,3,30717,1793,35,34,42.76,16
1613444889.71,0,4,0,31583,927,58,59,49.16,16
1630636131.98,0,0,0,21851,10659,30,29,37.33,16
1627592291.305,0,0,0,30717,1793,34,34,44.07,16
1621913219.815,0,0,0,30971,1539,46,44,44.69,16
1630633077.648,0,0,0,21851,10659,30,29,37.2,16
1613444937.475,0,93,62,25711,6799,71,77,207.33,16
1630633035.429,0,0,0,21851,10659,29,29,37.05,16
1627593175.147,0,0,0,30717,1793,34,33,38.17,16
1621918283.152,0,0,0,30971,1539,40,38,38.31,16
1627814143.998,0,56,38,24669,7841,36,38,46.3,16
1621908723.794,0,42,14,30971,1539,47,45,55.24,16
1630634844.041,0,0,0,21851,10659,30,29,37.32,16
1613445024.961,0,94,63,25711,6799,68,73,167.8,16
1613444905.098,0,92,61,25711,6799,68,72,246.71,16
1627813401.407,0,49,36,24669,7841,46,49,139.32,16
1630633173.068,0,0,0,21851,10659,30,29,37.2,16
1627573862.846,0,12,3,30717,1793,35,34,52.84,16
1627812148.953,0,0,0,32510,0,34,31,41.62,16
1630632566.558,0,0,0,21851,10659,29,29,37.02,16
1621908559.221,0,0,0,30971,1539,45,43,44.63,16
1627813033.474,0,0,0,31351,1159,36,33,42.04,16
1630636992.369,0,0,0,21851,10659,30,29,37.3,16
1621909695.435,0,48,17,30971,1539,48,47,49.28,16
1627814207.814,0,57,38,24669,7841,36,39,53.3,16
1613444911.302,0,93,62,25711,6799,68,74,227.61,16
1630635476.033,0,0,0,21851,10659,30,29,37.21,16
1627813815.453,0,34,16,24669,7841,38,42,83.23,16
1630632822.191,0,0,0,21851,10659,30,29,37.14,16
1630633810.874,0,0,0,21851,10659,30,29,36.96,16
1627813532.381,0,61,53,24669,7841,41,45,81.46,16
1630632589.594,0,0,0,21851,10659,29,29,37.16,16
1613444932.093,0,93,63,25711,6799,71,76,229.04,16
1630632453.475,0,0,0,21851,10659,30,29,37.27,16
1613445173.128,0,93,62,25711,6799,69,74,206.21,16
1627812341.023,0,0,0,31351,1159,34,32,41.65,16
1621908637.205,0,53,18,30971,1539,47,46,116.8,16
1627579751.102,0,9,3,30717,1793,34,34,45.61,16
1621909333.874,0,42,14,30971,1539,47,46,50.53,16
1627587237.17,0,12,3,30717,1793,34,34,41.7,16
1627580637.785,0,0,0,30717,1793,34,33,38.25,16
1627584265.41,0,9,3,30717,1793,34,33,49.34,16
1613445002.82,0,93,62,25711,6799,68,74,208.53,16
1627591954.698,0,0,0,30717,1793,34,33,38.08,16
1613445166.386,0,93,63,25711,6799,69,75,240.87,16
1613445158.388,0,93,63,25711,6799,68,74,214.23,16
1621910056.414,0,46,15,30971,1539,48,47,100.99,16
1613444943.886,0,93,62,25711,6799,71,77,211.36,16
1627581366.805,0,12,3,30717,1793,35,34,39.5,16
1627578779.101,0,9,3,30717,1793,35,34,40.88,16
1627566641.965,0,0,0,30717,1793,33,32,37.44,16
1621917687.423,0,42,14,30971,1539,51,49,63.9,16
1627587009.622,0,9,3,30717,1793,34,34,43.29,16
1613444920.682,0,94,63,25711,6799,70,76,237.62,16
1627812459.089,0,0,0,31351,1159,35,32,41.64,16
1621913167.136,0,42,14,30971,1539,47,45,51.06,16
1627569577.628,0,11,3,30717,1793,34,33,42.74,16
1613445090.977,0,93,62,25711,6799,69,75,215.26,16
1621915251.631,0,42,14,30971,1539,50,49,139.3,16
1627812809.657,0,0,0,31351,1159,36,33,41.91,16
1627812412.623,0,0,0,31351,1159,34,32,41.65,16
1630634992.223,0,0,0,21851,10659,30,29,37.35,16
1627576380.776,0,0,0,30717,1793,34,34,38.09,16
1627813086.989,0,0,0,31351,1159,36,33,41.96,16
1630633920.114,0,0,0,21851,10659,30,29,37.23,16
1627813805.109,0,23,11,24669,7841,38,42,150.0,16
1621913976.956,0,49,18,30971,1539,50,49,72.22,16
1621907643.074,0,0,0,31483,1027,34,31,36.95,16
1613445101.182,0,93,62,25711,6799,68,74,208.37,16
1621914997.299,0,41,14,30971,1539,50,49,113.21,16
1621917251.006,0,42,14,30971,1539,50,49,95.9,16
1627813983.472,0,60,51,24661,7849,37,38,51.04,16
1613445087.075,0,93,62,25711,6799,68,74,189.25,16
1613445039.616,0,93,62,25711,6799,69,73,181.92,16
1630634881.271,0,0,0,21851,10659,30,29,37.28,16
1621908450.856,0,0,0,30971,1539,45,43,44.52,16
