timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1632249608.179,0,37,5,31241,1269,37,34,54.01,16,1230.0,877.0,1102.0,250.0
1626567327.417,0,73,67,18037,14473,45,50,97.99,16,,,,
1614888625.338,0,100,32,30359,2151,68,67,222.63,16,,,,
1626567071.957,0,64,61,18037,14473,39,42,117.26,16,,,,
1626567096.153,0,39,23,18037,14473,40,44,109.86,16,,,,
1615010000.871,0,0,0,29413,3097,36,33,37.93,16,,,,
1615012625.386,0,0,0,29413,3097,36,34,37.7,16,,,,
1632250006.651,0,8,1,31241,1269,37,34,49.1,16,1230.0,877.0,1102.0,250.0
1615091800.077,0,0,0,29849,2661,34,31,37.67,16,,,,
1615092951.014,0,0,0,29849,2661,34,32,37.64,16,,,,
1615089480.015,0,0,0,29849,2661,34,32,37.67,16,,,,
1615010608.84,0,0,0,29413,3097,36,34,38.0,16,,,,
1614888677.765,0,4,1,30231,2279,67,67,58.52,16,,,,
1615012131.301,0,0,0,29413,3097,36,34,37.83,16,,,,
1632250416.156,0,0,0,31241,1269,37,34,41.73,16,1230.0,877.0,1102.0,250.0
1615091014.142,0,0,0,29849,2661,34,32,37.64,16,,,,
1614888988.847,0,100,32,30231,2279,69,69,217.21,16,,,,
1614889157.909,0,100,32,30231,2279,71,70,105.85,16,,,,
1615092851.357,0,0,0,29849,2661,34,32,37.76,16,,,,
1615010116.362,0,0,0,29413,3097,36,34,37.94,16,,,,
1626566390.848,0,0,0,31351,1159,31,30,42.58,16,,,,
1632250245.171,0,36,5,31241,1269,37,34,55.12,16,1230.0,877.0,1102.0,250.0
1615013273.185,0,0,0,29413,3097,36,33,37.92,16,,,,
1626567669.671,0,97,92,18037,14473,45,51,170.48,16,,,,
1614889058.985,0,0,0,30231,2279,65,65,57.34,16,,,,
1615089170.059,0,0,0,29849,2661,34,32,41.85,16,,,,
1626568028.579,0,97,91,18037,14473,49,55,75.53,16,,,,
