timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current,clocks_current_sm_MHz,clocks_current_memory_MHz,clocks_current_video_MHz,power_limit_W
1626827447.04,0,0,0,31351,1159,36,34,42.76,16,,,,
1631374839.666,0,0,0,21851,10659,36,35,38.71,16,,,,
1628018469.541,0,5,2,923,31587,36,33,43.65,16,,,,
1631374912.084,0,0,0,21851,10659,36,35,38.62,16,,,,
1631374892.63,0,0,0,21851,10659,36,35,38.62,16,,,,
1632554459.258,1,0,0,1801,30709,33,31,45.35,16,1380.0,877.0,1237.0,250.0
1632550906.044,0,0,0,32053,457,32,30,36.52,16,1230.0,877.0,1110.0,250.0
1626829581.0,0,0,0,31351,1159,37,35,43.04,16,,,,
1629899280.734,0,0,0,32510,0,32,30,26.81,16,,,,
1629897767.22,0,0,0,32510,0,32,31,27.0,16,,,,
1629898743.048,0,0,0,32510,0,32,30,26.73,16,,,,
1632551291.353,1,0,0,1801,30709,33,32,45.42,16,1380.0,877.0,1237.0,250.0
1628394577.951,0,0,0,923,31587,33,30,45.63,16,,,,
1632552926.75,1,0,0,1801,30709,33,31,45.44,16,1380.0,877.0,1237.0,250.0
1626832437.077,0,0,0,31351,1159,36,35,42.94,16,,,,
1629898448.591,0,0,0,32510,0,32,30,26.82,16,,,,
1628220786.705,0,0,0,923,31587,33,30,43.22,16,,,,
1627372601.332,0,9,4,923,31587,35,32,43.77,16,,,,
1629899558.219,0,0,0,32510,0,32,30,26.91,16,,,,
1632551835.918,1,41,20,1801,30709,34,32,45.71,16,1380.0,877.0,1237.0,250.0
1631374707.084,0,0,0,21851,10659,36,35,38.62,16,,,,
1626834200.197,0,47,37,24605,7905,37,37,44.47,16,,,,
1632551958.83,0,0,0,32053,457,31,29,36.29,16,1230.0,877.0,1110.0,250.0
1631374871.002,0,0,0,21851,10659,36,35,38.61,16,,,,
1627664610.561,0,0,0,923,31587,34,32,43.86,16,,,,
1629898441.07,0,0,0,32510,0,32,31,26.94,16,,,,
1631374816.693,0,0,0,21851,10659,36,35,38.62,16,,,,
1626834450.715,0,48,30,24613,7897,45,48,145.66,16,,,,
1629898024.99,0,0,0,32510,0,32,30,26.84,16,,,,
1628068191.535,0,18,10,923,31587,34,32,44.12,16,,,,
1629899361.835,0,0,0,32510,0,32,30,26.78,16,,,,
1631374913.222,0,0,0,21851,10659,36,35,38.52,16,,,,
1626828991.186,0,0,0,31351,1159,37,36,43.13,16,,,,
1632550698.994,0,0,0,32053,457,32,30,36.59,16,1230.0,877.0,1110.0,250.0
1626834129.342,0,0,0,31351,1159,36,35,43.02,16,,,,
1629898836.92,0,0,0,32510,0,32,30,26.85,16,,,,
1627895757.215,0,16,9,923,31587,33,31,99.56,16,,,,
1627747995.433,0,18,10,923,31587,37,35,44.17,16,,,,
1632552106.334,1,0,0,1801,30709,34,32,45.74,16,1380.0,877.0,1237.0,250.0
1629898827.528,0,0,0,32510,0,32,30,26.91,16,,,,
1631374896.151,0,0,0,21851,10659,36,35,38.62,16,,,,
1632551288.253,1,11,4,1801,30709,35,33,45.88,16,1380.0,877.0,1237.0,250.0
1629898879.27,0,0,0,32510,0,32,30,26.83,16,,,,
1626828264.204,0,0,0,31351,1159,37,35,42.94,16,,,,
1632551176.809,0,0,0,32053,457,31,30,36.44,16,1230.0,877.0,1110.0,250.0
1629899789.676,0,0,0,32510,0,32,31,26.86,16,,,,
1626827602.53,0,0,0,31351,1159,36,35,42.84,16,,,,
1632553185.648,1,0,0,1801,30709,33,31,45.45,16,1380.0,877.0,1237.0,250.0
1627699127.051,0,0,0,923,31587,34,31,43.56,16,,,,
1629900564.573,0,0,0,32510,0,33,31,27.01,16,,,,
1632551469.815,1,81,41,1801,30709,36,34,165.24,16,1380.0,877.0,1237.0,250.0
1629898715.091,0,0,0,32510,0,32,30,26.91,16,,,,
1629898337.871,0,0,0,32510,0,32,31,26.71,16,,,,
1632553075.526,0,0,0,32053,457,31,29,36.28,16,1230.0,877.0,1110.0,250.0
1629898032.187,0,0,0,32510,0,32,30,26.67,16,,,,
1628000309.812,0,18,10,923,31587,38,36,44.11,16,,,,
1629898771.033,0,0,0,32510,0,32,30,26.81,16,,,,
1627463390.699,0,0,0,923,31587,33,31,73.91,16,,,,
1632551506.737,1,0,0,1801,30709,33,31,45.42,16,1380.0,877.0,1237.0,250.0
1626825903.222,0,0,0,31351,1159,38,37,43.54,16,,,,
1631374965.465,0,5,0,22017,10493,36,35,38.62,16,,,,
1626833208.916,0,0,0,31351,1159,36,35,42.75,16,,,,
1631374916.016,0,0,0,21851,10659,36,35,38.62,16,,,,
1631374939.916,0,0,0,21851,10659,36,35,38.62,16,,,,
1631374911.776,0,0,0,21851,10659,36,35,38.62,16,,,,
1628424054.331,0,0,0,923,31587,32,30,43.13,16,,,,
1631374698.103,0,0,0,21851,10659,36,35,38.62,16,,,,
1627581632.653,0,9,4,923,31587,33,31,43.5,16,,,,
1628504567.13,0,10,5,923,31587,33,31,43.41,16,,,,
1626827032.239,0,0,0,31351,1159,36,35,43.03,16,,,,
1627392534.827,0,0,0,923,31587,34,32,66.52,16,,,,
1631374720.501,0,0,0,21851,10659,36,35,38.62,16,,,,
1631374734.047,0,0,0,21851,10659,36,35,38.62,16,,,,
1631374707.29,0,0,0,21851,10659,36,35,38.62,16,,,,
1626826041.638,0,0,0,31351,1159,38,37,43.4,16,,,,
1631374635.176,0,0,0,21851,10659,36,34,38.62,16,,,,
1628444904.014,0,21,12,923,31587,33,31,43.4,16,,,,
1632554334.103,1,84,43,1801,30709,35,34,141.89,16,1380.0,877.0,1237.0,250.0
1626827465.359,0,0,0,31351,1159,36,34,42.75,16,,,,
1631374709.457,0,0,0,21851,10659,36,35,38.62,16,,,,
1628468297.689,0,7,5,923,31587,33,31,43.27,16,,,,
1626829261.117,0,0,0,31351,1159,37,35,43.13,16,,,,
1632551045.266,1,0,0,1801,30709,34,32,45.74,16,1380.0,877.0,1237.0,250.0
1632552079.918,1,10,4,1801,30709,34,32,45.71,16,1380.0,877.0,1237.0,250.0
