timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1621340679.535,0,0,0,32510,0,37,35,29.19,16
1626778446.623,0,92,30,20177,12333,52,54,47.9,16
1627142210.228,0,43,19,1861,30649,43,43,60.73,16
1626806369.078,0,100,32,20177,12333,58,58,237.66,16
1626859819.423,0,95,52,20177,12333,61,64,232.35,16
1630876845.449,0,0,0,32510,0,31,31,25.97,16
1630874671.337,0,0,0,32510,0,32,31,26.06,16
1621391984.133,0,0,0,32510,0,36,34,28.82,16
1630725801.308,0,100,59,1431,31079,51,55,118.71,16
1630723954.578,1,100,48,1433,31077,45,47,40.04,16
1630725472.057,0,100,53,1431,31079,51,56,127.81,16
1630874092.055,0,0,0,32510,0,32,32,26.06,16
1627135045.473,0,51,24,1861,30649,38,39,55.48,16
1630875931.631,0,0,0,32510,0,32,31,25.97,16
1621371576.675,0,0,0,32510,0,39,38,29.77,16
1630724372.839,1,100,64,1433,31077,46,48,128.07,16
1627135409.793,0,49,22,1861,30649,44,45,75.26,16
1627140576.336,0,51,25,1861,30649,42,42,85.0,16
1630724027.483,0,73,34,1431,31079,50,56,139.58,16
1630874926.089,0,0,0,32510,0,32,31,26.06,16
1626907190.577,0,29,9,20175,12335,65,66,54.0,16
1621392532.281,0,0,0,32510,0,36,34,28.76,16
1630876882.183,0,0,0,32510,0,32,31,25.96,16
1626944397.355,0,35,11,20175,12335,61,62,50.57,16
1627138567.886,0,54,25,1861,30649,45,46,59.45,16
1630725465.969,1,100,53,1433,31077,46,48,125.97,16
1626889491.642,0,38,13,20175,12335,59,59,57.18,16
1621365102.405,0,0,0,32510,0,36,34,28.82,16
1630724123.981,1,99,54,1433,31077,44,47,36.39,16
1627141317.223,0,49,23,1861,30649,44,45,55.71,16
1630725804.93,0,100,46,1431,31079,51,56,119.46,16
1626891602.493,0,35,11,20175,12335,56,56,47.72,16
1621405960.278,0,0,0,32510,0,34,33,28.38,16
1630876966.532,0,0,0,32510,0,32,31,25.96,16
1621349930.521,0,0,0,32510,0,36,34,28.97,16
1630723366.6,0,100,49,1431,31079,49,55,135.75,16
1627139829.419,0,49,25,1861,30649,44,44,87.86,16
1627136825.205,0,53,25,1861,30649,44,44,74.84,16
1630876244.877,0,0,0,32510,0,31,31,25.87,16
1630724757.255,1,97,54,1433,31077,45,48,125.79,16
1626881513.129,0,100,48,20175,12335,60,64,229.26,16
1630874214.826,0,0,0,32510,0,32,32,26.06,16
1630723424.785,1,98,53,1433,31077,45,47,133.88,16
1621336944.861,0,0,0,32510,0,41,39,30.32,16
1630875792.054,0,0,0,32510,0,32,31,26.06,16
1630723910.014,0,100,45,1431,31079,51,56,125.25,16
1621378284.705,0,0,0,32510,0,36,34,28.88,16
1630875954.898,0,0,0,32510,0,32,31,25.96,16
1627140766.271,0,0,0,1861,30649,42,41,45.36,16
1630724093.082,1,88,55,1433,31077,44,47,38.21,16
1630874244.72,0,0,0,32510,0,32,32,26.15,16
1630724843.022,0,98,52,1431,31079,49,55,92.31,16
1630724261.619,1,100,59,1433,31077,46,48,103.82,16
1630876392.236,0,0,0,32510,0,31,31,25.97,16
1630724701.613,0,100,50,1431,31079,51,57,130.85,16
