timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1621301367.707,0,93,51,23251,9259,69,75,183.18,16
1631532646.125,0,89,9,31969,541,56,53,112.32,16
1631041219.019,0,17,1,31165,1345,35,33,42.74,16
1631533399.06,0,87,9,31969,541,57,54,113.29,16
1631532770.952,0,87,9,31969,541,57,54,113.46,16
1622273781.416,0,73,37,1439,31071,69,72,85.82,16
1622273378.665,1,64,32,1439,31071,65,69,154.54,16
1621301144.205,0,94,52,23251,9259,68,73,171.21,16
1631787883.101,0,100,0,6173,26337,45,46,50.32,16
1631787502.029,0,0,0,32506,4,30,30,29.48,16
1631788028.478,0,48,9,6013,26497,46,47,50.6,16
1622272677.827,1,79,44,1439,31071,65,68,73.15,16
1631043416.3,0,2,0,31165,1345,37,36,37.68,16
1622271422.512,1,66,34,1439,31071,63,66,102.16,16
1621302358.946,0,93,52,23251,9259,68,74,170.78,16
1631787772.617,1,100,0,6313,26197,42,40,43.44,16
1631040587.002,0,25,1,31165,1345,35,33,42.75,16
1631038782.631,0,16,1,31165,1345,35,33,42.94,16
1631787995.296,1,45,7,5857,26653,42,41,43.54,16
1622271404.892,1,79,43,1439,31071,63,65,153.47,16
1631534102.288,0,86,9,31969,541,57,55,114.92,16
1621302208.07,0,93,51,23251,9259,68,74,168.6,16
1622271202.483,1,64,32,1439,31071,57,58,104.14,16
1631533842.186,0,87,9,31969,541,57,54,110.71,16
1631045452.67,0,2,0,31165,1345,32,30,36.74,16
1631787649.402,0,94,44,6173,26337,42,48,239.25,16
1631533662.658,0,87,9,31969,541,57,54,113.14,16
1621302002.205,0,93,52,23251,9259,68,73,172.14,16
1631787720.141,1,98,78,6877,25633,44,48,227.5,16
1631039049.675,0,34,2,31165,1345,36,33,37.85,16
1631787534.22,1,0,0,32506,4,29,27,24.17,16
1631532821.947,0,87,9,31969,541,57,54,112.32,16
1621301134.073,0,93,51,23251,9259,68,73,166.12,16
1622273069.83,0,72,36,1439,31071,67,72,65.82,16
1621302397.008,0,93,51,23251,9259,68,74,169.48,16
1631787898.009,0,49,12,6313,26197,45,46,50.08,16
1631044725.141,0,19,1,31165,1345,32,30,36.62,16
1631043396.813,0,2,0,31165,1345,37,35,37.65,16
1622273534.656,0,68,34,1439,31071,67,72,121.61,16
1631787814.31,0,100,0,6173,26337,44,45,50.03,16
1631532611.015,0,89,9,31969,541,56,53,108.49,16
1622271289.197,1,68,36,1439,31071,60,62,87.75,16
1631787558.414,0,0,0,31473,1037,31,31,38.92,16
1621301365.121,0,94,52,23251,9259,69,75,165.76,16
1622271455.019,1,77,42,1439,31071,64,65,204.63,16
1631787591.628,0,20,11,6775,25735,33,34,44.83,16
1621301114.438,0,94,52,23251,9259,68,73,165.12,16
1622271919.824,1,76,41,1439,31071,66,68,99.25,16
