timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1631004556.828,1,0,0,1921,30589,35,33,39.02,16
1631103812.384,0,38,11,7919,24591,42,40,64.83,16
1622914430.638,0,20,1,2066,30444,38,36,47.58,16
1631156775.375,1,42,12,7873,24637,41,40,65.55,16
1631144934.138,0,38,11,7919,24591,42,40,66.39,16
1631362043.826,0,0,0,32510,0,33,33,27.22,16
1631363905.8,0,0,0,32510,0,33,33,27.3,16
1631004883.103,1,99,50,1405,31105,59,60,107.84,16
1620995338.265,0,0,0,32510,0,47,44,45.78,16
1620998002.466,0,0,0,32510,0,45,43,45.29,16
1621002751.289,0,0,0,32510,0,46,43,45.4,16
1631363194.039,0,0,0,32510,0,32,33,27.21,16
1622909602.485,0,3,0,410,32100,38,35,48.13,16
1631361973.886,0,0,0,32510,0,32,33,27.21,16
1631004233.149,0,0,0,1921,30589,37,36,38.29,16
1620994701.658,0,0,0,32510,0,47,44,45.68,16
1622914486.241,0,0,0,126,32384,38,36,44.35,16
1622909328.25,1,37,1,12471,20039,37,35,46.38,16
1621017514.449,0,0,0,32510,0,45,43,45.2,16
1631362125.607,0,0,0,32510,0,33,33,27.2,16
1631037765.575,0,78,43,7919,24591,43,43,105.86,16
1631003986.143,1,0,0,1921,30589,35,33,39.36,16
1631360734.723,0,0,0,32510,0,32,32,27.11,16
1631133404.849,1,45,14,7873,24637,41,40,61.54,16
1622911684.593,0,0,0,2264,30246,38,35,44.07,16
1621014686.34,0,0,0,32510,0,47,45,46.07,16
1631112127.139,0,46,14,7919,24591,38,37,68.24,16
1631004877.725,1,81,38,1405,31105,61,60,206.27,16
1620988952.908,0,0,0,32510,0,42,40,44.33,16
1622914755.835,0,0,0,1504,31006,38,36,44.35,16
1621025699.787,0,0,0,32510,0,40,38,43.78,16
1631114037.132,1,71,34,7873,24637,41,41,73.29,16
1631004099.066,0,0,0,1921,30589,37,36,38.37,16
1631365088.911,0,0,0,32510,0,33,33,27.5,16
1631004077.826,0,0,0,1921,30589,37,36,38.37,16
1621027269.463,0,0,0,32510,0,41,38,43.96,16
1622909757.552,1,53,2,12471,20039,37,35,45.29,16
1622919456.199,0,0,0,1564,30946,38,36,44.18,16
1631365507.29,0,0,0,32510,0,34,34,27.5,16
1621012560.469,0,0,0,32510,0,44,42,45.01,16
1631032710.868,0,0,0,7921,24589,43,41,43.85,16
1631366266.719,0,0,0,32510,0,33,34,27.51,16
1621023742.594,0,0,0,32510,0,42,39,44.35,16
1631004199.496,1,0,0,1921,30589,35,33,39.31,16
1631362115.33,0,0,0,32510,0,33,33,27.22,16
1620990269.306,0,0,0,32510,0,44,41,44.72,16
1631004541.657,0,0,0,1921,30589,37,36,38.44,16
1631363838.656,0,0,0,32510,0,33,33,27.21,16
1622907931.39,0,0,0,2264,30246,38,36,44.47,16
1620994604.785,0,0,0,32510,0,46,44,45.68,16
1631362674.187,0,0,0,32510,0,32,33,27.22,16
1620989974.833,0,0,0,32510,0,43,41,44.63,16
1620995777.137,0,0,0,32510,0,46,44,45.48,16
1631364206.121,0,0,0,32510,0,34,33,27.5,16
1620990515.372,0,0,0,32510,0,44,41,44.71,16
1622913051.808,0,8,0,190,32320,38,36,44.37,16
1621010476.239,0,0,0,32510,0,45,42,45.01,16
1622909296.822,1,30,10,12471,20039,40,39,47.61,16
1631363343.326,0,0,0,32510,0,33,33,27.2,16
1631003911.701,1,0,0,1921,30589,35,32,39.34,16
1631049122.702,0,36,14,7919,24591,49,48,100.78,16
1631004819.469,1,71,33,1405,31105,55,53,193.35,16
1631062900.642,0,37,11,7919,24591,45,43,67.29,16
1631052254.74,1,42,12,7875,24635,44,44,68.97,16
1631112888.813,0,49,15,7919,24591,41,39,66.75,16
1622919379.239,1,51,1,12471,20039,38,35,47.4,16
1631076353.57,1,39,11,7875,24635,41,40,67.23,16
1622911206.121,0,22,1,3054,29456,38,36,46.97,16
1622914405.213,1,15,1,12471,20039,38,36,43.23,16
1631004829.429,0,100,34,1573,30937,57,57,94.98,16
1622911808.245,1,36,1,12471,20039,36,34,45.23,16
1631159576.56,1,37,11,7873,24637,38,37,61.44,16
1631062975.061,1,48,15,7875,24635,43,42,68.43,16
1631099063.229,0,37,11,7919,24591,43,41,63.71,16
1631003833.79,0,0,0,1921,30589,35,34,37.87,16
