timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1615561786.116,0,51,25,28869,3641,54,55,78.57,16
1614892306.662,0,100,32,30231,2279,66,65,206.84,16
1622809546.686,0,0,0,32510,0,27,26,25.63,16
1614892158.004,0,100,32,30359,2151,65,66,214.4,16
1614892295.186,0,100,31,30231,2279,66,66,200.71,16
1620695586.278,0,0,0,1919,30591,36,34,38.85,16
1620695495.509,0,0,0,1919,30591,36,34,38.85,16
1615565892.377,0,52,26,29813,2697,53,54,79.3,16
1621406001.273,1,99,55,1937,30573,69,76,201.33,16
1621405579.318,1,98,50,1987,30523,64,70,204.49,16
1621406139.404,1,99,56,1937,30573,65,73,206.05,16
1620695758.591,0,0,0,1487,31023,37,35,39.04,16
1622816372.121,0,0,0,32510,0,27,27,25.49,16
1620695603.99,0,0,0,1919,30591,36,34,38.84,16
1615565435.087,0,66,32,29813,2697,53,54,115.73,16
1621406170.167,1,99,55,1937,30573,63,70,204.01,16
1622811565.595,0,0,0,32510,0,27,27,25.62,16
1622808420.228,0,0,0,32510,0,27,26,25.53,16
1621405474.957,1,99,55,2287,30223,56,62,188.67,16
1620695891.544,0,0,0,1487,31023,36,34,38.96,16
1614892661.979,0,100,32,30231,2279,65,66,211.12,16
1615561397.151,0,51,26,28869,3641,54,56,78.95,16
1620695839.089,0,0,0,1487,31023,36,35,38.96,16
1614892433.643,0,0,0,30231,2279,61,60,53.07,16
1622819145.171,0,0,0,32510,0,27,27,25.69,16
1621405618.233,1,99,55,1987,30523,63,71,187.81,16
1614892489.736,0,0,0,30231,2279,61,61,53.33,16
1615567947.027,0,48,28,29853,2657,49,50,82.45,16
1621405759.017,1,99,60,1987,30523,68,75,138.49,16
1622821712.7,0,0,0,32510,0,27,27,25.64,16
1621405735.792,1,99,52,1987,30523,64,71,204.8,16
1614892018.332,0,87,26,30359,2151,62,61,53.4,16
1615564841.932,0,52,29,29851,2659,47,47,85.61,16
1620695720.933,0,0,0,1487,31023,37,35,39.24,16
1615567873.98,0,49,28,29851,2659,49,50,85.11,16
1621406253.594,1,99,61,1937,30573,63,71,195.74,16
1622812422.801,0,0,0,32510,0,27,27,25.49,16
1622807994.45,0,0,0,32510,0,27,26,25.6,16
1620695816.532,0,0,0,1487,31023,37,35,38.96,16
1621405985.682,1,99,61,1937,30573,68,77,189.35,16
1614892335.209,0,56,20,30231,2279,64,63,209.71,16
1620695753.311,0,0,0,1487,31023,37,35,39.04,16
1621405415.676,1,0,0,24519,7991,37,36,43.11,16
1615565128.647,0,59,32,29851,2659,48,49,84.52,16
1620695642.488,0,0,0,1919,30591,36,34,38.82,16
1621406149.727,1,99,51,1937,30573,64,71,191.71,16
1615557290.46,0,36,20,28869,3641,45,45,94.96,16
1620695684.804,0,0,0,1919,30591,36,34,38.82,16
1622813479.146,0,0,0,32510,0,27,27,25.6,16
1621406242.335,1,98,48,1937,30573,63,69,192.76,16
1620695556.877,0,0,0,1919,30591,36,34,38.86,16
1621406307.882,1,99,59,1937,30573,64,72,192.3,16
1621405431.996,1,100,41,8067,24443,43,48,179.15,16
1620695729.935,0,0,0,1487,31023,37,35,39.14,16
1621405719.372,1,99,58,1987,30523,63,72,202.55,16
1622820357.272,0,0,0,32510,0,27,27,25.82,16
1621405589.431,1,99,59,1987,30523,63,71,202.27,16
1622819637.259,0,0,0,32510,0,27,27,25.55,16
1620695880.157,0,0,0,1487,31023,36,34,38.96,16
1615566942.247,0,51,25,29813,2697,53,54,80.23,16
1614892154.381,0,39,12,30359,2151,63,62,54.38,16
1615563352.921,0,52,27,29813,2697,53,54,109.47,16
1614892100.618,0,82,24,30359,2151,63,62,54.07,16
1614892242.683,0,99,32,30231,2279,65,66,206.43,16
1614892328.494,0,62,19,30231,2279,63,62,54.09,16
1622807223.097,0,0,0,32510,0,27,26,25.66,16
1614892213.936,0,99,31,30231,2279,66,66,209.38,16
1622819915.985,0,0,0,32510,0,27,27,25.71,16
1622812228.766,0,0,0,32510,0,27,27,25.57,16
1615568507.901,0,59,33,29853,2657,50,52,85.05,16
1622811293.193,0,0,0,32510,0,27,27,25.58,16
1614892084.694,0,100,32,30359,2151,65,64,207.41,16
1614892214.039,0,99,31,30231,2279,64,63,54.81,16
1614892245.369,0,0,0,30231,2279,62,62,53.72,16
1615561309.805,0,62,33,28869,3641,55,57,65.76,16
1614892591.68,0,100,31,30231,2279,65,65,212.33,16
1622811229.106,0,0,0,32510,0,27,27,25.58,16
1620695935.54,0,0,0,1487,31023,36,34,38.95,16
1615568297.112,0,48,27,29853,2657,49,50,81.6,16
1614892743.485,0,100,32,30231,2279,64,64,211.03,16
1622809957.252,0,0,0,32510,0,27,26,25.56,16
1615561116.873,0,51,25,28869,3641,54,55,78.49,16
1620695605.642,0,0,0,1919,30591,36,34,38.94,16
1620695899.721,0,0,0,1487,31023,36,34,38.96,16
1621406387.148,1,99,57,1937,30573,64,72,202.65,16
1614892652.878,0,0,0,30231,2279,61,60,53.24,16
1620695756.727,0,0,0,1487,31023,37,35,38.95,16
1621405640.014,1,99,60,1987,30523,63,72,202.86,16
1620695551.495,0,0,0,1919,30591,36,34,38.85,16
1615568272.754,0,58,32,29853,2657,48,49,85.19,16
1615558214.549,0,74,41,28869,3641,56,57,98.78,16
1622815549.552,0,0,0,32510,0,27,27,25.55,16
1615562883.949,0,53,26,29813,2697,52,53,80.21,16
1615564825.724,0,50,28,29851,2659,46,47,100.66,16
1620695673.433,0,0,0,1919,30591,36,34,38.83,16
1622808548.165,0,0,0,32510,0,27,26,25.62,16
1622819101.335,0,0,0,32510,0,27,27,25.75,16
1621405437.274,1,99,54,2337,30173,46,51,190.33,16
1615566824.148,0,66,32,29813,2697,54,55,110.22,16
1614892018.846,0,0,0,30359,2151,60,59,52.37,16
